accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.2896,0.0493,0.9165,1.5869,-0.2441,0.7324,4.713,-13.678,-91.176
0.2822,0.0591,0.9102,1.709,0.4272,-0.061,4.757,-13.887,-91.132
0.2812,0.0635,0.9062,1.0376,-0.061,0.2441,4.796,-14.079,-91.099
0.2871,0.0576,0.9106,0.7324,-0.4883,0.0,4.801,-14.321,-91.066
0.2803,0.0386,0.9214,5.4932,-1.0986,0.061,4.971,-14.562,-91.082
0.2852,0.0571,0.8979,14.0991,-2.0142,1.0376,5.823,-14.881,-91.077
0.2852,0.0483,0.8828,21.7285,-4.0894,0.7324,7.24,-15.282,-91.126
0.2749,0.042,0.855,35.4614,-6.8359,1.1597,9.608,-15.859,-91.252
0.2949,0.0479,0.7773,60.1196,-13.4277,3.1738,13.755,-16.99,-91.351
0.3032,0.0801,0.6128,87.7075,-13.7939,10.2539,20.363,-18.66,-91.511
0.3345,0.1143,0.417,100.5249,-10.0098,11.0474,28.515,-20.413,-91.412
0.3857,0.1865,0.1934,88.8672,-8.4839,9.3384,36.244,-22.39,-91.686
0.334,0.0352,0.1904,51.8799,0.1221,-7.9956,41.627,-24.12,-92.422
0.3691,0.0835,0.0156,75.9888,-2.5635,9.3994,46.67,-26.34,-93.274
0.3691,-0.0342,0.0229,38.8184,3.9062,-11.7188,51.152,-29.103,-94.114
0.3394,-0.0044,-0.1045,47.6074,-2.8076,5.7983,52.652,-30.536,-97.526
0.3662,-0.0591,-0.1328,38.208,0.4883,3.1738,59.376,-30.97,-95.246
0.3691,-0.04,-0.2344,36.0107,4.5776,9.9487,67.495,-31.454,-91.956
0.394,-0.0723,-0.2661,15.625,0.061,2.4414,74.993,-32.135,-89.577
0.3994,-0.0962,-0.2607,-0.2441,1.4648,-1.2817,80.898,-32.574,-87.583
0.3818,-0.125,-0.2251,-9.3384,-0.3662,-4.8218,85.468,-32.706,-85.913
0.3696,-0.1201,-0.1953,-19.4092,-2.5635,-8.1177,89.055,-32.684,-84.413
0.3496,-0.0405,-0.1963,-28.5034,-2.9907,-6.6528,91.824,-32.492,-83.029
0.3472,-0.0015,-0.1772,-49.6216,-0.3662,-2.8076,92.966,-32.613,-81.222
0.3408,-0.0352,-0.042,-60.73,1.9531,-4.5776,91.84,-33.036,-78.766
0.335,0.0181,0.0439,-74.8901,7.3853,-7.9956,88.693,-33.849,-75.487
0.3486,0.1763,0.0894,-70.5566,9.7656,-0.4883,83.057,-34.75,-71.494
0.3506,0.1313,0.2866,-77.6978,6.2866,-6.1646,72.246,-35.381,-72.889
0.3096,0.0947,0.4521,-77.7588,-0.8545,-9.8267,62.117,-34.766,-74.795
0.2925,0.0513,0.6304,-64.7583,4.0894,-15.0146,53.361,-33.547,-76.838
0.2593,0.041,0.7217,-56.2744,8.1177,-14.6484,45.764,-32.151,-78.217
0.2402,0.0327,0.8115,-52.2461,6.1035,-24.1699,38.436,-30.278,-79.415
0.208,0.0498,0.8511,-36.3159,6.5918,-9.0332,32.272,-28.334,-80.469
0.1924,-0.0063,0.9595,-27.9541,2.8076,-8.728,27.131,-26.708,-81.711
0.1812,-0.0112,0.9868,-10.5591,6.5308,0.061,23.741,-25.175,-82.529
0.1982,0.001,0.9932,-8.9722,-1.1597,-0.2441,21.533,-24.197,-82.952
0.1987,-0.0059,1.0005,-6.4697,1.2817,-1.4038,20.017,-23.637,-83.853
0.21,0.0366,0.9683,-3.8452,1.5869,0.3662,18.842,-22.83,-84.359
0.21,0.0347,0.9717,1.4038,0.2441,-0.1221,17.776,-22.121,-84.831
0.2139,0.0239,0.9731,6.6528,-1.9531,1.2817,17.111,-21.621,-85.369
0.2036,-0.0063,0.9995,13.6108,-1.77,3.1128,16.897,-21.187,-85.737
