accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.0806,-0.1821,1.1841,8.728,0.1221,4.0894,-0.983,-2.027,-38.112
-0.0801,-0.2617,1.1958,45.4102,0.061,14.4043,1.049,-1.675,-37.617
-0.042,-0.2515,1.0786,103.7598,-7.2632,35.7666,7.745,-1.39,-35.909
0.0952,-0.1865,0.7441,181.6406,19.9585,60.2417,20.418,-1.318,-32.184
0.2031,0.0576,0.2368,214.4775,10.0098,83.0688,38.403,-1.796,-27.372
0.2886,0.1826,-0.0615,119.3848,20.1416,27.771,52.57,-5.823,-21.995
0.2847,0.1064,-0.2344,104.9194,16.9067,34.79,62.38,-10.228,-16.875
0.394,-0.063,-0.2075,49.1333,12.8784,22.1558,70.098,-15.991,-15.408
0.394,-0.0918,-0.1895,3.2959,0.9766,11.7798,74.053,-21.44,-14.447
0.4141,-0.0991,-0.1465,-2.8687,0.4272,-2.5024,76.536,-25.752,-15.156
0.3564,-0.1548,-0.1128,-2.4414,-0.061,-6.958,78.063,-29.295,-15.59
0.4233,0.0405,-0.2505,-18.4326,-1.4038,-15.1978,79.799,-32.327,-16.337
0.396,0.2065,-0.3608,-99.7925,-19.7144,-46.2646,77.662,-32.618,-19.05
0.3433,0.1147,-0.1846,-215.8203,-67.4438,-86.6089,69.016,-30.317,-26.746
0.0933,-0.2354,0.4766,-183.4106,-30.7007,-77.3926,55.344,-27.477,-35.145
-0.0332,-0.1519,0.8198,-101.6846,-27.2827,-22.2778,43.786,-28.9,-37.809
-0.0249,-0.1338,0.9727,-90.6982,-17.0898,-11.1084,33.102,-27.334,-40.82
-0.0664,-0.1396,1.0908,-62.3169,4.7607,-0.3662,23.582,-25.774,-41.611
-0.0605,-0.1641,1.1763,-43.7012,-3.6621,-1.9531,16.639,-24.038,-41.693
-0.0537,-0.1963,1.2129,-17.334,0.9766,1.2817,12.14,-22.505,-41.655
-0.0391,-0.187,1.2153,-7.9956,-4.6997,8.9722,9.586,-21.566,-41.034
-0.0205,-0.145,1.1938,4.3945,3.1128,3.7842,8.234,-20.38,-39.99
-0.0176,-0.1284,1.1772,5.4321,-0.1831,1.0376,7.674,-19.133,-39.441
-0.0259,-0.1211,1.1655,2.6245,-4.1504,0.6104,7.207,-18.111,-39.051
-0.0098,-0.1177,1.1729,-0.5493,-1.4038,-1.8921,6.542,-17.298,-38.864
-0.0278,-0.126,1.1792,1.3428,0.8545,-0.1221,5.878,-16.183,-38.705
-0.0376,-0.123,1.1602,3.7842,3.7231,1.6479,5.482,-14.886,-38.359
-0.0293,-0.1055,1.1533,1.4038,1.0986,0.0,5.043,-13.744,-38.035
-0.0337,-0.1074,1.1538,2.3193,0.1831,-0.6104,4.581,-12.832,-37.914
-0.0288,-0.105,1.1499,0.9155,0.3052,-1.2207,4.131,-12.008,-37.837
-0.0303,-0.1055,1.1445,1.1597,-1.2207,-0.4883,3.593,-11.277,-37.798
-0.0239,-0.1045,1.1548,-1.9531,-0.061,-3.9062,3.038,-10.624,-37.848
-0.0537,-0.1304,1.1611,1.4038,-0.7935,-2.8687,2.51,-9.904,-38.145
-0.0386,-0.1133,1.1577,1.8311,-1.0986,-0.5493,2.186,-9.377,-38.243
-0.0342,-0.106,1.1499,0.2441,0.1831,1.1597,1.796,-8.773,-38.145
-0.0327,-0.1104,1.1523,0.3052,1.0986,0.1831,1.313,-8.091,-38.013
-0.0381,-0.1191,1.1597,0.4272,-0.6714,-0.7324,0.917,-7.471,-38.002
-0.0464,-0.1211,1.1558,0.7935,0.0,-0.4272,0.67,-6.96,-38.046
-0.0303,-0.1167,1.1543,2.1973,0.9766,0.0,0.456,-6.476,-37.996
-0.0371,-0.104,1.1479,1.0376,1.2207,0.3052,0.33,-5.894,-37.93
-0.0552,-0.1304,1.1562,4.2725,0.1221,2.0752,0.203,-5.328,-37.804
