accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.1831,0.0981,0.7939,10.437,1.0986,3.0518,23.708,-20.38,-92.895
0.1787,0.1147,0.7661,18.3105,0.7935,2.4414,23.879,-19.825,-93.005
0.1875,0.1016,0.7397,21.1792,-2.2583,3.2349,24.62,-19.583,-93.334
0.187,0.0996,0.7124,30.8228,-3.54,5.9814,25.834,-19.611,-93.499
0.1851,0.1011,0.6484,37.1704,-2.7466,3.7842,27.861,-19.786,-93.609
0.2109,0.1172,0.5732,38.5742,-4.5776,3.9062,30.471,-20.281,-93.79
0.2466,0.1372,0.5229,30.2124,-4.5166,0.8545,32.959,-21.094,-93.972
0.2153,0.0645,0.4761,50.415,-14.3433,10.6812,35.804,-22.104,-94.427
0.2397,0.1504,0.314,50.0488,-22.4609,7.3853,40.309,-24.175,-95.136
0.2598,0.0859,0.2349,62.9272,-23.6816,12.146,44.824,-26.631,-96.79
0.3145,0.1689,0.0479,47.6074,-11.1084,9.2163,49.883,-29.273,-98.091
0.2744,0.0415,0.0439,48.3398,-6.1646,10.2539,53.069,-31.36,-99.542
0.2798,0.0884,-0.0981,52.7954,-1.6479,12.207,56.354,-34.052,-101.338
0.2656,-0.0596,-0.0293,26.4282,-5.7373,6.2256,59.595,-36.497,-102.244
0.3101,0.0166,-0.1753,41.4429,-0.3662,9.5215,59.359,-38.6,-105.661
0.2803,-0.1099,-0.1172,29.1138,-1.709,6.1035,65.649,-38.546,-103.535
0.3062,0.0059,-0.3003,31.0669,2.1362,2.8076,74.075,-38.161,-101.228
0.2734,-0.0918,-0.2393,6.3477,0.4883,1.2817,80.25,-37.529,-100.063
0.2764,-0.0464,-0.2695,-15.3198,0.5493,1.77,85.188,-37.046,-98.828
0.2739,-0.0376,-0.2246,-41.1987,-2.8076,-1.3428,87.654,-36.562,-97.685
0.2739,-0.0312,-0.1406,-56.0303,-6.3477,-3.1738,88.204,-36.112,-96.334
0.2993,-0.0059,-0.0215,-54.4434,-4.1504,-1.9531,87.748,-36.002,-94.592
0.2676,-0.0151,0.0898,-56.7627,3.2349,-8.667,85.995,-35.909,-91.505
0.2603,0.0576,0.1641,-49.6216,8.4839,-8.3618,76.932,-36.552,-93.95
0.2744,0.1533,0.1899,-45.3491,10.9253,-6.1035,69.104,-36.98,-94.949
0.2495,0.146,0.2949,-51.2695,10.3149,-3.6621,61.397,-36.749,-95.279
0.2173,0.1436,0.3872,-57.0068,8.7891,-4.1504,53.871,-35.909,-95.251
0.2217,0.1167,0.5171,-56.4575,4.2725,-4.7607,46.593,-34.761,-95.477
0.1982,0.0889,0.6191,-53.7109,6.8359,-7.7515,39.847,-33.223,-95.817
0.1831,0.0635,0.7134,-44.6777,9.8267,-5.7983,33.585,-31.569,-95.861
0.1914,0.0625,0.7905,-36.5601,6.4697,-3.3569,28.213,-29.822,-95.685
0.1841,0.0625,0.8262,-19.2261,9.9487,-0.4883,24.346,-28.18,-95.51
0.1831,0.0752,0.8428,-18.0054,4.1504,-0.7324,21.555,-26.724,-95.334
0.1851,0.0723,0.8628,-6.1646,2.1973,-0.4272,19.671,-25.543,-95.433
0.1797,0.0889,0.8403,-1.8921,-0.2441,1.2817,18.688,-24.626,-95.598
0.1851,0.0889,0.8413,0.9766,-2.0752,0.9766,17.941,-23.956,-95.746
0.1968,0.0962,0.8267,6.7749,-0.5493,2.6855,17.672,-23.478,-95.795
0.1992,0.0815,0.8364,10.9863,-0.9155,3.9673,17.639,-22.989,-95.658
