accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.2217,0.6685,0.6909,0.0,-1.8921,-6.7139,47.593,13.074,-75.234
-0.2319,0.6953,0.686,6.8359,0.6714,-2.8076,47.692,13.348,-75.212
-0.2319,0.7051,0.6572,4.3945,2.0752,-2.2583,48.148,13.59,-74.894
-0.251,0.7046,0.6597,-0.2441,0.6104,-2.4414,48.219,13.903,-74.564
-0.2603,0.7007,0.6587,1.9531,0.2441,-2.2583,48.17,14.161,-74.366
-0.2559,0.7012,0.6548,2.2583,-1.4648,-0.6714,48.214,14.238,-74.202
-0.2661,0.7095,0.6558,0.4272,-2.1362,-0.7324,48.181,14.238,-74.092
-0.2393,0.7007,0.6636,0.9766,-3.1128,0.4272,48.032,14.073,-74.037
-0.2334,0.7095,0.6611,1.5869,-1.709,0.0,48.087,13.903,-73.927
-0.2344,0.7109,0.6553,0.8545,-0.3662,-0.061,48.17,13.848,-73.735
-0.2441,0.7144,0.6543,1.9531,-0.4272,0.0,48.252,13.854,-73.51
-0.2393,0.7124,0.6523,2.8687,-1.0986,-0.3662,48.373,13.793,-73.378
-0.2412,0.7148,0.6523,3.1128,-1.9531,0.3662,48.56,13.727,-73.284
-0.2456,0.7144,0.6489,4.7607,-2.6245,0.6104,48.851,13.601,-73.213
-0.2378,0.7197,0.647,6.4087,-6.4087,1.4648,49.334,13.282,-73.312
-0.2285,0.7051,0.6421,14.2822,-4.8828,4.6997,50.18,12.772,-73.361
-0.2339,0.6904,0.6392,28.0151,-8.8501,10.3149,52.004,11.843,-73.246
-0.2241,0.6323,0.6045,62.439,-16.1743,22.7051,55.931,10.014,-73.125
-0.1333,0.6499,0.4858,129.2725,-25.2686,50.415,64.578,6.29,-72.993
0.1338,0.7231,0.0171,199.0356,2.2583,74.585,81.096,-0.066,-71.62
0.0723,1.021,-0.3926,135.9253,-42.6025,70.1904,98.921,-6.01,-68.961
0.1416,0.8145,-0.4585,128.8452,54.3213,36.6211,110.88,-10.448,-69.126
0.3101,0.9097,-0.73,94.2383,-31.4331,25.2075,121.366,-12.288,-70.681
0.2974,0.9155,-0.8301,44.5557,-3.8452,13.1836,128.897,-12.991,-72.526
0.2808,0.7627,-0.7515,1.4648,14.5264,-9.0942,130.6,-13.667,-71.911
0.2861,0.8447,-0.7837,-14.9536,4.0894,-8.606,129.875,-13.59,-70.312
0.3062,0.8789,-0.7637,-70.2515,3.2349,-17.0898,125.914,-12.92,-69.593
0.2524,0.8931,-0.5991,-113.8306,10.0708,-38.4521,116.488,-10.887,-66.863
0.1934,0.9155,-0.3906,-130.8594,3.3569,-46.9971,104.639,-7.251,-64.259
0.1372,0.9653,-0.1787,-129.0894,3.54,-60.8521,92.961,-3.153,-63.226
-0.002,0.9185,0.0444,-115.9058,15.2588,-74.8291,81.672,2.571,-62.825
-0.1196,0.7432,0.3286,-114.0137,4.1504,-47.4854,70.466,8.696,-62.633
-0.2163,0.6812,0.5288,-79.6509,7.6904,-36.438,61.188,12.398,-63.16
-0.2939,0.6489,0.6196,-47.7295,1.0376,-25.5737,55.042,14.952,-63.721
-0.3188,0.6562,0.6543,-18.7378,-2.0752,-10.3149,51.498,16.732,-64.462
-0.3062,0.6499,0.6782,-10.9253,-3.8452,-0.4883,49.565,16.919,-64.534
-0.292,0.6611,0.6846,-1.3428,-2.6245,3.1738,48.763,16.578,-64.105
