accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.1787,0.0249,0.9663,8.1787,-2.3804,1.709,17.122,-21.55,-87.852
0.2041,0.0264,0.9448,16.6626,-1.0376,3.6621,17.501,-21.171,-88.105
0.2041,0.0562,0.8984,19.5923,-2.3193,2.5024,18.452,-20.748,-88.264
0.2168,0.1021,0.8481,27.2827,-4.9438,2.5024,19.929,-20.627,-88.627
0.2261,0.1074,0.7988,35.1562,-5.7373,3.0518,21.989,-20.742,-89.066
0.2422,0.123,0.7349,35.3394,-5.8594,2.6245,24.505,-21.0,-89.583
0.2441,0.1548,0.6606,31.0059,-4.0894,3.9673,26.938,-21.215,-90.033
0.2383,0.1211,0.6528,31.4941,-2.7466,1.4038,28.806,-21.33,-90.632
0.2563,0.1665,0.5449,44.7998,-2.6855,4.3335,31.575,-21.506,-91.115
0.2383,0.1177,0.5098,42.8467,-2.6245,-1.2207,34.376,-21.621,-91.818
0.2383,0.1191,0.4302,41.5039,-5.9204,-1.8311,37.579,-22.181,-92.637
0.2622,0.0894,0.3574,53.1616,-3.9673,3.9062,40.968,-23.022,-93.356
0.2563,0.0898,0.2505,46.0205,0.7935,1.5259,44.429,-23.813,-93.785
0.2563,0.0464,0.1997,39.7949,-4.2114,0.0,47.34,-25.109,-94.417
0.2622,0.0161,0.1367,43.335,-4.2114,0.2441,50.356,-26.982,-95.416
0.2715,-0.0103,0.0576,40.8936,-4.2725,3.1128,53.251,-29.388,-96.674
0.3057,-0.0225,-0.0361,38.3911,-3.8452,0.9155,55.64,-32.102,-98.789
0.291,-0.0327,-0.1035,19.104,-2.5024,-1.2207,59.277,-33.063,-98.41
0.3086,-0.0645,-0.1064,8.8501,-9.8877,-4.2725,65.643,-33.387,-95.455
0.2959,-0.1191,-0.103,20.4468,-3.6011,-1.0986,72.422,-33.267,-93.027
0.2925,-0.1235,-0.1548,20.2637,-1.9531,-0.9766,79.794,-33.234,-90.516
0.2832,-0.1445,-0.1919,18.2495,-10.6201,-5.9204,87.171,-33.135,-88.973
0.29,-0.1445,-0.2285,18.5547,-2.8076,-2.1973,94.68,-32.756,-88.149
0.2847,-0.147,-0.2451,8.1177,7.0801,2.1362,100.854,-32.888,-86.528
0.2876,-0.123,-0.2749,6.0425,5.0659,1.2207,106.271,-33.168,-84.858
0.2964,-0.1294,-0.2773,-4.9438,1.5869,-0.6104,110.956,-33.223,-83.776
0.2954,-0.1172,-0.2681,-22.3389,-0.4883,-2.0752,114.351,-33.415,-82.645
0.2974,-0.1245,-0.2017,-32.1655,-0.6104,-3.418,116.021,-33.613,-81.617
0.2866,-0.083,-0.1543,-35.8887,2.3193,-4.6997,116.521,-33.931,-80.145
0.2881,-0.02,-0.1074,-38.7573,4.0894,-4.0283,116.257,-34.481,-78.305
0.2822,0.0127,-0.0488,-44.6167,1.0376,-2.9907,115.587,-35.31,-76.218
0.2764,0.0259,0.0347,-44.9829,4.5776,-1.5869,114.527,-36.535,-73.257
0.2803,0.0967,0.0845,-50.1099,8.8501,-3.54,111.088,-37.672,-69.774
0.2949,0.1416,0.1831,-57.6782,10.6812,-0.8545,100.986,-38.139,-71.851
0.3149,0.1406,0.2964,-62.7441,17.2119,5.7373,90.352,-38.282,-72.631
0.271,0.0889,0.4629,-67.0166,16.7847,-4.7607,79.222,-38.007,-71.971
0.2744,0.0688,0.5952,-60.3027,7.4463,-15.3198,69.379,-36.497,-72.493
0.2705,0.1113,0.6504,-44.4946,13.3057,-8.667,60.826,-34.283,-73.361
0.2085,0.0933,0.7505,-38.3911,17.5171,-7.6294,52.723,-31.723,-73.663
0.2046,0.0918,0.8008,-30.2734,3.2349,-9.2773,46.45,-29.421,-74.762
0.2173,0.1147,0.8174,-30.7007,4.5166,-8.606,41.331,-27.46,-76.344
0.1997,0.0454,0.9248,-27.1606,3.9062,-7.7515,36.282,-25.631,-77.964
0.1851,0.0405,0.9458,-22.522,4.9438,-4.2725,32.184,-23.824,-79.124
0.1572,0.0005,1.0054,-19.3481,4.4556,-6.5308,28.499,-22.192,-80.425
0.1313,-0.02,1.0342,-7.2632,0.6104,-3.418,25.812,-20.841,-81.705
0.1401,-0.0093,1.0254,2.5635,-0.9766,0.7935,24.203,-19.968,-82.678
0.1484,-0.0083,1.0229,9.5825,-2.3193,1.8921,23.28,-19.341,-83.43
0.144,0.0049,1.0044,16.5405,-4.0894,2.6245,23.099,-18.88,-84.073
