accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.0698,-0.1768,1.208,5.4932,3.2349,4.0894,-2.021,-2.856,-44.324
-0.062,-0.2061,1.2183,12.8784,3.9062,1.2207,-1.577,-2.401,-43.879
-0.0903,-0.252,1.2188,43.5791,0.6104,11.9019,0.895,-1.818,-43.281
-0.0063,-0.2373,1.1074,99.7314,5.3711,34.9731,6.894,-1.373,-41.298
0.0938,-0.0991,0.8662,146.1182,16.6626,46.5088,17.748,-1.049,-37.82
0.166,0.0371,0.5591,147.4609,23.2544,40.2222,30.833,-1.104,-33.673
0.2095,0.0596,0.29,133.3008,15.7471,26.9775,42.177,-2.247,-29.773
0.2432,0.0894,-0.0376,131.8359,9.1553,31.0669,53.394,-5.674,-25.28
0.2598,0.0762,-0.228,82.9468,-6.4697,15.9302,63.726,-10.563,-21.522
0.3457,-0.022,-0.2646,58.7769,11.5356,14.8315,72.724,-16.271,-20.402
0.3511,-0.0581,-0.2886,22.0337,5.127,5.6152,78.766,-20.901,-19.957
0.3535,-0.1094,-0.2617,-5.3711,-0.8545,1.1597,82.106,-24.895,-20.918
0.3569,-0.0132,-0.2827,-29.541,-0.8545,-4.3335,83.37,-28.427,-22.39
0.3481,0.1318,-0.3657,-103.6987,-7.8735,-24.1089,80.294,-30.306,-24.554
0.353,0.0811,-0.1802,-164.5508,-11.4746,-41.8091,70.263,-29.702,-28.411
0.2573,-0.0317,0.2324,-215.5762,-23.0713,-72.3877,56.393,-28.751,-34.492
0.0864,-0.2446,0.7832,-162.9639,-24.4141,-41.9922,40.199,-28.449,-37.601
-0.0542,-0.2437,1.0322,-117.9199,-7.0801,-36.0718,26.071,-26.823,-41.028
-0.0723,-0.2729,1.2295,-66.4673,-0.1221,-16.1133,16.447,-24.571,-43.967
-0.0762,-0.292,1.2808,-30.3955,-5.4321,-6.2866,10.778,-23.132,-45.203
-0.0503,-0.2646,1.2876,-4.0894,-0.5493,0.9766,7.861,-21.962,-45.56
-0.0527,-0.2241,1.2627,-2.5635,-2.7466,2.6245,6.29,-20.709,-45.264
-0.0308,-0.2275,1.2593,0.2441,-1.709,1.5259,5.01,-19.649,-44.962
-0.0454,-0.2041,1.2466,5.4321,1.0986,1.1597,4.373,-18.402,-44.55
-0.0391,-0.1768,1.2256,4.7607,-1.5259,-0.3052,4.158,-17.287,-44.297
-0.0439,-0.1733,1.2231,1.3428,-0.061,0.3662,3.691,-16.238,-44.077
-0.0405,-0.189,1.2261,1.0986,-0.4883,1.4648,3.005,-15.216,-43.781
-0.041,-0.1787,1.2251,2.2583,-0.3052,0.3052,2.483,-14.271,-43.528
-0.0356,-0.1729,1.2202,1.1597,-1.4038,0.1831,2.005,-13.425,-43.352
-0.041,-0.1699,1.2241,-0.7324,-0.9766,0.5493,1.456,-12.634,-43.165
-0.0225,-0.1738,1.2178,0.9766,0.0,1.0376,0.934,-11.893,-42.918
-0.0337,-0.1753,1.2227,-0.3662,-0.8545,-0.3662,0.439,-11.102,-42.781
-0.0298,-0.1763,1.2227,1.709,-0.5493,0.3052,0.016,-10.41,-42.698
-0.0283,-0.1675,1.2183,0.9766,-0.9155,0.061,-0.308,-9.761,-42.589
-0.0273,-0.1724,1.2178,0.7935,0.4883,0.0,-0.692,-9.124,-42.49
-0.0322,-0.1812,1.2236,2.6245,1.0986,0.6104,-0.978,-8.432,-42.413
