accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.0605,-0.2061,1.2188,2.7466,1.5869,-0.3662,-3.159,-1.917,-43.572
-0.0405,-0.2773,1.2593,26.001,5.9204,5.3711,-2.274,-1.368,-43.462
-0.1113,-0.3711,1.2036,92.8345,25.8179,25.7568,2.681,0.802,-42.446
-0.0195,-0.2314,0.8833,177.124,12.5732,54.8706,15.337,2.137,-39.205
0.124,-0.0693,0.437,210.144,17.8223,53.9551,33.102,2.027,-35.623
0.2661,0.0981,0.0405,185.73,28.8696,51.4526,50.103,0.571,-32.349
0.2822,-0.1519,-0.1528,131.4087,43.2739,35.5835,63.715,-3.724,-23.879
0.3755,0.0894,-0.4043,94.9707,17.2119,31.8604,76.382,-10.975,-18.386
0.4971,0.0454,-0.6016,-17.395,-46.814,-23.4375,83.463,-17.468,-18.902
0.4512,-0.1577,-0.2705,2.6245,20.4468,9.1553,86.627,-22.176,-21.857
0.4395,-0.0112,-0.3794,-35.3394,-11.5967,-8.3618,87.731,-25.626,-23.45
0.4287,0.063,-0.3877,-113.4644,-12.0239,-38.6353,83.82,-26.757,-26.34
0.394,0.0146,-0.1362,-175.5371,-20.3857,-61.4014,73.416,-25.06,-30.712
0.1528,-0.0459,0.1875,-210.2051,-27.6489,-77.8198,59.255,-22.659,-36.211
0.0591,-0.2549,0.6973,-192.1387,-41.4429,-57.6172,42.973,-23.093,-41.166
0.0015,-0.3179,1.1021,-122.6807,-21.6675,-28.3813,27.9,-23.011,-47.444
-0.0728,-0.3438,1.2529,-67.749,-16.9067,-16.0522,17.463,-22.379,-50.999
-0.0601,-0.3232,1.3228,-29.6631,-10.437,-0.3052,11.393,-21.78,-52.213
-0.0396,-0.2744,1.3013,-6.5308,0.4883,1.5869,8.355,-20.753,-51.784
-0.0444,-0.2666,1.2886,-0.6714,2.1973,2.0142,6.548,-19.347,-51.246
-0.0503,-0.2251,1.2651,5.3711,-0.7935,2.1362,5.603,-18.111,-50.57
-0.0366,-0.2139,1.2646,3.54,-2.5635,2.0142,4.9,-17.26,-49.944
-0.0298,-0.207,1.2549,2.6245,2.4414,1.77,4.18,-16.194,-49.312
-0.0474,-0.2153,1.2476,1.0986,3.3569,1.0376,3.318,-14.859,-48.653
-0.0566,-0.2134,1.2617,2.5635,0.0,-1.2817,2.576,-13.722,-48.345
-0.041,-0.2026,1.248,2.7466,0.3662,-1.5259,2.12,-12.887,-48.126
-0.0513,-0.2124,1.2559,1.0986,-0.2441,-0.9155,1.494,-12.047,-47.933
-0.0547,-0.2202,1.2559,2.3193,-1.2817,0.3052,0.923,-11.305,-47.675
-0.0449,-0.2051,1.248,1.8921,-1.0376,-0.7324,0.555,-10.701,-47.439
-0.0415,-0.2041,1.2505,-0.5493,-0.5493,0.0,0.022,-10.052,-47.241
-0.0435,-0.2002,1.2476,-0.7324,0.3052,-0.1221,-0.533,-9.355,-47.021
-0.0439,-0.2046,1.2437,-0.6104,0.0,-1.0986,-1.082,-8.696,-46.89
-0.0356,-0.2061,1.25,1.5869,-0.4272,0.1831,-1.56,-8.168,-46.758
-0.0479,-0.1943,1.2378,0.1831,0.3052,-0.1221,-1.884,-7.548,-46.593
-0.0459,-0.2012,1.2451,-2.8687,-0.1831,-0.9155,-2.466,-7.026,-46.489
-0.0493,-0.2139,1.2515,0.3662,0.3052,-0.061,-3.021,-6.493,-46.39
-0.0464,-0.21,1.2466,0.8545,-0.2441,0.3052,-3.285,-5.988,-46.247
-0.0518,-0.2222,1.2573,2.8076,-0.1221,0.4883,-3.505,-5.51,-46.137
