accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.1699,0.0269,0.9648,8.5449,0.3662,2.0142,13.683,-20.665,-91.489
0.1899,0.0361,0.9556,9.4604,-3.9062,2.9297,13.892,-20.198,-91.648
0.2021,0.0166,0.957,18.9209,-2.1362,0.0,14.54,-19.99,-91.967
0.2051,0.0273,0.9004,41.3818,-2.5635,2.2583,16.578,-19.808,-92.291
0.1904,0.1343,0.7476,46.5698,-5.249,7.9346,20.083,-19.742,-92.225
0.2354,0.1489,0.6997,28.9917,-4.8828,6.2866,22.5,-20.105,-92.098
0.2446,0.1089,0.7109,19.2261,-2.9297,0.9155,23.774,-20.352,-92.285
0.2378,0.1187,0.6646,30.3955,-2.8687,0.7935,25.384,-20.473,-92.763
0.2383,0.1382,0.5986,36.377,-0.7935,1.2207,27.664,-20.539,-93.131
0.2642,0.1694,0.5171,37.5366,-0.7324,2.3804,30.174,-20.704,-93.45
0.231,0.1274,0.499,21.4233,2.6855,-3.8452,31.959,-20.764,-93.851
0.2441,0.1367,0.4409,37.7197,-1.8921,0.9155,33.887,-21.055,-94.433
0.2378,0.1392,0.3828,36.1328,-2.6245,2.6855,36.156,-21.621,-94.949
0.2637,0.1523,0.2905,52.002,-5.8594,5.7983,39.161,-22.555,-95.554
0.2197,0.1133,0.209,55.1147,-1.0376,8.7891,42.808,-23.247,-96.207
0.2515,0.1348,0.082,45.105,-2.9907,11.1694,46.478,-24.895,-96.603
0.2671,0.0493,0.0703,34.6069,-4.6387,11.1084,49.169,-27.186,-97.3
0.3062,0.0195,0.0059,36.1938,-0.7324,9.8877,51.493,-29.943,-98.3
0.3276,0.042,-0.0713,33.5083,3.6011,2.8687,52.828,-32.668,-100.289
0.3154,-0.002,-0.0879,21.1792,2.8076,1.0986,52.141,-33.393,-103.228
0.3145,0.0088,-0.1436,14.4043,3.8452,1.709,58.195,-32.701,-99.415
0.2939,-0.0376,-0.1318,10.5591,0.8545,1.709,63.814,-32.239,-96.339
0.311,-0.0444,-0.1367,7.2021,-0.9766,1.4038,69.51,-32.053,-93.697
0.3208,-0.0332,-0.1567,2.8687,1.77,0.9766,74.877,-31.959,-91.071
0.3101,-0.0342,-0.1519,-5.6763,2.3804,0.1221,79.36,-31.981,-88.423
0.3062,-0.0435,-0.1201,-22.7051,-0.9766,-5.0659,82.441,-32.124,-86.028
0.2949,-0.04,-0.0654,-35.8887,-1.709,-9.6436,83.771,-32.261,-83.727
0.2871,0.0356,-0.0327,-44.3726,-0.6104,-10.8643,83.732,-32.547,-80.997
0.2837,0.0879,0.042,-55.9082,2.6855,-10.7422,81.645,-32.849,-77.811
0.2588,0.1016,0.1499,-55.481,5.4321,-5.7373,74.954,-33.113,-78.448
0.2588,0.0864,0.2808,-52.6123,5.5542,-5.6763,67.039,-33.514,-80.475
0.2476,0.0732,0.3853,-40.8325,1.5869,-4.7607,60.101,-33.267,-82.04
0.25,0.0972,0.4321,-32.7148,0.6104,-5.5542,54.388,-32.8,-83.529
0.2378,0.1284,0.4678,-31.189,1.77,-6.2866,49.147,-32.228,-84.749
0.229,0.1543,0.5078,-28.1982,-0.7324,-0.4272,44.374,-31.652,-85.836
0.2549,0.2168,0.5112,-39.6118,0.9766,0.3052,39.743,-31.13,-86.589
0.2627,0.168,0.6226,-35.4004,2.3804,0.6104,34.503,-30.157,-87.539
0.2168,0.1323,0.6938,-39.5508,4.6387,3.7842,29.548,-29.103,-88.286
0.2266,0.1055,0.7749,-40.0391,11.2915,0.9155,24.5,-27.724,-88.237
0.1992,0.0718,0.8599,-29.0527,7.2021,-3.1738,20.292,-25.994,-88.616
0.2017,0.0605,0.8867,-26.7334,1.1597,-5.6763,17.199,-24.741,-89.396
0.2104,0.0244,0.9429,-8.9111,1.5869,-4.6387,14.963,-23.785,-90.324
0.1899,0.0298,0.9478,-7.8735,-0.3052,-2.0142,13.596,-22.906,-90.967
0.1899,0.0386,0.9492,-0.9766,-0.2441,0.6714,12.805,-22.148,-91.368
0.1943,0.0415,0.9277,5.0659,-2.5635,1.3428,12.618,-21.616,-91.631
0.1982,0.0547,0.9175,5.0049,-1.5259,1.6479,12.601,-21.165,-91.807
