accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.1802,0.021,0.9722,9.2773,-1.2817,1.2207,9.86,-21.094,-90.044
0.1709,0.0405,0.9478,11.9629,-0.061,3.6621,10.294,-20.49,-90.236
0.1797,0.0444,0.9287,14.7705,-4.5776,2.9297,10.97,-20.154,-90.335
0.2095,0.0879,0.8794,14.7705,-5.4321,3.0518,11.799,-20.187,-90.593
0.2046,0.0503,0.9082,14.5874,-3.2959,2.1362,12.371,-20.143,-90.835
0.2056,0.0527,0.856,31.311,-7.1411,4.0283,14.112,-20.286,-91.027
0.1938,0.0518,0.8159,36.8652,-10.2539,2.1973,16.661,-20.687,-91.302
0.2334,0.0938,0.7109,59.9976,-12.4512,6.958,20.742,-21.621,-91.609
0.2632,0.1265,0.6201,36.0107,-9.7656,5.3711,24.598,-22.681,-91.791
0.2651,0.1362,0.5264,62.6221,-9.0332,9.7046,28.279,-23.45,-92.01
0.2832,0.1548,0.4009,63.2935,-6.5308,6.3477,33.206,-24.329,-92.291
0.2759,0.1035,0.3218,63.1714,-6.2866,0.9766,38.101,-25.263,-92.917
0.2891,0.1045,0.1963,65.8569,-3.479,0.6714,43.358,-26.466,-93.785
0.2837,0.0679,0.1084,49.4995,-3.479,-3.7231,47.856,-28.032,-94.856
0.2734,0.0088,0.04,47.9736,-7.9346,-1.0376,51.718,-30.273,-96.356
0.3052,-0.0103,-0.0347,42.7856,-11.8408,2.1973,55.421,-33.552,-98.729
0.2959,-0.0415,-0.1045,36.6821,-2.2583,2.8076,56.272,-35.464,-102.596
0.2988,-0.0659,-0.1567,30.7617,2.9297,1.9531,62.095,-35.469,-100.492
0.3169,-0.0596,-0.2148,21.3623,1.3428,-0.6104,69.313,-35.255,-97.625
0.3159,-0.0698,-0.2407,14.8926,4.5776,1.8311,75.861,-35.013,-95.537
0.3125,-0.0752,-0.2441,-1.4038,5.8594,0.6714,81.266,-34.739,-93.653
0.3164,-0.0776,-0.2188,-18.5547,4.5166,-1.709,85.067,-34.431,-91.659
0.3008,-0.0752,-0.1714,-31.1279,0.2441,-4.3945,87.539,-34.239,-89.61
0.3027,-0.0317,-0.1333,-29.6021,-3.6621,-2.9907,89.588,-34.2,-87.984
0.3101,0.0112,-0.0767,-43.2739,3.1128,-6.3477,90.077,-34.069,-85.924
0.2935,0.0488,-0.0029,-47.1191,6.897,-3.9062,89.028,-34.167,-82.535
0.3062,0.0625,0.0986,-44.2505,9.3994,-7.3242,84.76,-34.03,-81.293
0.2559,0.0703,0.1792,-47.3633,6.2866,-10.2539,76.849,-34.129,-83.622
0.2539,0.0957,0.2583,-44.7998,5.0659,-12.3901,69.587,-34.03,-85.43
0.187,0.1519,0.2983,-49.7437,10.8032,-9.0332,62.172,-33.305,-86.215
0.2207,0.1792,0.3809,-57.1899,-0.7935,-6.7139,54.926,-32.448,-87.457
0.2134,0.1421,0.5166,-57.1899,2.9907,-3.7231,47.56,-31.371,-88.561
0.2173,0.0913,0.6353,-47.7905,9.0942,0.0,40.468,-30.201,-89.077
0.2061,0.0815,0.7324,-45.105,14.5874,-1.77,33.624,-28.724,-88.912
0.1758,0.0747,0.8018,-34.6069,7.6904,-3.9673,27.938,-26.851,-89.22
0.1772,0.0747,0.8442,-23.3765,4.7607,-3.8452,23.747,-25.329,-89.819
0.1709,0.0557,0.894,-18.7988,2.1973,-3.6621,20.511,-24.153,-90.637
0.1641,0.0601,0.9077,-14.4653,5.188,-2.8076,17.985,-22.928,-91.236
0.1519,0.0171,0.9595,-12.9395,2.8687,-2.1362,15.771,-21.808,-91.78
0.1406,0.0137,0.9639,-3.9673,1.6479,-0.3052,14.359,-20.808,-92.197
0.1514,0.0288,0.9658,-1.709,-2.1362,-1.5869,13.541,-20.16,-92.576
0.1577,0.0254,0.9575,4.8218,-1.2207,1.8921,13.151,-19.677,-92.884
