accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.1484,0.0337,0.9644,8.1177,-1.1597,1.2207,17.908,-18.122,-94.268
0.146,0.0527,0.9316,13.4277,-1.2817,2.9297,18.029,-17.71,-94.356
0.1611,0.0337,0.9473,14.6484,-5.0659,2.3193,18.248,-17.518,-94.438
0.1807,0.0527,0.9014,26.4282,-4.3335,4.8828,19.374,-17.523,-94.598
0.1797,0.1001,0.8218,36.438,-2.7466,8.4839,21.319,-17.496,-94.433
0.1914,0.1118,0.7759,34.5459,-7.0801,5.9204,23.439,-17.792,-94.318
0.2344,0.1421,0.7012,35.8887,-8.1177,5.9204,25.796,-18.55,-94.554
0.2227,0.1685,0.6328,31.6772,-2.3193,4.5166,27.889,-18.825,-94.785
0.2471,0.1348,0.625,27.71,-4.2114,0.2441,29.355,-19.039,-95.087
0.2192,0.1416,0.5728,31.311,1.5259,-0.7935,31.212,-19.1,-95.581
0.2183,0.1406,0.5107,44.3115,0.1221,5.4932,33.437,-19.188,-95.746
0.248,0.1284,0.4263,59.082,-1.2207,6.7749,36.661,-19.622,-95.795
0.2485,0.1914,0.2603,62.6221,-0.4883,8.3008,41.111,-20.248,-95.768
0.2422,0.1089,0.2495,36.7432,-5.3101,0.0,44.269,-21.368,-96.438
0.2651,0.1357,0.1548,47.1191,-4.1504,4.7607,47.109,-23.082,-97.377
0.2617,0.0771,0.1245,27.832,-2.7466,4.2114,49.23,-25.076,-98.124
0.2773,0.0879,0.0454,36.9873,1.709,5.127,51.064,-27.367,-99.009
0.2783,0.0312,0.0405,26.123,-0.2441,4.3945,52.487,-29.96,-100.118
0.3096,0.0459,-0.0283,32.7759,1.4038,3.9673,53.476,-32.717,-102.096
0.2861,-0.0254,-0.0117,19.9585,2.3193,0.3662,52.822,-34.645,-105.485
0.2983,-0.02,-0.0854,40.8936,4.4556,7.6904,51.85,-36.381,-108.215
0.3091,0.0078,-0.1934,41.0767,7.6904,11.9019,50.455,-37.98,-110.402
0.3218,-0.0981,-0.1548,17.2119,2.0142,1.8311,55.673,-37.584,-108.325
0.312,-0.1147,-0.165,16.0522,0.8545,1.5259,62.298,-36.793,-105.743
0.3281,-0.0938,-0.2231,19.5312,2.6245,3.6621,69.318,-36.123,-103.497
0.3208,-0.1401,-0.2153,13.6719,2.1973,1.0376,76.025,-35.469,-101.541
0.3384,-0.1099,-0.2637,0.9766,-0.3052,-1.4648,82.474,-34.937,-99.717
0.3242,-0.1147,-0.2637,-8.5449,-0.4272,-2.9907,87.583,-34.321,-97.894
0.3203,-0.1211,-0.2251,-19.7754,-0.2441,-4.3945,91.225,-33.651,-96.251
0.3042,-0.0791,-0.1948,-25.4517,-0.1221,-3.6621,93.84,-33.085,-94.565
0.3125,-0.0488,-0.1519,-28.9917,2.8687,-1.9531,95.883,-32.745,-92.791
0.3057,-0.0151,-0.1104,-31.5552,5.0049,-0.7324,97.284,-32.69,-90.302
0.3237,0.0225,-0.0747,-33.9966,4.4556,1.77,98.284,-33.124,-87.237
0.3184,0.0264,0.0,-39.1846,2.5635,-2.2583,98.366,-33.706,-83.787
0.3062,0.0303,0.0864,-49.0112,1.709,-11.7798,97.004,-34.162,-79.722
0.2764,0.0532,0.1733,-49.0112,0.6104,-12.9395,90.533,-33.865,-81.134
0.2603,0.062,0.2563,-42.4805,1.4648,-10.0708,83.095,-34.102,-83.589
0.2642,0.1504,0.2793,-38.147,3.7231,-5.7983,75.894,-33.915,-85.265
0.2583,0.1719,0.3491,-40.9546,2.5635,-4.6997,68.621,-33.217,-86.512
0.2412,0.1543,0.4385,-44.9219,1.2817,-5.6763,61.71,-32.305,-87.671
0.2363,0.144,0.5278,-45.166,1.5869,-6.7749,55.25,-31.245,-88.682
0.2007,0.1191,0.6182,-39.6118,-1.9531,-5.6152,49.301,-29.921,-89.758
0.1992,0.1143,0.6763,-33.7524,-3.0518,-6.958,44.231,-28.878,-91.027
0.1768,0.1021,0.7354,-30.3955,-0.3662,-9.1553,39.595,-27.482,-92.186
0.1558,0.1089,0.7642,-20.813,1.4648,-5.249,35.662,-26.208,-93.181
0.1602,0.1108,0.7881,-15.1978,0.0,-2.0752,32.261,-25.098,-93.834
0.1543,0.1055,0.812,-14.7095,1.0986,-1.2207,29.268,-24.099,-94.312
0.166,0.0835,0.8511,-9.1553,-0.6714,-1.1597,26.592,-23.258,-94.752
0.1636,0.0693,0.8755,-5.3711,1.709,-0.1831,24.516,-22.368,-95.054
0.1572,0.0508,0.8882,-0.6104,1.6479,0.6714,22.885,-21.473,-95.208
0.1445,0.0503,0.896,2.9907,0.1221,-0.5493,21.791,-20.654,-95.416
0.1509,0.064,0.8833,4.8828,0.3052,2.3804,21.204,-20.028,-95.532
0.1553,0.0698,0.8677,9.2773,-1.8921,1.0986,21.011,-19.583,-95.647
