accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.0059,0.0088,0.9761,0.3662,-0.8545,-0.1221,0.84,0.868,-26.439
-0.0078,0.0146,0.9717,0.9155,-0.4883,-0.1221,0.912,0.797,-26.411
-0.0098,0.0151,0.9692,0.6104,-0.9766,-0.6714,0.983,0.72,-26.422
-0.0059,0.0137,0.9702,0.1221,-0.6714,-0.7935,1.0,0.626,-26.45
-0.0024,0.0112,0.9741,0.061,-0.1221,-0.3662,0.956,0.571,-26.439
-0.0122,0.0122,0.9697,-0.4883,0.1831,-1.0376,0.945,0.571,-26.466
-0.0142,0.0137,0.9712,0.1831,-0.9155,0.0,0.939,0.544,-26.488
-0.0127,0.0132,0.9707,0.0,-0.8545,-0.1831,0.928,0.483,-26.516
-0.0146,-0.0034,0.9814,1.4648,-1.0986,0.9766,0.945,0.412,-26.494
-0.0273,-0.0288,0.9893,10.376,-2.9297,4.0283,1.45,0.253,-26.345
-0.0063,-0.0112,0.9644,29.1138,-8.728,7.1411,3.175,-0.302,-25.988
0.0298,-0.0024,0.9136,46.5088,-6.7139,10.376,6.438,-1.093,-25.488
0.043,0.0024,0.8066,73.7915,-6.3477,14.8926,11.81,-1.813,-24.609
0.0791,0.0171,0.6567,92.5293,-4.3335,14.6484,19.286,-2.758,-23.758
0.1514,0.1221,0.3809,87.9517,-2.9907,0.1221,27.9,-3.647,-22.758
0.1621,0.1367,0.2661,86.1206,-1.1597,14.4653,36.008,-3.768,-21.231
0.1738,0.0103,0.1343,82.3364,16.8457,23.4985,42.814,-5.043,-18.04
0.2275,0.0293,-0.0601,85.5713,19.104,31.4941,50.164,-8.438,-11.992
0.3022,0.0254,-0.1685,60.4858,8.1177,27.4658,57.909,-13.837,-7.674
0.3574,-0.019,-0.2256,27.9541,5.127,16.0522,63.567,-19.578,-5.916
0.3433,-0.0591,-0.2339,5.7373,-2.2583,0.1831,67.324,-24.126,-6.114
0.3228,-0.0869,-0.2046,-10.5591,-7.6294,-7.2632,69.829,-28.076,-7.828
0.3228,-0.0405,-0.2139,-28.3203,-4.7607,-3.7231,71.005,-31.613,-9.838
0.3306,0.0586,-0.2129,-76.2329,-5.4321,-24.9023,69.109,-34.162,-12.052
0.2593,0.0542,-0.0444,-112.0605,-10.437,-40.4053,63.836,-34.585,-15.782
0.1821,0.0049,0.2109,-124.8779,-14.0381,-37.1094,55.953,-34.503,-19.243
0.1147,0.0127,0.4863,-104.9805,-15.0146,-23.9258,45.994,-35.008,-19.704
0.0522,0.0435,0.6235,-109.0698,-9.8267,-27.3438,35.618,-34.228,-21.127
-0.001,-0.0527,0.853,-75.1343,1.77,-31.9214,26.741,-31.465,-24.335
-0.0234,-0.0625,0.9707,-52.4292,-1.3428,-12.4512,19.693,-29.394,-26.636
-0.0688,-0.0771,1.0195,-29.4189,2.7466,-11.2915,15.117,-26.598,-28.306
-0.0801,-0.0654,1.0391,-12.3901,3.2349,-4.5166,12.552,-24.142,-29.366
-0.0879,-0.0601,1.0391,-6.7749,4.5166,-0.7324,10.849,-22.121,-29.899
-0.0947,-0.0591,1.04,-2.8076,-1.0376,0.6104,9.767,-20.385,-30.295
-0.0771,-0.0571,1.0425,4.3335,-2.4414,2.6855,9.185,-19.177,-30.553
-0.0674,-0.0542,1.041,9.8877,0.7324,6.1646,9.069,-17.913,-30.454
