accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.3159,0.5947,0.731,3.7231,1.2817,3.9062,43.72,17.726,136.11
-0.3042,0.6318,0.7036,9.3994,-0.1221,4.2114,44.291,17.452,137.296
-0.3042,0.6606,0.6855,7.8735,-0.5493,2.5635,45.132,17.243,138.312
-0.2949,0.6758,0.6704,5.0049,-1.5869,-0.1221,45.731,17.078,139.081
-0.3013,0.6699,0.6777,2.3804,-2.0142,0.3662,45.862,17.034,139.598
-0.2891,0.6807,0.668,4.9438,1.0986,3.2349,46.187,16.897,140.356
-0.2842,0.6885,0.668,2.3193,0.9766,1.6479,46.478,16.793,141.213
-0.2866,0.688,0.6602,1.3428,0.8545,0.3052,46.664,16.815,141.938
-0.2944,0.6943,0.6587,0.061,-0.9766,-0.3052,46.703,16.837,142.487
-0.2983,0.6821,0.6592,-0.3052,-1.5259,-0.7935,46.599,16.848,142.844
-0.292,0.6772,0.6699,1.5259,-1.5869,0.061,46.516,16.776,143.168
-0.2969,0.6831,0.6699,3.7231,-1.5259,0.9766,46.626,16.699,143.52
-0.2866,0.6938,0.6514,3.7231,0.3052,0.9766,46.945,16.606,143.981
-0.2817,0.6978,0.6587,0.5493,0.0,0.061,47.038,16.534,144.415
-0.2817,0.6899,0.6572,0.3052,0.3662,-0.1221,47.005,16.54,144.772
-0.292,0.6924,0.6558,-1.5259,0.6714,-0.3052,46.939,16.611,145.162
-0.2993,0.6445,0.6807,5.249,-4.8828,3.1128,46.939,16.408,145.415
-0.2837,0.6157,0.6841,24.231,-0.6104,11.6577,48.29,15.793,146.008
-0.2446,0.6353,0.647,46.5088,4.2114,24.6582,51.839,14.54,147.689
-0.2339,0.5991,0.5864,81.4209,6.2256,36.6821,58.002,12.48,150.287
-0.1533,0.4258,0.3628,156.25,14.2212,63.6597,69.049,8.756,153.506
0.1108,0.6562,-0.2881,213.3789,12.207,69.3359,88.572,1.132,157.297
0.3833,0.978,-0.6582,178.0396,6.5308,43.9453,109.556,-9.366,157.214
0.4453,0.9775,-0.8169,126.0986,34.729,65.1855,124.228,-15.568,156.984
0.418,0.7769,-0.8623,23.2544,-45.5322,32.1655,131.891,-18.018,155.451
0.4082,0.6558,-0.791,20.0806,-0.4883,3.2349,135.374,-18.243,154.083
0.3657,0.6626,-0.8066,1.77,5.0049,-8.3618,136.357,-18.567,155.385
0.3374,0.7046,-0.8296,-10.1929,-6.897,-9.3384,135.884,-17.699,156.594
0.3901,0.9111,-0.9404,-69.7632,0.061,-32.7759,132.396,-16.375,157.418
0.3428,0.9375,-0.8408,-148.0103,-30.5176,-58.96,121.404,-11.684,159.39
0.2241,0.8936,-0.5488,-196.106,-25.8179,-80.5664,104.76,-3.939,159.868
0.0894,0.7891,-0.1421,-201.9653,-10.3149,-88.8062,87.138,3.356,158.643
-0.1626,0.6284,0.2925,-169.9219,-4.9438,-72.0215,70.252,10.129,157.868
-0.2437,0.5576,0.5801,-104.7363,2.0752,-38.7573,57.112,14.469,156.511
-0.311,0.5186,0.7061,-60.6689,-2.8076,-26.9775,48.538,16.738,155.391
-0.3213,0.479,0.7812,-20.9961,-2.0752,-9.8877,43.868,17.891,154.781
-0.3276,0.5366,0.7549,2.1973,-1.5259,0.1221,42.72,18.012,155.27
