accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.2876,0.5708,0.7573,-0.7324,5.188,-3.0518,44.258,15.936,34.431
-0.2861,0.6289,0.7236,6.3477,4.0894,-1.9531,44.401,16.265,35.327
-0.29,0.6523,0.6929,9.5825,0.8545,-0.7935,44.995,16.469,36.107
-0.2891,0.6606,0.6797,7.5684,-0.6714,-0.061,45.604,16.551,36.722
-0.293,0.6528,0.6904,2.9907,-0.7935,0.6104,45.906,16.562,37.293
-0.3027,0.6802,0.6758,7.9346,-3.54,-1.4648,46.368,16.452,37.716
-0.2676,0.6782,0.6655,7.2632,-2.1973,-1.2817,46.829,16.298,37.87
-0.2754,0.7002,0.6641,6.2866,-0.5493,0.7935,47.324,16.26,38.271
-0.2725,0.7051,0.6494,2.8687,-0.1831,-0.3052,47.714,16.216,38.765
-0.2788,0.6938,0.6616,2.4414,0.9155,-0.6714,47.84,16.271,39.172
-0.2861,0.7026,0.645,4.2114,-0.1221,-0.061,48.208,16.32,39.655
-0.2783,0.7119,0.6416,1.8921,-0.9155,0.5493,48.538,16.265,40.001
-0.2798,0.7134,0.6396,5.188,0.9766,0.1831,48.807,16.232,40.446
-0.2778,0.7271,0.6304,0.3052,-2.6245,-1.9531,49.081,16.265,40.616
-0.2837,0.7129,0.6353,-1.0376,1.1597,-0.4883,48.983,16.359,40.847
-0.2944,0.709,0.6357,2.3193,0.8545,1.8921,48.977,16.37,41.303
-0.271,0.7158,0.6309,-0.3662,-2.3193,0.0,49.021,16.183,41.561
-0.2617,0.7148,0.6431,0.6714,-1.5259,0.3052,48.884,16.018,41.671
-0.2676,0.7192,0.6323,0.9766,2.2583,0.061,48.889,16.046,41.962
-0.2812,0.7168,0.6348,-1.8311,3.6621,-0.7935,48.84,16.238,42.446
-0.2925,0.6924,0.647,-0.1831,1.2207,0.1221,48.719,16.414,42.825
-0.2915,0.6343,0.6816,8.8501,3.2959,9.2163,49.076,16.265,43.478
-0.2886,0.5122,0.708,57.8613,-1.77,24.9634,52.07,15.156,44.874
-0.2305,0.5488,0.52,117.1875,4.5776,49.5605,61.018,12.409,47.34
-0.062,0.4922,0.1953,182.8003,24.0479,80.6885,75.048,7.427,51.498
0.1396,0.895,-0.4316,200.5005,26.001,113.6475,93.851,-0.132,56.552
0.4062,1.1211,-0.8164,173.1567,61.5234,22.9492,112.852,-8.696,56.371
0.3984,1.0288,-0.8564,78.064,31.4331,26.7334,126.052,-15.397,54.717
0.3223,0.8047,-0.7651,11.9019,-19.6533,-12.3901,130.04,-14.936,53.399
0.3032,0.7583,-0.7134,-9.1553,6.7139,0.0,130.193,-13.936,53.542
0.3394,0.9819,-0.8901,-55.9082,12.6953,-8.8501,126.7,-14.667,55.778
0.3262,0.9775,-0.7764,-142.7002,-9.5825,-50.7202,116.521,-11.882,57.986
0.2725,0.9395,-0.5088,-200.0122,-29.0527,-64.5752,100.129,-5.658,58.727
0.0063,0.6782,-0.0488,-216.4917,2.8687,-121.7041,80.92,3.142,56.876
-0.1123,0.5337,0.46,-129.8828,-23.6206,-65.3687,64.935,10.432,53.036
-0.3071,0.4805,0.6724,-88.1958,-0.1221,-33.9966,53.575,15.65,50.433
-0.3994,0.5522,0.7197,-14.8926,5.4321,-6.5308,48.175,17.628,50.251
-0.3428,0.5742,0.707,-13.0615,-5.5542,1.6479,46.483,17.836,50.938
-0.3018,0.6055,0.7295,6.8359,-4.5166,8.606,45.813,17.166,51.779
