accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.3105,0.8652,0.4214,0.6104,0.7324,-2.1973,63.94,-13.826,-47.62
0.2627,0.8843,0.4053,0.7935,1.5259,-6.4697,64.111,-13.469,-47.208
0.2935,0.8901,0.4043,0.4272,0.7324,-13.9771,64.248,-12.755,-47.153
0.2642,0.8721,0.4067,0.6714,10.2539,-33.2642,64.473,-10.552,-47.472
0.1396,0.8491,0.4058,-9.8877,58.7158,-61.3403,64.116,-5.449,-46.45
-0.0557,0.8691,0.4331,-5.7373,42.2974,-59.2041,63.424,2.005,-44.209
-0.1987,0.8516,0.4453,-0.9766,28.9307,-51.2085,63.21,8.289,-43.407
-0.2891,0.8579,0.415,1.0986,25.2075,-37.7808,63.325,13.546,-43.011
-0.4219,0.8701,0.4248,5.0659,11.8408,-21.1792,63.49,17.018,-42.808
-0.3823,0.8076,0.4463,-4.5776,20.752,-12.5732,63.243,18.918,-42.819
-0.4263,0.8296,0.4165,4.5776,7.6904,-9.2163,63.66,20.566,-42.501
-0.4312,0.8423,0.4009,-0.5493,4.9438,-2.9907,64.039,21.55,-42.594
-0.436,0.832,0.4053,0.2441,-5.4321,1.8311,64.039,21.78,-43.011
-0.5723,0.8638,0.4399,-0.6714,-17.7002,28.3813,63.918,20.5,-43.616
-0.4023,0.8398,0.4038,-3.0518,-24.4751,56.7627,63.726,15.826,-44.22
-0.1309,0.8315,0.4116,-2.2583,-42.1753,64.6362,63.281,8.877,-45.236
0.0552,0.877,0.415,2.2583,-53.5889,48.7671,63.561,1.357,-47.796
0.0947,0.8857,0.4321,-1.1597,-37.8418,32.1655,63.545,-3.027,-49.01
0.1592,0.8765,0.4312,-3.7231,-24.5361,33.0811,63.292,-6.476,-49.537
0.2173,0.8589,0.4414,-5.249,-6.4697,28.9307,62.842,-9.833,-49.29
0.2954,0.8462,0.4434,-1.77,1.3428,15.0146,62.281,-11.838,-47.928
0.2812,0.8608,0.4419,0.061,-1.6479,3.7842,62.26,-12.645,-47.175
0.251,0.8701,0.4375,0.5493,1.0986,-4.4556,62.452,-12.662,-46.939
