accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.2065,0.8765,0.4492,0.061,-1.3428,3.9673,62.155,-7.63,-49.57
0.1924,0.8848,0.4497,-3.7231,7.1411,-9.5825,61.974,-7.24,-48.9
0.1826,0.873,0.438,-2.5024,38.147,-25.3906,61.87,-5.065,-47.45
0.0913,0.8213,0.4551,4.4556,45.7764,-44.7388,61.837,-0.868,-45.022
-0.1348,0.855,0.4404,-1.0986,36.6211,-63.3545,62.117,5.806,-43.38
-0.3296,0.8672,0.4507,0.5493,24.4751,-50.4761,62.21,12.431,-42.819
-0.3481,0.8535,0.4395,4.5166,5.6152,-35.6445,61.968,16.578,-44.061
-0.3882,0.8135,0.4458,-4.6997,7.9346,-17.8833,61.699,19.193,-44.918
-0.374,0.7891,0.4414,1.2207,17.1509,-16.6626,61.518,21.517,-44.648
-0.438,0.7896,0.4595,0.9766,16.7847,-13.6108,61.705,23.357,-44.577
-0.4663,0.7783,0.4165,0.6104,16.1743,-10.0098,62.276,24.67,-43.995
-0.5049,0.8096,0.3936,-0.1831,5.9204,-6.1646,62.831,26.169,-43.715
-0.4849,0.7744,0.4102,-0.7324,-3.8452,-2.5024,62.913,26.895,-43.764
-0.5073,0.7949,0.4048,3.6011,-2.9297,-4.3335,62.82,27.164,-44.643
-0.6006,0.7798,0.4248,0.1221,-9.0332,22.9492,62.919,26.713,-45.011
-0.4946,0.7891,0.3989,1.709,-25.0854,48.7061,63.127,23.417,-45.313
-0.3433,0.8442,0.3887,4.6997,-39.1235,58.6548,63.413,17.611,-46.071
-0.0991,0.8574,0.4189,-4.6997,-31.189,46.0815,63.177,10.75,-47.769
-0.0142,0.876,0.4497,-1.5259,-25.2075,32.7759,62.781,5.889,-48.499
-0.0117,0.8755,0.4536,5.4321,-27.71,16.7236,62.93,2.867,-49.565
0.0479,0.8916,0.4399,2.8076,-16.9678,18.2495,63.391,0.159,-50.62
0.0874,0.9062,0.4346,-1.8311,-0.061,9.2773,63.353,-1.417,-50.422
0.0972,0.9111,0.4312,-1.2817,1.0376,0.1831,63.314,-2.0,-49.9
