accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.1543,0.8672,0.4692,0.5493,-0.1831,-2.0752,61.474,-7.256,-44.127
0.1357,0.874,0.4692,0.1831,2.6855,-5.9814,61.479,-6.74,-43.824
0.1475,0.8584,0.4702,2.6855,14.7095,-14.6484,61.573,-5.625,-43.347
0.1001,0.8813,0.4502,1.8921,12.2681,-23.1934,61.99,-3.384,-42.929
0.0527,0.8574,0.4595,3.3569,17.7612,-36.0718,62.177,-0.159,-42.709
-0.104,0.876,0.4512,6.6528,19.4092,-49.0723,62.65,4.46,-43.022
-0.2046,0.8691,0.4585,0.6714,12.8784,-38.269,62.699,8.904,-43.643
-0.2393,0.8662,0.4448,1.8921,12.5732,-21.7285,62.809,11.926,-44.121
-0.2456,0.8389,0.4448,2.7466,12.9395,-16.9678,62.974,14.227,-43.682
-0.3335,0.853,0.4263,7.5684,10.2539,-21.3623,63.353,16.589,-43.764
-0.4111,0.8472,0.4321,7.6294,9.7046,-19.3481,63.77,18.902,-43.967
-0.3813,0.8657,0.3584,3.9673,1.8311,-7.9346,64.325,20.468,-44.676
-0.4438,0.8447,0.4009,-2.2583,8.3618,1.5259,64.429,20.984,-44.171
-0.4009,0.8369,0.4072,-1.709,4.6387,3.7842,64.369,21.077,-44.258
-0.501,0.8687,0.4146,-3.8452,-8.4839,16.8457,64.303,20.457,-44.401
-0.4014,0.793,0.4365,-13.5498,-18.7378,61.8896,63.474,16.463,-44.127
-0.1948,0.8535,0.4077,-4.3335,-26.9165,56.8237,62.902,10.97,-43.896
-0.0479,0.8882,0.4292,-3.1128,-29.0527,45.3491,62.606,4.955,-44.67
0.0776,0.8599,0.4546,-5.4932,-25.5737,33.8745,62.018,0.06,-45.225
0.1245,0.8657,0.4692,-3.1738,-14.8315,23.1323,61.672,-3.296,-45.544
0.146,0.8682,0.4648,0.1221,-8.7891,15.8691,61.6,-5.515,-45.335
0.1763,0.875,0.4575,0.6104,-10.0708,6.7139,61.694,-7.037,-45.363
0.1743,0.8672,0.4619,-2.0752,-2.0752,0.9155,61.749,-7.685,-45.494
0.1572,0.8809,0.457,0.1221,0.6104,0.0,61.732,-7.822,-45.236
