accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.3037,0.854,0.4248,-2.8687,-5.0049,-1.4038,63.375,-14.799,-44.418
0.2832,0.855,0.4336,0.6104,1.2817,-6.8359,63.391,-14.65,-44.61
0.2832,0.8745,0.417,-2.6245,-11.7188,-5.5542,63.567,-14.271,-45.11
0.3286,0.8662,0.4106,-3.7231,-2.9907,-6.958,63.589,-14.172,-45.599
0.3193,0.8042,0.4155,-9.1553,7.6294,-35.4614,63.276,-12.25,-45.681
0.1846,0.8403,0.4214,-3.7842,22.2168,-52.7344,63.479,-7.537,-46.362
-0.0303,0.8662,0.4434,1.5259,50.7812,-55.4199,63.474,-1.115,-44.83
-0.1504,0.8833,0.4409,6.958,40.4053,-30.5176,63.803,4.471,-42.737
-0.127,0.9116,0.3809,0.7935,31.6772,-22.522,64.825,7.608,-40.776
-0.2837,0.8818,0.4277,4.6997,18.8599,-30.0293,64.984,11.234,-39.952
-0.3018,0.8608,0.397,0.2441,13.3667,-21.8506,65.363,14.474,-39.65
-0.3838,0.9033,0.3833,2.0142,11.2305,-12.207,65.841,16.765,-39.534
-0.3516,0.8584,0.3906,-4.8828,6.0425,-1.5259,65.792,17.77,-39.518
-0.373,0.8701,0.3887,-2.5024,-0.2441,-0.3662,65.599,18.358,-39.765
-0.3721,0.8682,0.4004,-0.9155,-4.6997,7.3242,65.325,18.248,-40.188
-0.4204,0.856,0.4331,-3.0518,-7.6904,38.5742,65.303,16.518,-40.21
-0.3218,0.8965,0.3774,0.0,-14.2212,63.2935,65.912,12.107,-39.606
-0.1128,0.8643,0.3789,-13.3057,-21.2402,60.0586,65.435,5.823,-39.435
0.0527,0.8652,0.4141,-7.0801,-30.2124,36.6821,64.27,0.505,-40.358
0.1455,0.8662,0.4199,-2.5635,-33.2642,31.8604,63.858,-4.186,-41.902
0.2051,0.8936,0.4131,0.7935,-27.6489,18.0054,63.935,-7.63,-43.297
0.2417,0.8647,0.4199,-4.6997,-16.1743,5.0659,63.858,-10.052,-44.401
0.2515,0.8535,0.4399,-0.4883,-10.0708,1.1597,63.759,-11.118,-45.363
0.2383,0.8838,0.4106,3.418,2.4414,-3.9062,64.21,-11.711,-45.791
