accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.2515,0.9321,-0.2148,6.1646,1.1597,-1.6479,103.766,-12.189,-38.524
0.2329,0.9502,-0.2568,3.1738,-0.4272,-6.0425,104.332,-12.052,-38.287
0.2412,0.9458,-0.249,-2.0142,-1.8311,-9.0942,104.057,-11.332,-38.161
0.2178,0.9458,-0.2466,2.8687,0.7324,-12.6343,104.183,-10.591,-37.749
0.1963,0.9341,-0.2178,1.2207,-6.2866,-20.3247,104.299,-9.272,-37.381
0.1489,0.957,-0.2549,-0.9155,-4.2725,-28.3813,104.409,-6.855,-37.255
0.0938,0.9639,-0.2646,2.8076,-3.2959,-27.4658,104.529,-4.252,-36.799
0.0708,0.9463,-0.269,10.7422,-5.5542,-27.4658,105.381,-1.857,-36.502
0.0127,0.9292,-0.2612,0.0,-5.4321,-46.0205,105.798,1.456,-36.008
-0.0684,0.9131,-0.2656,12.8174,-5.249,-53.894,106.474,5.982,-35.046
-0.1782,0.9014,-0.333,21.8506,4.2725,-54.8096,108.424,10.915,-33.448
-0.3179,0.8794,-0.2842,-2.6245,-2.5635,-71.3501,109.556,16.254,-31.256
-0.4741,0.8491,-0.2861,-7.8735,-13.3667,-70.0073,109.017,23.56,-29.932
-0.5039,0.7852,-0.2529,4.7607,-13.1836,-54.6265,109.265,29.158,-29.284
-0.5718,0.7402,-0.2837,16.2964,-11.7188,-46.2646,110.435,34.277,-29.13
-0.7168,0.7173,-0.3315,14.2212,-2.8687,-31.5552,112.703,38.156,-28.191
-0.79,0.6743,-0.3042,4.5166,-1.9531,-23.9868,114.28,40.699,-27.131
-0.7734,0.6353,-0.2964,0.5493,-5.3101,-13.0615,114.796,42.495,-26.917
-0.8115,0.6313,-0.2993,-2.5024,-1.0986,-0.3662,114.895,43.325,-27.076
-0.7432,0.6377,-0.3081,-3.3569,1.3428,17.6392,113.989,42.764,-28.103
-0.7217,0.6724,-0.2891,-5.4321,3.1738,33.9355,112.967,40.512,-29.273
-0.707,0.7319,-0.2759,-11.3525,1.709,39.0625,111.138,37.403,-30.91
-0.6084,0.7607,-0.2754,-7.2632,7.8735,48.0347,109.352,33.459,-32.52
-0.5142,0.8105,-0.2793,-9.8267,9.9487,59.5093,108.177,28.416,-33.459
-0.4146,0.8511,-0.21,-21.9727,3.3569,69.519,106.265,22.473,-34.86
-0.2812,0.8965,-0.2056,-14.0381,-5.3101,59.7534,103.953,16.837,-36.793
-0.1719,0.9326,-0.2266,-15.686,-6.897,59.5093,102.019,11.404,-38.782
-0.042,0.9429,-0.1543,-28.5645,4.3945,64.8804,100.146,5.175,-39.825
0.0889,0.9492,-0.1465,-11.0474,2.1362,53.0396,98.366,-0.291,-40.254
0.1582,0.9663,-0.1465,-7.6294,0.4883,39.4287,97.806,-4.894,-40.578
0.2202,0.9526,-0.1284,5.8594,-3.9062,36.1328,97.729,-8.52,-41.155
0.2598,0.9536,-0.1299,-0.4883,-7.0801,24.7192,98.564,-11.733,-41.863
0.3267,0.9204,-0.106,-0.061,0.5493,14.0381,98.41,-13.574,-42.402
0.3516,0.9277,-0.1465,-0.2441,5.0049,2.0142,98.553,-14.507,-41.88
