accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.0952,0.9639,0.2622,0.6104,-1.5259,-3.418,74.421,-3.521,-21.231
0.0894,0.96,0.2612,-0.6104,-0.6714,-5.0049,74.482,-3.285,-21.127
0.0894,0.9619,0.2671,-1.77,0.3662,-7.9346,74.383,-2.807,-20.989
0.0708,0.9629,0.2676,-1.0376,-3.6011,-16.4795,74.301,-1.747,-21.127
0.0303,0.9531,0.2734,-1.2207,-9.0332,-33.8135,74.268,0.483,-22.302
-0.0391,0.957,0.271,-5.7373,-9.2773,-35.5225,73.817,3.345,-23.945
-0.0889,0.9507,0.2769,-5.0049,-5.4321,-41.1987,73.163,6.586,-25.477
-0.1699,0.9248,0.2925,-6.1035,-0.3662,-44.6777,72.482,10.486,-26.73
-0.2446,0.9038,0.3047,-3.479,1.4038,-43.7622,71.779,14.496,-27.845
-0.3267,0.8818,0.3071,-2.3193,0.4272,-46.814,71.153,18.649,-29.158
-0.3726,0.8394,0.3062,1.6479,5.6152,-49.7437,70.675,23.044,-30.526
-0.4004,0.7607,0.2847,4.4556,14.4653,-64.3311,70.554,28.312,-31.575
-0.6323,0.7256,0.2637,12.5732,13.7329,-70.4956,70.752,35.123,-32.822
-0.7588,0.6914,0.2354,8.606,16.7236,-42.9688,71.483,40.853,-33.657
-0.8086,0.666,0.2046,4.8828,11.2915,-13.5498,72.592,43.802,-33.3
-0.7764,0.644,0.1968,-1.8311,3.2349,-2.8076,73.169,44.819,-33.008
-0.7578,0.6455,0.2041,-1.5259,3.1738,2.1973,73.301,45.121,-33.063
-0.7754,0.6514,0.2158,-1.9531,-2.9907,12.3291,73.246,44.676,-33.272
-0.7705,0.7217,0.1914,-12.8784,2.9907,44.9829,73.466,42.336,-32.629
-0.6973,0.7153,0.2393,-18.6157,-3.54,50.293,72.999,37.985,-30.981
-0.5894,0.7593,0.2642,-10.0708,-15.0146,55.481,71.895,33.223,-30.679
-0.4438,0.8135,0.2651,-5.3711,-10.9863,63.0493,71.609,27.559,-30.229
-0.3491,0.8657,0.2798,-6.5308,-7.6904,59.9976,71.554,21.813,-29.24
-0.2559,0.8911,0.2988,-5.8594,-5.4932,57.6172,71.362,16.271,-27.944
-0.1211,0.9062,0.3164,-2.3193,-2.5024,50.293,71.219,11.096,-26.691
-0.064,0.936,0.3198,3.1738,7.0801,37.2314,71.472,7.147,-24.807
-0.0132,0.9585,0.2925,9.0942,7.5073,27.771,72.263,4.29,-22.83
0.0156,0.9575,0.2871,5.249,3.3569,15.3809,73.103,2.23,-21.379
0.0278,0.9478,0.2861,0.8545,-1.4038,4.1504,73.449,1.198,-20.748
0.0254,0.9648,0.2744,0.1831,-1.77,-0.061,73.471,0.851,-20.638
0.0205,0.9707,0.2739,-0.4883,0.061,-1.8311,73.493,0.775,-20.484
