accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.3984,0.6304,0.6597,-0.1831,0.061,-2.1973,43.5,-21.978,-41.133
0.3984,0.6353,0.6606,0.9155,1.5869,-2.1973,43.627,-21.912,-40.831
0.3989,0.6338,0.6582,0.9766,1.8921,-4.5166,43.775,-21.709,-40.523
0.4038,0.6328,0.6553,1.5259,3.7231,-10.6812,44.011,-21.193,-40.457
0.3984,0.6421,0.6528,1.0986,7.2021,-20.5688,44.445,-19.935,-40.875
0.3291,0.668,0.666,2.1973,12.6953,-26.7334,44.951,-17.622,-41.517
0.2764,0.6719,0.6753,-4.0283,13.4888,-34.8511,45.11,-14.722,-42.545
0.231,0.6738,0.6665,2.8687,14.4043,-37.0483,45.467,-11.536,-43.885
0.165,0.7056,0.666,6.0425,20.813,-36.6211,46.159,-7.998,-44.956
0.0542,0.7383,0.6772,0.061,24.353,-34.79,46.609,-3.895,-45.577
0.0166,0.7153,0.6655,-0.9155,31.25,-42.4805,46.511,0.5,-46.335
-0.1133,0.7373,0.6768,-4.5166,33.3252,-45.4712,46.252,5.817,-47.12
-0.2129,0.708,0.6816,-11.3525,31.4941,-39.856,45.346,10.833,-47.895
-0.2939,0.6704,0.6865,-13.3057,32.959,-32.4097,44.072,15.469,-48.527
-0.3804,0.6338,0.6807,-10.3149,26.7944,-19.7144,43.05,19.155,-48.697
-0.4326,0.6299,0.6895,-8.4229,18.7988,-7.3242,42.446,21.643,-48.51
-0.439,0.6035,0.6831,-5.4932,9.5215,-0.6714,42.061,22.896,-48.411
-0.4287,0.5942,0.6851,-0.9766,4.2725,0.2441,41.918,23.434,-48.56
-0.4258,0.6045,0.6816,0.6104,1.0376,-0.9155,41.968,23.714,-48.994
-0.4233,0.606,0.6782,-0.1221,-0.1221,-1.4648,41.946,23.895,-49.675
-0.4541,0.6108,0.6895,0.0,-6.6528,6.4697,41.94,23.687,-50.219
-0.4307,0.6216,0.6812,1.8311,-19.5312,19.043,42.067,22.05,-50.68
-0.3545,0.6406,0.6895,0.4272,-21.3013,27.8931,42.38,19.166,-50.713
-0.2905,0.6421,0.7031,-2.1973,-25.5127,29.48,42.435,15.765,-50.493
-0.2134,0.6587,0.7183,-1.2207,-28.9307,36.0107,42.413,11.777,-50.213
-0.1431,0.6758,0.7285,0.1831,-35.0342,38.0859,42.501,7.262,-49.85
-0.019,0.6631,0.7212,3.6011,-42.2974,41.8701,42.693,1.972,-49.708
0.1143,0.6606,0.7065,8.0566,-37.3535,33.8135,43.308,-3.4,-49.581
0.1699,0.6792,0.6914,6.7139,-33.3862,30.7617,44.028,-7.916,-49.631
0.271,0.6753,0.6724,9.5215,-29.48,34.8511,44.775,-12.409,-49.34
0.3496,0.6768,0.6489,8.1787,-24.0479,27.0386,45.599,-16.469,-48.543
0.3867,0.6738,0.6299,3.7231,-15.0146,17.0898,46.126,-19.374,-47.906
0.4106,0.6719,0.6172,1.6479,-9.9487,11.3525,46.362,-21.341,-47.252
0.4341,0.6582,0.6157,-0.7935,-4.2725,7.7515,46.362,-22.615,-46.571
0.4341,0.6611,0.6206,0.2441,-0.6104,2.3193,46.34,-23.242,-45.791
0.4307,0.6553,0.6113,0.6714,0.8545,-2.1362,46.395,-23.379,-45.264
