accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.4009,0.6401,0.6558,1.9531,1.9531,0.1221,44.055,-21.528,-50.372
0.4131,0.6357,0.6494,2.4414,4.0894,-2.8076,44.242,-21.374,-49.812
0.3833,0.6509,0.6548,4.1504,8.667,-6.0425,44.561,-20.605,-49.147
0.376,0.6562,0.6499,2.8076,12.6953,-13.1226,44.863,-19.424,-48.713
0.334,0.666,0.6582,3.1738,17.5781,-19.8364,45.187,-17.468,-48.334
0.2739,0.688,0.6641,-1.4648,16.7236,-34.668,45.544,-14.617,-48.598
0.2026,0.6997,0.6709,-0.6104,19.3481,-38.5132,45.687,-10.904,-49.708
0.1133,0.7188,0.6831,-2.8076,22.2168,-30.1514,45.731,-7.092,-50.51
0.0747,0.7075,0.6919,-0.9155,24.4751,-20.0195,45.566,-4.032,-50.504
0.0205,0.7012,0.6875,0.7935,29.0527,-20.9961,45.533,-0.928,-49.988
-0.0396,0.7236,0.6826,-0.7935,33.2031,-23.1323,45.621,2.582,-49.411
-0.1357,0.7153,0.6885,-7.2632,34.4238,-23.8037,45.396,6.449,-48.774
-0.188,0.6807,0.6958,-9.2163,30.6396,-32.2876,44.659,10.371,-48.571
-0.2793,0.6606,0.7046,-12.5122,31.0669,-41.8091,43.467,15.051,-49.576
-0.3833,0.6055,0.7017,-6.2866,25.3906,-32.5317,42.204,19.501,-50.894
-0.4609,0.5757,0.6782,2.3193,26.4893,-18.7378,41.858,23.022,-51.597
-0.4922,0.6152,0.6572,3.1738,15.5029,-3.1738,42.517,25.329,-51.422
-0.4937,0.6147,0.6514,1.709,4.7607,1.3428,43.077,26.191,-51.169
-0.4756,0.6069,0.6445,1.6479,-0.5493,2.0142,43.347,26.263,-51.411
-0.458,0.6084,0.645,0.4883,-2.3193,5.127,43.495,26.021,-51.696
-0.4312,0.6113,0.647,0.7935,-3.6621,7.3853,43.649,25.362,-51.866
-0.4482,0.6328,0.6597,-2.3193,-5.188,7.019,43.682,24.741,-52.004
-0.4468,0.6377,0.6655,-3.0518,-12.207,14.0381,43.495,23.494,-52.278
-0.397,0.6392,0.6763,-2.5635,-20.1416,27.8931,43.363,20.885,-52.163
-0.335,0.6523,0.6812,-0.7935,-28.0151,30.5176,43.445,17.265,-51.949
-0.2363,0.6636,0.6938,0.4883,-30.7617,32.5928,43.478,13.189,-52.02
-0.1562,0.6865,0.7002,7.3242,-30.3345,33.3862,44.039,8.987,-51.899
-0.0791,0.7119,0.6968,4.6387,-27.771,35.5835,44.742,4.79,-51.564
0.0146,0.7134,0.6978,-0.3662,-26.6724,37.2925,44.967,0.461,-50.872
0.0957,0.6953,0.7031,-1.8921,-25.0854,35.5835,44.78,-3.757,-49.944
0.1709,0.6772,0.689,2.9907,-21.9116,28.7476,44.857,-7.52,-49.186
0.2222,0.6914,0.6807,2.4414,-21.9727,25.6958,45.115,-10.783,-48.543
0.2754,0.6797,0.6709,-2.3193,-20.3857,24.353,45.016,-14.002,-47.834
0.3423,0.6543,0.667,-1.5869,-15.3198,17.8223,44.725,-16.71,-47.186
0.373,0.645,0.6553,4.3945,-8.5449,9.2163,44.868,-18.523,-46.67
0.3828,0.6665,0.6387,6.1646,-5.3711,6.3477,45.445,-19.731,-46.115
0.3823,0.6768,0.6328,0.2441,-0.2441,-1.709,45.775,-20.242,-45.648
0.3813,0.6714,0.6343,-0.9766,0.0,-3.479,45.807,-20.281,-45.401
