accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.2363,0.9731,-0.083,2.1973,2.6855,-2.9297,94.938,-11.799,-36.486
0.2407,0.9678,-0.0864,2.6855,0.2441,-4.6997,95.125,-11.607,-36.161
0.2124,0.9741,-0.0962,4.7607,-0.8545,-7.1411,95.603,-11.047,-35.936
0.231,0.9683,-0.0981,-1.709,0.9766,-8.606,95.729,-10.481,-35.684
0.2114,0.9766,-0.1084,2.1973,3.0518,-18.0664,95.674,-9.294,-35.316
0.1211,0.9907,-0.1079,10.3149,-1.9531,-19.2871,96.24,-7.531,-34.975
0.0884,0.9927,-0.1274,3.1128,-3.1738,-19.7144,97.322,-6.097,-34.931
0.0449,0.9937,-0.1245,-1.4038,-5.6152,-16.8457,97.245,-4.142,-34.964
0.1357,0.9634,-0.1113,5.9814,-1.0376,-20.4468,97.542,-2.642,-35.112
0.0615,0.9448,-0.0698,14.7095,-2.0142,-44.1284,98.394,0.236,-34.865
-0.0356,0.9331,-0.1807,23.1323,-11.2305,-64.209,100.009,5.839,-34.623
-0.1865,0.938,-0.2661,28.6255,-10.376,-57.9834,102.722,11.959,-34.437
-0.3979,0.9414,-0.2881,20.6299,-2.5024,-52.7954,105.084,16.93,-33.882
-0.4404,0.876,-0.2739,-0.1221,-1.4038,-26.9775,106.595,20.847,-33.036
-0.3789,0.8564,-0.3071,4.2114,3.9062,-30.1514,107.073,23.489,-31.948
-0.543,0.856,-0.2319,-3.1128,-2.7466,-26.9775,107.084,26.06,-31.124
-0.5322,0.7915,-0.2012,-2.3804,-5.127,-24.292,106.968,29.103,-30.894
-0.5698,0.8076,-0.2852,11.3525,0.4272,-16.7847,107.573,31.19,-30.586
-0.6265,0.7915,-0.2632,2.8687,0.1831,-7.4463,108.391,32.322,-30.339
-0.5952,0.7705,-0.2603,-0.6714,2.3804,-0.1831,108.715,32.844,-30.498
-0.5771,0.7842,-0.3022,2.2583,1.4648,4.2114,108.798,32.668,-30.58
-0.5894,0.7969,-0.272,-7.2021,-2.8687,8.0566,108.441,32.256,-30.959
-0.6099,0.8213,-0.2598,-6.6528,2.0142,24.231,107.545,30.992,-31.926
-0.4795,0.8086,-0.2197,-9.2773,2.2583,26.6724,106.71,28.433,-32.443
-0.4741,0.8687,-0.2656,-7.9346,2.7466,45.7153,105.721,25.928,-33.486
-0.3203,0.8691,-0.2222,-8.4839,15.9302,61.8896,104.766,20.632,-34.189
-0.3091,0.9478,-0.2632,-13.6108,13.9771,58.7769,103.991,15.062,-34.47
-0.144,0.9453,-0.1938,-18.2495,12.207,56.0303,102.552,9.278,-34.459
-0.0308,0.957,-0.1738,-13.3057,5.3711,47.2412,101.245,4.499,-34.365
0.0688,0.958,-0.1641,-13.7329,1.709,45.8374,99.921,0.33,-34.651
0.147,0.9487,-0.1816,11.7188,9.0332,52.6733,99.63,-4.048,-35.008
0.1943,0.9634,-0.1743,-5.0659,2.8076,31.3721,99.91,-8.273,-35.266
0.2764,0.9453,-0.1479,-18.7988,3.2959,21.8506,98.767,-10.986,-35.409
0.3237,0.9331,-0.1235,-9.5825,-1.4038,11.8408,97.564,-12.761,-35.64
0.2651,0.958,-0.124,0.1831,-3.418,4.4556,97.383,-13.546,-35.887
0.2852,0.9502,-0.1206,-0.7935,-0.9766,-1.3428,97.559,-13.986,-36.03
