accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.2852,0.9502,-0.1206,-0.7935,-0.9766,-1.3428,97.559,-13.986,-36.03
0.2798,0.9556,-0.1382,-0.4272,-1.6479,-4.8218,97.63,-13.881,-35.964
0.2686,0.9565,-0.1343,5.5542,0.3662,-4.3335,97.839,-13.656,-35.739
0.2646,0.9585,-0.1572,1.77,1.2207,-5.4321,97.932,-13.145,-35.568
0.2515,0.9629,-0.1465,-2.6855,0.5493,-8.1787,97.932,-12.711,-35.189
0.2197,0.9692,-0.1313,-4.2725,-1.0986,-13.1836,97.542,-11.695,-34.964
0.2324,0.9629,-0.1289,1.8921,-2.0142,-13.1836,97.526,-10.552,-34.887
0.2026,0.9561,-0.1235,4.9438,-5.3101,-27.1606,97.828,-8.663,-34.662
0.1494,0.9526,-0.1182,11.7798,-2.6855,-42.3584,98.531,-5.526,-34.618
-0.0205,0.9683,-0.1606,11.4746,-18.0054,-60.4858,99.404,-0.077,-34.667
-0.0767,0.9443,-0.189,5.7983,-15.686,-59.7534,100.558,5.779,-35.074
-0.207,0.9536,-0.1943,7.5073,-0.2441,-49.5605,101.393,10.514,-34.794
-0.3691,0.9565,-0.2114,0.9155,0.6104,-39.3677,102.068,14.788,-33.772
-0.2954,0.8989,-0.2075,0.4883,0.4883,-35.5225,102.48,18.193,-33.019
-0.4229,0.9048,-0.2144,5.0049,-1.1597,-34.1797,102.914,21.55,-32.322
-0.5024,0.8862,-0.2031,3.6621,2.8687,-23.4985,103.425,24.153,-31.904
-0.4668,0.8354,-0.1895,2.9297,1.9531,-20.6299,104.139,26.356,-31.234
-0.5015,0.8345,-0.2339,9.0942,2.9907,-19.043,105.029,28.262,-30.646
-0.5581,0.8262,-0.2485,3.54,3.6621,-11.5356,106.062,29.729,-29.949
-0.5942,0.814,-0.2344,0.3052,-2.0752,-11.2305,106.683,30.91,-29.614
-0.5576,0.8027,-0.2554,3.1128,2.1973,2.7466,106.875,31.19,-29.817
-0.5923,0.8184,-0.2847,-3.6011,3.3569,5.9814,106.875,31.02,-29.976
-0.6401,0.856,-0.2695,-11.4746,7.3853,27.2827,106.227,29.652,-30.053
-0.521,0.8535,-0.2212,-17.4561,7.7515,44.8608,104.837,26.197,-30.333
-0.3867,0.8872,-0.1621,-21.9116,9.0332,41.1377,103.228,22.094,-30.657
-0.3594,0.9194,-0.1836,-14.7705,9.9487,47.8516,101.706,18.303,-30.696
-0.1514,0.9277,-0.1821,-14.3433,5.3101,58.2886,99.844,13.354,-31.421
-0.0933,0.9609,-0.1436,-8.667,3.2349,45.105,98.921,8.179,-31.959
-0.0894,0.9766,-0.1406,-6.5308,-4.5166,42.1753,98.13,4.334,-32.525
0.0137,0.9585,-0.124,-7.0801,-1.4038,45.5933,97.3,0.17,-33.365
0.106,0.981,-0.1216,-9.2163,1.77,33.9966,96.641,-3.708,-33.333
0.1255,0.979,-0.1226,-10.376,-0.9155,28.3203,95.724,-6.46,-33.646
0.2427,0.9658,-0.1025,-2.9297,-0.6714,27.5879,95.032,-9.388,-33.959
0.2925,0.957,-0.0713,1.4038,-3.1128,14.5874,95.081,-11.624,-33.992
0.2798,0.9678,-0.1147,5.188,-7.2632,2.5635,95.537,-12.376,-34.437
0.2759,0.9624,-0.103,2.3193,0.1831,-0.3052,95.773,-12.607,-34.376
