accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.0361,0.9951,0.1118,-0.9155,-3.1128,-1.4648,83.018,-0.22,-17.908
0.0376,0.9995,0.1064,-3.54,-6.5918,-7.4463,82.842,0.027,-18.226
0.0059,1.0005,0.1133,-8.2397,-5.9204,-13.6719,82.282,0.917,-18.732
-0.0342,0.9922,0.1333,-5.3711,-5.6152,-13.1836,81.595,2.06,-19.237
-0.0449,0.9951,0.1392,-3.2959,-5.9204,-12.8784,81.266,3.159,-19.731
-0.0527,0.9907,0.1499,-4.5166,-6.7749,-14.5874,80.903,4.312,-20.38
-0.0923,0.9722,0.1719,-7.6904,-9.2163,-24.5361,80.288,5.96,-21.264
-0.1299,0.9775,0.1797,-8.0566,-9.5825,-27.6489,79.349,8.212,-22.505
-0.189,0.9717,0.1826,-7.6904,-5.7983,-21.6064,78.382,10.519,-23.599
-0.2124,0.9536,0.2046,-6.0425,2.4414,-24.4751,77.646,12.579,-24.06
-0.252,0.9268,0.2192,-7.2632,2.0752,-29.0527,76.954,15.024,-24.197
-0.3242,0.9136,0.2305,-7.8735,-2.1362,-34.9121,76.02,18.034,-24.966
-0.3569,0.8911,0.2344,-5.249,-3.1738,-31.5552,75.048,20.929,-26.109
-0.437,0.8735,0.2568,-7.6294,0.2441,-27.3438,74.108,23.769,-27.103
-0.4409,0.8247,0.2773,-5.6152,3.2959,-27.9541,73.317,26.076,-27.834
-0.5078,0.8096,0.2729,-4.2114,0.1831,-28.3813,72.488,28.757,-28.696
-0.5161,0.7642,0.2915,-4.3945,2.3804,-36.1328,71.51,31.74,-29.872
-0.6641,0.752,0.2812,0.7935,2.9907,-35.8887,70.477,35.37,-31.289
-0.6777,0.7334,0.2568,-2.0142,7.0801,-15.564,70.17,37.897,-31.992
-0.6802,0.7134,0.2632,-1.709,6.3477,-8.4229,69.999,39.326,-32.119
-0.7358,0.6924,0.2671,-1.3428,4.1504,4.5776,70.28,39.836,-31.877
-0.7314,0.7109,0.2593,-3.0518,-1.2207,19.2261,70.516,39.023,-31.597
-0.6841,0.7563,0.2476,0.0,-2.9907,35.4614,70.834,36.755,-31.245
-0.6089,0.7817,0.2529,-0.9766,-1.5869,58.8989,71.768,32.327,-29.778
-0.4648,0.8149,0.2642,-1.8311,-3.6621,65.6128,72.587,26.62,-28.136
-0.3442,0.8574,0.2637,5.188,2.9907,69.3359,73.57,20.533,-26.301
-0.2407,0.9014,0.2642,11.9019,12.6343,72.0215,75.3,14.348,-23.434
-0.1162,0.9429,0.2261,20.3857,6.5308,60.3027,77.388,8.52,-21.017
-0.0088,0.9702,0.1802,22.522,3.3569,46.3867,79.601,3.763,-19.506
0.0645,0.9863,0.1367,19.2871,3.7842,33.9966,81.628,0.088,-18.353
0.1094,0.999,0.1118,9.6436,1.8921,15.2588,82.919,-2.203,-17.441
0.0967,0.9927,0.1025,0.8545,-3.418,-0.2441,83.298,-2.95,-17.205
