accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.0205,0.9707,0.2739,-0.4883,0.061,-1.8311,73.493,0.775,-20.484
0.0103,0.9541,0.2837,-1.1597,-2.6855,-13.855,73.433,1.285,-20.506
-0.022,0.9556,0.2876,-1.3428,-4.0894,-16.2964,73.295,2.543,-21.072
-0.0479,0.9507,0.29,-1.4648,-6.1646,-19.8364,73.087,3.917,-21.797
-0.0825,0.9502,0.2881,0.9766,-12.6343,-36.8042,72.971,6.394,-23.5
-0.1357,0.9424,0.2842,-0.3662,-7.3853,-36.2549,72.762,9.459,-25.263
-0.2021,0.937,0.2808,-1.6479,-1.6479,-37.7197,72.427,12.64,-26.554
-0.2803,0.9116,0.2886,-1.1597,2.2583,-40.4663,71.993,16.15,-27.559
-0.3066,0.8809,0.291,2.8076,0.8545,-41.2598,71.774,19.759,-28.696
-0.3901,0.8452,0.2817,5.127,3.6011,-57.9224,71.708,24.318,-29.982
-0.5508,0.7817,0.2852,7.6904,-1.77,-52.8564,71.4,29.734,-31.91
-0.5688,0.7769,0.2534,4.7607,10.6201,-37.9639,71.532,33.915,-33.179
-0.6382,0.7363,0.2329,2.5635,23.1934,-29.4189,72.257,37.513,-32.558
-0.7012,0.688,0.2163,0.1221,21.8506,-21.6064,73.619,40.402,-30.817
-0.7822,0.6787,0.2046,-0.6714,8.1787,-16.0522,74.163,42.698,-30.157
-0.769,0.6587,0.1992,0.1831,0.9155,-5.249,74.125,43.907,-30.449
-0.7617,0.6641,0.1978,0.7935,-2.9297,0.4272,73.982,44.291,-31.108
-0.7378,0.667,0.1997,-1.0986,-4.6997,9.7046,73.735,43.857,-31.811
-0.7412,0.7144,0.1831,-4.3945,-3.1128,23.5596,73.57,42.363,-31.998
-0.7339,0.7266,0.1963,-15.1367,-7.8735,40.1001,73.076,39.49,-31.487
-0.6089,0.7603,0.2305,-16.2964,-6.4087,54.3823,72.136,35.046,-31.003
-0.4878,0.8037,0.2676,-17.5781,-3.0518,57.9224,71.395,29.872,-29.603
-0.375,0.8311,0.3125,-14.5264,-5.9204,53.4668,70.549,24.642,-28.103
-0.3242,0.853,0.3359,-14.1602,-3.479,50.415,69.807,19.896,-26.79
-0.2598,0.8745,0.3828,-12.7563,-0.9766,45.0439,68.84,15.634,-25.384
-0.1777,0.9131,0.3506,8.3008,-1.1597,40.1611,69.071,11.706,-24.011
-0.1055,0.9307,0.3315,5.127,6.897,42.7856,70.016,7.976,-22.231
-0.04,0.9463,0.3232,-0.7324,7.2021,33.3252,70.373,4.741,-20.33
0.0332,0.9209,0.3447,2.2583,0.4883,29.2969,70.367,1.774,-18.512
0.0781,0.9375,0.334,6.8359,-5.249,15.1367,70.73,-0.401,-17.803
0.0811,0.9463,0.312,3.479,-5.127,6.958,71.285,-1.714,-17.682
0.0933,0.9492,0.3008,1.5259,-3.6621,-0.2441,71.516,-2.439,-17.726
