accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.2847,0.9214,-0.2295,2.8687,-3.3569,-1.5869,104.326,-13.947,-40.051
0.2676,0.9302,-0.2554,2.5635,-4.2114,-4.6387,104.562,-13.524,-40.056
0.2598,0.939,-0.2656,0.0,-3.1128,-8.3008,104.837,-12.969,-40.15
0.2393,0.9463,-0.2729,1.709,-3.2349,-8.606,105.013,-12.2,-40.012
0.2466,0.9321,-0.2578,6.5918,5.4321,-10.5591,105.441,-11.7,-39.457
0.2065,0.9355,-0.2598,1.5869,-5.7983,-21.2402,105.765,-10.283,-38.886
0.2422,0.9141,-0.2417,5.9814,-2.0752,-15.0146,106.155,-8.729,-38.771
0.1123,0.9238,-0.2612,8.667,-9.0942,-45.4712,107.1,-6.042,-38.276
0.0269,0.9277,-0.2935,5.127,-17.0898,-55.3589,107.704,-0.857,-37.87
-0.1035,0.9253,-0.312,1.4038,-31.9824,-68.9087,108.029,5.74,-38.134
-0.2173,0.8867,-0.313,3.9062,-30.3955,-63.5986,108.463,12.64,-38.958
-0.3452,0.8462,-0.2729,3.1738,-12.9395,-64.6973,108.726,19.072,-38.859
-0.5122,0.8252,-0.2881,4.3335,1.2817,-68.2373,109.731,25.362,-37.101
-0.4839,0.7349,-0.3027,-1.4648,7.3853,-46.1426,111.423,30.504,-34.239
-0.6978,0.7393,-0.3384,1.2817,-7.9346,-52.124,112.917,34.893,-32.02
-0.7808,0.6519,-0.2407,-6.0425,-5.188,-41.0767,113.84,39.446,-30.63
-0.8291,0.6431,-0.2686,-2.9297,0.4883,-20.3247,115.4,42.473,-29.18
-0.7573,0.6436,-0.3623,15.0146,1.3428,-2.8076,116.406,43.418,-28.773
-0.752,0.6577,-0.335,-0.1831,6.3477,16.0522,116.378,42.446,-29.053
-0.8159,0.6982,-0.3447,-6.3477,7.0801,32.0435,115.538,40.369,-29.916
-0.6958,0.7207,-0.3208,-17.0288,8.1787,58.7769,113.143,35.76,-31.624
-0.5757,0.7598,-0.29,-14.2822,8.5449,75.6226,110.638,29.301,-33.514
-0.417,0.833,-0.2944,-10.8643,13.3057,73.0591,108.973,22.214,-34.816
-0.2373,0.8584,-0.2593,-21.1792,12.6953,66.7114,107.133,15.65,-36.112
-0.1338,0.9072,-0.2402,-26.1841,10.2539,53.6499,104.518,10.497,-36.645
-0.0435,0.9326,-0.2036,-0.2441,8.728,54.7485,103.387,4.746,-37.062
0.0249,0.9639,-0.2295,-6.1646,-5.0049,42.2363,102.991,0.313,-38.337
0.1362,0.9365,-0.188,-8.5449,7.6904,41.626,102.107,-3.73,-39.111
0.2617,0.9468,-0.2017,2.8687,10.437,32.8979,102.178,-8.036,-38.557
0.2808,0.9458,-0.2012,-4.6997,0.8545,8.1177,101.832,-10.042,-38.238
0.2402,0.9487,-0.2007,1.5869,-5.3101,2.5635,101.953,-10.607,-38.557
0.2212,0.9443,-0.1963,3.418,-0.5493,-0.061,102.464,-10.986,-38.694
