accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.4434,0.6255,0.6455,-2.5024,-2.5024,-3.6621,43.813,-23.577,-40.518
0.439,0.623,0.6411,-0.8545,1.8921,-2.5635,43.819,-23.544,-40.303
0.4253,0.6279,0.6509,0.9155,4.3335,-2.0752,43.835,-23.313,-39.688
0.436,0.6235,0.6465,2.8076,7.4463,-6.5918,44.044,-22.736,-39.15
0.417,0.6372,0.6445,5.9204,16.5405,-20.6909,44.599,-21.011,-38.875
0.3516,0.665,0.647,6.2866,21.4844,-25.2686,45.363,-18.237,-38.787
0.2842,0.6855,0.6533,2.8076,20.1416,-34.8511,45.989,-14.897,-39.15
0.2144,0.6948,0.6543,5.3101,25.2686,-38.6353,46.615,-10.964,-39.76
0.1357,0.728,0.6567,3.2959,30.0903,-35.7666,47.153,-6.63,-40.117
0.0391,0.7275,0.6494,3.0518,43.7622,-48.4009,47.499,-1.417,-40.04
-0.1328,0.7544,0.6699,-6.5918,43.396,-40.7104,47.186,4.686,-39.781
-0.2212,0.6924,0.6738,-4.5166,34.5459,-36.438,46.533,9.789,-39.754
-0.2822,0.6855,0.6616,1.3428,32.7759,-47.6685,46.313,14.941,-40.71
-0.3838,0.6743,0.644,-4.8218,29.48,-43.0908,45.873,20.264,-42.182
-0.4751,0.627,0.6294,-8.9111,22.8882,-35.1562,44.923,24.725,-43.561
-0.5464,0.6157,0.6382,-10.498,17.8223,-17.2729,43.857,28.081,-44.561
-0.5527,0.5898,0.6309,-7.019,7.9956,-8.728,43.044,29.828,-45.33
-0.5391,0.5723,0.624,-1.0376,4.9438,-3.1128,42.709,30.668,-46.044
-0.5435,0.562,0.6216,-1.0376,2.4414,0.2441,42.731,31.086,-46.423
-0.5493,0.5674,0.626,-0.4272,-2.9297,0.1221,42.66,31.163,-47.098
-0.5811,0.5786,0.6436,-0.9155,-5.7373,8.8501,42.61,30.751,-47.642
-0.5381,0.5957,0.6401,-2.7466,-21.0571,18.2495,42.506,29.07,-48.137
-0.4663,0.6064,0.6631,-5.3101,-25.0244,30.2734,42.253,26.016,-48.4
-0.3945,0.6138,0.6821,-4.7607,-31.7383,34.79,41.984,22.104,-48.301
-0.3096,0.6265,0.7002,0.7935,-36.1938,38.6353,41.935,17.446,-48.159
-0.21,0.6611,0.7114,4.2114,-39.6729,45.4102,42.407,12.189,-47.961
-0.0894,0.6768,0.7178,3.9673,-37.5366,46.2646,42.924,6.46,-47.439
0.0039,0.6768,0.7144,5.127,-36.8652,40.6494,43.418,1.165,-46.796
0.1255,0.6655,0.7065,-2.5635,-38.3301,36.5601,43.577,-4.142,-46.45
0.1914,0.6602,0.6968,-3.1128,-33.1421,29.6631,43.27,-8.817,-46.307
0.2593,0.646,0.6958,-3.418,-30.8838,29.1138,42.891,-13.008,-45.901
0.3608,0.6284,0.6797,2.1362,-21.1182,18.7988,42.913,-16.523,-45.5
0.312,0.6689,0.6855,0.5493,-19.6533,19.2261,43.143,-18.787,-45.044
0.4258,0.6157,0.6582,1.5259,-13.5498,16.9067,43.11,-21.621,-44.28
0.4453,0.6167,0.6489,1.4038,-7.7515,5.5542,43.22,-23.044,-43.621
0.458,0.6201,0.6421,0.1221,-2.6855,-1.1597,43.418,-23.632,-43.363
