accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.1743,0.1489,0.6025,1.6479,6.5308,1.3428,18.397,14.244,-93.181
0.1938,0.1504,0.6021,0.0,-1.5259,-0.8545,18.221,12.552,-93.274
0.21,0.1465,0.6074,0.0,-3.418,-0.061,17.93,10.552,-93.62
0.2148,0.1489,0.603,0.6714,-2.9297,-0.1221,17.677,8.635,-93.933
0.2036,0.1514,0.5981,0.1221,-5.9814,-1.5259,17.446,6.74,-94.329
0.2017,0.1514,0.5967,-1.8921,-12.8784,-3.2959,17.111,4.598,-94.878
0.2075,0.1553,0.6016,-1.5869,-17.4561,-4.0894,16.705,1.978,-95.828
0.2056,0.1479,0.6152,-2.5635,-19.2871,-5.8594,16.265,-0.824,-96.971
0.1885,0.147,0.6089,-1.1597,-24.353,-6.2866,16.013,-3.675,-98.168
0.1562,0.1401,0.6128,-2.2583,-34.6069,-8.3008,15.793,-6.773,-99.597
0.1812,0.1479,0.6167,0.1831,-38.147,-8.3618,15.793,-10.388,-101.409
0.1748,0.1577,0.6074,0.0,-49.2554,-11.5356,16.1,-14.365,-103.491
0.1567,0.1553,0.6084,-2.9297,-59.5703,-18.3716,16.787,-19.319,-106.754
0.1475,0.1567,0.6123,-3.9673,-64.6973,-22.7661,17.803,-24.62,-110.731
0.1157,0.1553,0.6211,-4.3335,-63.3545,-23.3154,19.286,-29.251,-115.192
0.1221,0.1392,0.6519,-4.2725,-60.1807,-22.3389,20.951,-33.151,-119.641
0.0977,0.1279,0.6714,-0.7324,-54.4434,-19.3481,22.841,-36.151,-123.992
0.0645,0.1313,0.6694,-0.9766,-52.8564,-15.9912,24.626,-38.546,-127.842
0.0366,0.1353,0.6768,-0.2441,-47.3022,-16.9067,26.417,-40.501,-131.666
0.021,0.1191,0.7031,-1.0986,-43.8232,-9.2773,27.697,-41.924,-134.764
0.0742,0.1323,0.7065,0.7324,-37.4146,-4.6387,28.488,-43.039,-136.978
0.0938,0.1147,0.7212,0.0,-28.9307,-4.8828,28.482,-43.456,-138.301
0.063,0.125,0.7041,2.7466,-26.062,-8.7891,28.878,-43.434,-139.812
0.0645,0.1387,0.707,-0.6104,-21.9727,-8.4839,29.163,-43.176,-141.312
0.0815,0.1211,0.7354,-2.6245,-6.7749,-1.3428,28.438,-42.067,-141.735
0.1025,0.1211,0.7314,1.0376,8.5449,2.4414,26.867,-40.001,-140.609
0.0854,0.1147,0.728,0.9766,18.1885,6.2866,24.895,-37.106,-138.713
0.0396,0.1245,0.6987,0.061,29.48,11.4136,22.495,-33.635,-136.066
0.0718,0.1265,0.7217,-4.8218,36.2549,14.0991,19.666,-30.223,-132.913
0.0615,0.1523,0.6992,-6.1035,35.0952,19.5312,17.254,-26.274,-129.677
0.1162,0.1147,0.7407,-7.1411,37.1704,20.0806,14.947,-22.33,-126.552
0.2012,0.1025,0.7524,-0.9155,64.3921,26.5503,13.239,-17.391,-122.668
0.1846,0.1143,0.7397,2.8076,75.9888,23.2544,12.244,-10.481,-118.185
0.1445,0.1206,0.7104,7.2021,75.8667,22.8882,12.228,-3.647,-113.978
0.1743,0.1328,0.6851,9.2163,68.7256,21.9727,12.838,1.989,-110.028
0.1685,0.1328,0.6802,3.6011,52.8564,12.085,13.381,6.163,-106.919
0.1743,0.1377,0.6689,3.7231,48.3398,13.4888,14.123,9.311,-104.37
0.2007,0.1313,0.6689,4.0894,45.3491,10.5591,14.788,11.986,-101.92
0.1943,0.1475,0.6475,5.3101,40.3442,11.8408,15.645,14.431,-99.761
0.2129,0.1484,0.6489,2.3193,34.729,8.606,16.26,15.892,-97.965
0.2192,0.1387,0.6562,2.0142,31.7383,6.4697,16.611,16.787,-96.438
0.1943,0.1479,0.6431,2.9297,19.4702,5.249,16.979,17.095,-95.306
0.1963,0.1484,0.6411,1.8921,9.7046,0.8545,17.117,16.331,-94.828
