accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.084,0.895,0.4385,6.897,3.8452,-1.0376,63.699,-5.394,-56.437
0.0732,0.9048,0.417,4.6997,-1.8311,-2.8076,64.297,-5.125,-56.442
0.0894,0.9209,0.4165,-2.1973,-7.2021,-3.6011,64.512,-5.043,-56.986
0.0942,0.8862,0.4282,-2.3193,-7.4463,-4.8218,64.314,-4.988,-57.881
0.0732,0.8984,0.4302,-2.0752,-11.9629,-3.1738,64.221,-5.015,-58.837
0.0918,0.8906,0.4351,-1.0376,-19.104,-7.9956,64.193,-5.235,-60.535
0.0913,0.8979,0.4365,-2.1973,-23.8647,-10.6812,64.265,-5.295,-62.858
0.0986,0.894,0.4326,-1.4648,-32.6538,-17.0898,64.341,-5.262,-66.033
0.0625,0.9082,0.4194,-1.5259,-54.4434,-36.9263,64.589,-4.636,-70.878
0.0488,0.9092,0.3975,-1.6479,-79.5288,-49.9878,65.045,-3.444,-79.14
0.0449,0.918,0.4048,-5.4932,-86.1206,-48.4009,65.154,-2.499,-88.901
0.0269,0.9287,0.3882,-12.3291,-85.7544,-41.626,64.759,-2.087,-98.613
0.0527,0.9165,0.4185,-21.3013,-92.1631,-42.1143,63.627,-2.313,-108.375
0.1108,0.8511,0.4868,-7.6904,-60.5469,-14.2822,62.693,-3.17,-117.109
0.1333,0.8745,0.4751,-2.6245,-26.8555,-2.6245,62.693,-4.658,-120.905
0.1265,0.8828,0.4561,0.5493,-17.5171,-4.2725,62.919,-5.427,-122.904
0.1157,0.8765,0.4624,0.061,-8.728,-2.1973,63.023,-5.757,-124.14
0.1289,0.8784,0.4619,0.8545,-4.0283,1.4648,63.122,-6.108,-124.711
0.1313,0.8735,0.4556,-2.1973,2.0752,2.7466,62.941,-6.411,-124.612
0.146,0.8804,0.4595,2.8076,9.8267,3.1128,62.88,-6.504,-123.975
0.2085,0.8433,0.5093,7.6294,39.7339,12.085,62.968,-6.207,-121.948
0.1382,0.8608,0.437,21.7896,107.9712,43.7012,63.814,-5.048,-113.857
0.1426,0.9111,0.3979,25.0854,143.1885,82.2754,64.797,-5.707,-99.08
0.082,0.9341,0.3472,17.5781,132.1411,63.2324,65.22,-6.487,-82.974
0.0938,0.9409,0.3613,11.8408,86.792,41.687,65.363,-6.85,-70.823
0.1001,0.9233,0.4004,4.9438,46.0815,18.8599,65.446,-6.63,-63.836
0.1128,0.8833,0.4136,8.5449,25.6958,6.897,65.748,-6.323,-60.298
0.0928,0.9409,0.3818,8.1177,17.1509,5.4932,66.632,-5.927,-58.041
0.0859,0.9077,0.3735,6.1646,11.0474,0.9155,66.995,-5.614,-56.558
0.0947,0.9341,0.3657,6.7749,4.1504,0.1831,67.582,-5.416,-55.904
0.0825,0.9131,0.3652,3.1128,0.4272,-3.0518,67.967,-5.147,-55.75
