accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.3765,0.8076,0.4937,-2.8076,0.3662,-5.9814,56.277,-22.181,-45.989
0.3726,0.7939,0.4976,0.9155,-8.4229,-6.4087,56.437,-21.588,-46.412
0.3657,0.7607,0.5029,-1.2207,-0.9766,-4.2114,56.695,-21.478,-46.681
0.3887,0.8047,0.481,3.9062,-5.7373,-2.6245,57.338,-21.489,-46.961
0.3442,0.8042,0.4854,-4.9438,-3.1738,-8.3008,57.585,-21.237,-47.159
0.3037,0.7959,0.5,-17.5171,-27.9541,-25.0854,57.376,-20.693,-49.384
0.2974,0.811,0.4985,-32.1045,-58.7769,-52.6123,57.063,-19.66,-55.69
0.3745,0.7681,0.499,-27.832,-57.7393,-60.0586,56.706,-18.001,-64.402
0.3218,0.7979,0.5024,-10.1929,-33.02,-40.0391,57.057,-16.452,-70.384
0.2583,0.8374,0.5068,-17.2729,-29.7852,-34.1797,57.003,-15.255,-74.762
0.23,0.8345,0.5317,-23.6816,-32.3486,-29.3579,56.074,-14.464,-78.992
0.2383,0.814,0.5493,-26.6724,-63.4766,-52.7344,55.228,-13.645,-85.666
0.25,0.7979,0.5498,-22.2168,-53.833,-54.8096,54.734,-12.233,-94.131
0.2324,0.7939,0.562,-7.4463,-35.7056,-29.7241,54.679,-11.453,-100.58
0.2183,0.7905,0.5596,-9.3384,-21.5454,-12.0239,54.58,-11.689,-104.491
0.2871,0.7905,0.5591,-1.4648,-8.9111,-5.249,54.432,-12.085,-107.144
0.2178,0.7959,0.5493,2.3193,8.0566,4.1504,54.459,-12.041,-107.545
0.2061,0.8037,0.5684,0.7935,5.4932,3.54,54.476,-12.03,-107.534
0.2109,0.7915,0.5659,1.2207,5.127,3.0518,54.47,-12.052,-107.589
0.2388,0.8076,0.564,2.1362,9.5825,7.9956,54.514,-12.09,-107.424
0.2402,0.7891,0.5591,7.3853,24.7192,26.1841,54.443,-12.519,-105.491
0.2397,0.7881,0.5557,6.4697,28.6255,30.8838,54.289,-13.403,-101.904
0.2432,0.7856,0.5654,10.0098,30.6396,30.5176,54.08,-14.156,-97.828
0.25,0.7832,0.562,10.1929,22.2168,27.4048,54.135,-14.881,-93.922
0.2969,0.7939,0.5405,19.8364,34.1187,36.8652,54.514,-15.71,-89.901
0.2827,0.7964,0.54,12.8174,37.7197,40.7104,54.701,-16.804,-84.139
0.3188,0.7744,0.5391,17.5781,43.1519,36.0718,54.509,-17.644,-78.475
0.2915,0.7827,0.5474,17.0898,44.7998,31.5552,54.487,-18.007,-72.213
0.2798,0.7773,0.5474,9.3994,28.0151,26.123,54.344,-18.116,-66.962
0.3145,0.7593,0.5508,12.5732,17.9443,25.1465,54.245,-18.743,-63.083
0.3125,0.7563,0.5415,10.0098,13.1836,18.1274,54.492,-19.506,-59.821
0.355,0.7881,0.5381,3.2959,9.3384,11.2305,54.564,-19.951,-57.673
0.3267,0.7456,0.5474,2.8687,17.8833,11.7188,54.036,-20.083,-55.25
0.333,0.7627,0.5479,-2.6245,-1.4648,-4.8218,53.784,-19.929,-53.921
