accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.0098,-0.1406,1.1821,0.1831,-0.1221,-0.4883,-6.707,6.614,-86.539
0.0146,-0.1436,1.1831,0.9766,-0.9766,-0.7935,-6.707,6.086,-86.572
0.0146,-0.1328,1.1792,2.6245,-5.7983,-9.8267,-6.531,5.29,-87.023
-0.0093,-0.1436,1.1748,7.1411,-15.3198,-25.0244,-6.207,3.713,-88.616
-0.02,-0.1382,1.1738,10.1318,-26.9165,-31.6772,-5.482,1.132,-90.972
-0.0361,-0.1484,1.1504,30.7617,-51.0864,-51.6357,-3.691,-2.906,-94.724
-0.0547,-0.0903,1.0947,35.5835,-88.8062,-80.5054,0.374,-9.948,-101.085
-0.0049,-0.0166,1.0977,29.2969,-93.3228,-80.2002,5.427,-17.996,-110.154
0.0635,-0.0718,1.1455,10.6201,-59.2041,-57.0679,9.723,-23.791,-118.537
0.0112,-0.0947,1.1392,0.7935,-13.855,-10.9863,10.756,-25.038,-121.729
0.0044,-0.0967,1.1436,-0.3662,-5.7983,-5.5542,9.926,-24.401,-121.998
-0.0039,-0.1343,1.1499,-5.3711,-4.7607,-7.6904,8.871,-23.588,-122.563
-0.0103,-0.1211,1.1528,1.8311,-6.2256,-3.6621,8.075,-22.797,-122.679
-0.0005,-0.1113,1.1484,1.2817,-1.4648,1.1597,7.399,-21.747,-122.294
0.001,-0.1074,1.147,0.8545,-0.7324,1.709,6.608,-20.665,-121.8
0.0127,-0.0957,1.1562,-3.418,5.3101,4.2114,5.68,-19.363,-121.24
0.0898,-0.127,1.1738,-34.668,71.4111,48.5229,2.433,-15.084,-118.537
-0.0073,-0.1104,1.146,-39.1846,93.5669,89.9658,-2.741,-5.894,-110.814
-0.0479,-0.1201,1.1636,-42.6636,90.0879,95.2759,-6.828,4.048,-101.959
-0.0283,-0.1753,1.1831,-30.2734,58.7158,81.1157,-9.377,12.173,-94.417
-0.0156,-0.1812,1.2119,-19.7754,41.2598,41.8091,-10.305,17.512,-89.011
-0.0088,-0.1821,1.2227,-8.1177,13.7329,11.5356,-10.607,19.424,-86.638
-0.0156,-0.1948,1.2261,0.6104,-0.8545,-9.3384,-10.794,18.885,-86.638
-0.0044,-0.2046,1.2329,1.2817,-10.376,-7.5684,-10.838,17.023,-87.391
0.0024,-0.2031,1.2358,2.1973,-3.2959,-2.3193,-10.635,15.37,-87.654
0.0098,-0.1929,1.2324,0.2441,0.2441,2.0142,-10.393,14.381,-87.446
0.0024,-0.1909,1.2295,1.2207,-0.3662,-0.3662,-10.223,13.568,-87.27
-0.0063,-0.1885,1.2261,0.1221,-1.709,-0.4272,-10.063,12.662,-87.231
0.0122,-0.1914,1.2261,0.9766,-1.2207,0.4883,-9.926,11.766,-87.067
0.0068,-0.1851,1.2295,0.8545,-1.4038,-0.6714,-9.767,10.97,-86.979
0.0112,-0.1836,1.2261,0.1831,-1.3428,-1.709,-9.613,10.162,-86.979
0.0073,-0.188,1.228,-0.4883,-1.1597,-1.2207,-9.602,9.415,-87.034
0.0088,-0.1948,1.23,-0.1831,-1.8921,-0.7324,-9.619,8.674,-87.05
0.0122,-0.1899,1.2285,0.6714,-1.2817,-0.4883,-9.525,7.987,-87.023
0.0107,-0.188,1.229,0.2441,-0.4883,-1.0986,-9.443,7.399,-87.034
0.0107,-0.1855,1.2275,-0.1221,-0.7324,0.3052,-9.388,6.861,-86.984
0.0103,-0.1885,1.229,0.1831,0.061,-0.5493,-9.349,6.383,-86.907
0.019,-0.186,1.2271,0.7324,0.0,0.2441,-9.3,5.922,-86.83
0.0151,-0.187,1.2305,0.0,1.1597,-1.5869,-9.25,5.543,-86.797
