accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.1094,0.1089,0.792,-1.5869,8.7891,-1.709,11.442,20.803,-92.917
0.0923,0.1025,0.7969,-0.9766,-6.4087,-5.0049,10.931,19.363,-93.549
0.123,0.1074,0.8018,1.4038,-11.7798,-7.4463,10.481,16.76,-94.691
0.0889,0.1113,0.792,0.4272,-21.1792,-9.2163,10.107,13.986,-95.955
0.061,0.0977,0.8027,0.4272,-38.8794,-13.0615,9.569,10.234,-97.751
0.0864,0.1079,0.8003,3.54,-68.8477,-28.8086,9.311,4.274,-100.854
0.0923,0.1099,0.7852,1.77,-89.2334,-29.7241,9.459,-3.274,-104.925
0.1006,0.0918,0.8101,-5.5542,-88.8062,-24.4141,9.624,-11.552,-109.023
0.1655,0.0889,0.8345,2.4414,-76.5381,-17.8833,10.179,-18.776,-112.291
0.1768,0.0986,0.8276,-2.3804,-60.8521,-17.4561,11.184,-24.109,-115.126
0.1807,0.0874,0.8516,-1.2207,-55.2368,-18.0664,11.953,-28.328,-117.817
0.167,0.0874,0.8467,-0.7935,-60.0586,-22.8271,13.25,-32.278,-121.08
0.1738,0.0938,0.8442,-2.1362,-56.9458,-23.4375,15.101,-35.98,-125.024
0.147,0.0913,0.8418,-2.0142,-53.833,-22.0947,16.957,-38.93,-128.963
0.1436,0.0806,0.8643,-2.7466,-45.3491,-21.9727,18.853,-41.391,-133.017
0.166,0.0771,0.8818,-0.4883,-24.0479,-7.1411,19.731,-42.462,-135.412
0.1611,0.0767,0.8765,2.0142,-5.3711,3.54,19.072,-41.819,-135.132
0.2007,0.0869,0.8643,0.3052,11.8408,10.376,17.518,-40.018,-133.253
0.1992,0.084,0.8662,-1.5869,23.3154,13.6108,15.172,-36.821,-130.248
0.2661,0.0791,0.8774,-1.0376,50.7202,27.8931,12.437,-32.245,-126.156
0.249,0.0728,0.8877,0.7324,82.1533,28.7476,9.641,-25.192,-121.234
0.1558,0.0957,0.856,4.8828,86.731,30.8838,7.822,-16.974,-116.494
0.1221,0.0967,0.8457,6.7139,84.4727,29.3579,6.998,-8.954,-112.434
0.1318,0.0938,0.8525,3.418,71.4111,25.2686,6.713,-2.302,-108.875
0.1182,0.0859,0.8486,4.2725,60.4858,20.0195,6.899,3.005,-105.958
0.1064,0.0986,0.8311,4.2725,51.3306,19.9585,7.498,7.328,-103.348
0.1431,0.0942,0.8286,2.9297,47.7295,19.4092,8.168,10.844,-100.816
0.1792,0.0942,0.8306,2.2583,47.8516,18.6157,8.839,14.057,-98.234
0.1484,0.0903,0.8276,-0.061,46.5088,19.4702,9.498,17.238,-95.576
0.1396,0.0996,0.8213,0.3662,33.5693,10.376,10.091,19.297,-93.543
0.1274,0.0962,0.8218,1.4038,20.2026,6.7749,10.399,20.067,-92.39
0.145,0.1128,0.8125,1.2207,8.2397,0.7324,10.481,19.374,-92.098
