accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.0337,0.874,0.4722,0.8545,-0.6714,-2.5024,61.815,-3.192,-56.437
0.0503,0.8813,0.4731,1.4038,-5.0659,-3.7231,62.001,-3.071,-56.937
0.0527,0.8779,0.4727,0.9766,-2.9907,-3.2349,62.111,-2.961,-57.42
0.0283,0.8833,0.4648,0.6714,-6.4087,-3.418,62.221,-2.84,-57.925
0.0234,0.8833,0.4487,2.0142,-26.6724,-7.3853,62.391,-3.142,-59.48
0.0234,0.9102,0.4277,1.0986,-64.0869,-29.0527,62.858,-3.516,-64.325
0.0371,0.9146,0.4014,-5.8594,-107.2388,-55.1147,63.303,-3.51,-74.064
0.0977,0.9102,0.4146,-11.9629,-124.5117,-70.1904,63.215,-3.241,-87.446
0.0259,0.8848,0.4204,-17.2729,-149.8413,-84.0454,62.732,-1.873,-103.348
0.105,0.8564,0.501,-10.9253,-96.7407,-37.1704,61.985,-2.148,-117.499
0.1284,0.8691,0.4873,-4.5166,-37.9028,-3.479,61.408,-3.713,-123.783
0.1411,0.8833,0.4746,-0.3052,-13.916,7.0801,61.282,-5.015,-125.799
0.1377,0.873,0.4673,-1.0376,-3.54,9.0332,61.227,-6.075,-126.299
0.1387,0.8574,0.4907,1.2817,2.0142,5.9814,61.117,-6.795,-125.931
0.1816,0.8481,0.5,4.9438,21.2402,10.498,61.254,-7.13,-124.579
0.1904,0.8394,0.4995,14.5264,65.7349,39.5508,61.567,-7.213,-119.707
0.2227,0.8765,0.4604,23.0713,122.8638,65.1245,62.084,-7.663,-108.528
0.186,0.9004,0.4141,20.6909,155.7007,76.2329,62.155,-7.652,-92.197
0.0815,0.8975,0.4092,8.606,126.1597,55.7861,61.595,-6.987,-76.234
0.062,0.876,0.4468,12.9395,76.355,28.8696,61.529,-6.086,-65.49
0.0474,0.9023,0.4272,11.3525,35.7666,9.5825,62.446,-5.169,-59.793
0.0493,0.9102,0.4263,6.4087,14.5874,-2.3804,63.254,-4.23,-57.623
0.0454,0.8955,0.4316,3.3569,3.54,-1.8921,63.655,-3.587,-56.937
