accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.1597,0.127,0.7461,3.1738,2.7466,2.0142,15.546,21.363,-92.955
0.1528,0.1255,0.7476,-1.3428,-6.958,-3.418,15.134,19.286,-93.373
0.1743,0.1279,0.7432,0.2441,-18.3105,-6.4087,14.491,16.37,-94.285
0.2007,0.1177,0.7554,2.2583,-17.5781,-2.3193,13.87,12.892,-95.554
0.1748,0.126,0.7451,-2.1973,-24.1699,-4.3335,13.392,9.706,-96.196
0.1709,0.1235,0.7524,-1.4648,-43.7012,-14.8926,12.766,5.4,-97.971
0.1699,0.125,0.751,0.0,-56.4575,-19.6533,12.464,-0.132,-100.816
0.1689,0.1274,0.7432,-1.0986,-63.1104,-24.4141,12.502,-6.086,-104.189
0.1821,0.1191,0.7549,-2.9907,-58.7769,-20.9961,12.662,-11.832,-107.737
0.1763,0.1284,0.7554,-6.1646,-48.2788,-8.1787,12.684,-16.326,-109.957
0.187,0.0972,0.7803,-5.249,-57.1899,-20.3857,12.618,-20.819,-112.335
0.1655,0.1167,0.7729,-2.6245,-62.8662,-30.1514,13.672,-25.626,-116.274
0.1484,0.1206,0.7773,-5.6152,-58.2275,-30.6396,15.194,-29.844,-120.844
0.1406,0.0898,0.8135,-7.0801,-53.4668,-24.1699,16.425,-33.206,-125.008
0.1113,0.0903,0.8257,-3.479,-45.8374,-18.7378,17.644,-35.706,-128.496
0.1172,0.0933,0.8291,-1.8311,-42.9688,-15.5029,18.798,-37.678,-131.495
0.1167,0.0889,0.8364,-1.9531,-40.8936,-13.1226,19.698,-39.424,-134.138
0.1104,0.0776,0.8477,1.5259,-44.3726,-14.5264,20.83,-41.243,-136.95
0.1406,0.0918,0.8521,3.6621,-36.9263,-8.1787,22.094,-42.654,-139.493
0.1841,0.1069,0.8291,1.709,-27.71,-0.9766,22.56,-43.352,-140.806
0.272,0.0913,0.8389,-2.4414,-11.2305,0.6104,21.923,-43.369,-141.015
0.1846,0.0884,0.8384,0.4883,10.0708,-4.5776,20.814,-41.55,-140.438
0.1558,0.0938,0.8438,3.479,12.3901,1.709,19.693,-39.095,-139.532
0.1221,0.1094,0.8223,5.0659,24.1699,7.7515,18.303,-36.145,-137.736
0.1064,0.1172,0.7905,2.9297,35.1562,19.9585,16.386,-32.47,-134.517
0.2505,0.1265,0.8159,-11.1084,39.7949,20.6909,13.859,-28.85,-130.699
0.1274,0.1294,0.7827,-7.1411,42.4805,17.7002,11.486,-23.708,-127.375
0.1523,0.0859,0.8428,-4.3335,51.2695,12.3291,9.662,-19.012,-124.931
0.2026,0.0845,0.8545,2.0752,64.6973,22.2168,8.685,-13.354,-122.014
0.2368,0.0889,0.8257,9.5215,98.6328,37.7197,8.564,-5.801,-117.581
0.1372,0.1504,0.7671,-4.9438,119.3237,33.02,8.915,3.642,-112.022
0.0254,0.1157,0.7964,-2.8687,77.2095,28.3813,8.904,11.849,-107.325
0.1543,0.0962,0.8091,2.8687,50.7812,16.7847,9.641,16.183,-104.332
0.1411,0.0962,0.8193,6.5918,54.8706,15.4419,10.552,19.583,-102.019
0.1538,0.1187,0.7964,10.6812,47.6074,18.1885,12.211,22.165,-99.382
0.1045,0.1245,0.7656,2.2583,40.3442,12.3291,13.749,24.241,-97.026
0.1172,0.1333,0.7563,4.0283,33.3862,9.0332,14.832,25.417,-95.081
0.1177,0.1245,0.7568,-1.2817,14.9536,-0.1221,15.002,25.395,-94.323
