accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.0737,-0.1172,1.1323,2.6855,11.7188,-4.6997,-5.955,25.159,-86.523
-0.0791,-0.1206,1.1304,1.6479,0.3662,-4.8218,-5.982,24.34,-87.105
-0.0698,-0.1172,1.1353,-1.2817,1.6479,2.4414,-5.993,23.192,-87.177
-0.0562,-0.1128,1.1382,0.3662,0.1221,1.1597,-5.889,22.198,-86.759
-0.0527,-0.1118,1.1353,1.0376,-1.0986,-3.479,-5.85,20.962,-86.869
-0.0576,-0.1172,1.1362,-0.8545,-0.7935,-1.5869,-5.916,19.808,-87.05
-0.0537,-0.1211,1.1426,-0.5493,-1.5869,-0.7324,-6.048,18.726,-87.078
-0.0684,-0.1196,1.1323,0.7935,-1.709,-0.8545,-5.993,17.726,-87.067
-0.0645,-0.123,1.1387,5.127,-8.0566,-9.3384,-5.85,16.282,-87.523
-0.0796,-0.1143,1.1284,5.8594,-11.7188,-12.5122,-5.548,14.474,-88.583
-0.0972,-0.1958,1.1436,25.3296,-37.8418,-51.8188,-4.988,11.596,-90.807
-0.3135,-0.0972,0.9434,111.5112,-144.8364,-160.6445,0.593,2.208,-101.168
-0.0625,0.0903,0.9365,100.769,-164.7339,-170.8984,12.87,-12.371,-119.987
-0.0073,-0.0776,1.105,12.5122,-35.8276,-19.9585,20.863,-18.155,-133.995
-0.1782,-0.0439,1.0083,-5.9204,0.8545,11.5356,18.759,-17.413,-131.21
-0.165,-0.1016,1.0498,-0.9155,10.5591,3.2349,17.161,-16.057,-131.149
-0.229,-0.0708,1.0024,1.5259,-4.5166,2.8076,15.952,-14.172,-130.682
-0.1782,-0.0815,1.04,-2.9297,-1.5869,5.0659,14.535,-13.211,-130.298
-0.1538,-0.0923,1.0474,-4.5776,2.9297,5.127,12.969,-11.959,-129.677
-0.0869,-0.041,1.0615,-17.334,49.9878,31.4331,10.772,-9.009,-127.634
-0.1797,-0.0259,1.0176,-45.9595,51.2085,81.604,5.977,-3.312,-120.405
-0.0708,-0.084,1.0786,-45.3491,72.937,81.665,0.879,2.889,-112.198
-0.0786,-0.0664,1.0635,-42.1143,82.2144,90.0879,-2.543,10.8,-104.2
-0.0703,-0.106,1.0806,-39.917,63.0493,74.2798,-4.719,17.77,-96.608
-0.0518,-0.1035,1.1333,-26.3062,38.4521,41.0156,-5.911,22.28,-91.285
-0.0498,-0.1299,1.146,-25.3296,25.2686,33.2642,-7.026,24.461,-88.297
-0.0112,-0.1426,1.1895,-15.4419,13.916,23.6206,-7.916,25.406,-85.259
-0.0083,-0.1548,1.189,-7.8735,13.1226,13.855,-8.135,26.142,-83.364
-0.0244,-0.1533,1.189,0.6104,8.9111,-2.1362,-8.212,25.862,-82.705
