accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.0796,-0.1299,1.1343,-11.8408,14.9536,3.0518,-5.482,29.427,-87.891
-0.0615,-0.1318,1.1411,-1.5259,-1.5869,-12.0239,-6.273,28.191,-88.478
-0.0659,-0.1279,1.144,2.3193,-1.4038,-8.667,-6.702,26.455,-89.517
-0.0649,-0.1226,1.1421,2.0142,0.3662,-2.8687,-6.658,25.01,-89.907
-0.0737,-0.1196,1.1367,-0.2441,2.0142,-1.2207,-6.619,23.879,-90.005
-0.0762,-0.1235,1.1333,1.0376,0.9766,-0.4272,-6.603,22.824,-89.989
-0.0771,-0.1187,1.1343,1.1597,-0.4272,-1.8311,-6.476,21.72,-89.989
-0.0757,-0.1147,1.1289,1.2207,-1.2817,-1.4038,-6.361,20.588,-90.066
-0.0762,-0.1172,1.1323,1.2817,-1.709,-2.3193,-6.279,19.457,-90.187
-0.0835,-0.1143,1.1294,0.061,-2.0752,-0.3662,-6.246,18.375,-90.368
-0.0669,-0.1138,1.1309,0.6714,-0.1221,1.0376,-6.174,17.38,-90.187
-0.0835,-0.1167,1.1313,-0.4883,-0.1221,-0.6714,-6.191,16.65,-90.176
-0.0684,-0.1182,1.1323,-0.4883,-0.9155,0.0,-6.196,15.798,-90.143
-0.0771,-0.1157,1.1318,-0.4272,0.0,0.2441,-6.196,15.095,-90.104
-0.0723,-0.1206,1.1343,-0.1221,-0.4883,-0.7324,-6.213,14.431,-90.055
-0.0708,-0.1182,1.1338,0.5493,-0.4883,-0.4883,-6.196,13.755,-90.11
-0.0771,-0.1177,1.1299,-0.061,0.3662,-0.3662,-6.163,13.156,-90.082
-0.0786,-0.1167,1.1289,0.1831,-2.1973,-0.2441,-6.147,12.53,-90.055
-0.0903,-0.1284,1.1294,5.4932,-10.376,-10.9253,-6.031,11.497,-90.423
-0.1245,-0.1362,1.1167,26.123,-44.2505,-45.8374,-5.032,8.339,-92.917
-0.1099,-0.0908,1.0854,51.1475,-79.834,-105.6519,-1.802,1.631,-99.992
-0.1973,-0.0708,1.0469,53.7109,-94.0552,-112.2437,3.724,-6.641,-111.528
-0.2075,-0.0869,1.0635,35.3394,-89.4165,-89.2334,9.289,-13.541,-122.421
-0.1626,-0.1719,1.1162,20.3247,-54.4434,-28.6865,12.925,-18.298,-129.683
-0.1167,-0.1064,1.1016,8.5449,-25.3906,1.9531,13.486,-20.078,-130.457
-0.1084,-0.1079,1.1138,6.2256,-12.5122,0.2441,13.134,-20.363,-130.518
-0.104,-0.1108,1.1104,0.5493,-3.418,0.7935,12.228,-19.605,-130.029
-0.1123,-0.1138,1.1079,2.4414,-1.5869,1.709,11.151,-18.369,-129.342
-0.0688,-0.0918,1.1152,-1.2817,-0.2441,2.5024,10.195,-17.271,-128.837
-0.0903,-0.1138,1.1079,-0.4883,6.7749,6.5918,8.943,-15.71,-127.952
-0.0669,-0.0703,1.1162,-17.334,30.6396,26.4893,7.026,-13.184,-125.986
-0.084,-0.1011,1.1084,-33.1421,66.04,88.0127,2.571,-7.432,-119.388
-0.0332,-0.0771,1.1152,-35.8276,80.9937,101.4404,-1.818,0.456,-109.567
-0.0317,-0.1006,1.1191,-35.2173,78.9185,83.0688,-4.823,9.234,-100.503
-0.0269,-0.1108,1.1465,-27.2827,59.1431,54.3213,-6.443,16.073,-94.07
-0.0312,-0.1353,1.1616,-16.6626,35.4004,27.832,-7.399,20.171,-90.571
-0.0205,-0.1523,1.1782,-9.5215,22.8882,16.0522,-7.927,21.918,-88.693
-0.0239,-0.1514,1.1792,-2.7466,12.6953,6.2256,-8.086,22.462,-87.589
