accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.0186,-0.1748,1.1924,-0.2441,15.686,5.7373,-8.152,26.213,-84.089
-0.022,-0.1606,1.1963,9.2773,-3.8452,-14.4653,-7.954,25.038,-84.76
-0.0229,-0.1465,1.1758,13.9771,-4.4556,-15.8691,-7.311,22.939,-86.248
-0.04,-0.1274,1.1611,8.606,-3.6011,-6.7139,-6.625,21.22,-87.385
-0.0337,-0.1201,1.1523,4.5776,-0.9766,-0.7935,-6.097,19.825,-87.621
-0.0439,-0.1245,1.1514,1.8311,-3.0518,2.8687,-5.812,18.666,-87.567
-0.0225,-0.1206,1.1543,1.0986,-3.1128,0.9766,-5.63,17.369,-87.319
-0.0142,-0.1187,1.1572,1.0376,-0.5493,-0.3052,-5.521,16.205,-87.319
-0.0332,-0.1172,1.1519,-1.2817,0.3662,0.061,-5.537,15.326,-87.391
-0.0229,-0.125,1.1543,-0.4272,-0.7324,-0.7935,-5.658,14.469,-87.446
-0.02,-0.127,1.1616,0.0,-1.709,-0.9766,-5.74,13.48,-87.572
-0.02,-0.1216,1.1572,-0.1831,0.6104,-0.9155,-5.724,12.689,-87.709
-0.0269,-0.1196,1.1533,-0.9766,0.6104,-0.3662,-5.812,12.057,-87.869
-0.0234,-0.1284,1.1577,-0.5493,-0.2441,-0.1221,-5.922,11.431,-87.924
-0.0264,-0.125,1.1562,0.9155,-2.3804,-2.0142,-5.938,10.69,-88.028
-0.0229,-0.1265,1.1597,1.2207,-2.9297,-3.2349,-5.889,9.811,-88.259
-0.0356,-0.1294,1.1553,3.6621,-6.4087,-7.9956,-5.784,8.893,-88.704
-0.0718,-0.1279,1.1362,15.3809,-28.8696,-33.4473,-5.18,6.647,-90.544
-0.1431,-0.1055,1.0908,22.7051,-86.5479,-66.1621,-3.554,0.764,-95.521
0.0264,-0.0942,1.125,32.5317,-104.3701,-85.3882,-0.341,-8.91,-103.359
0.0015,-0.0889,1.1064,39.7949,-74.4019,-100.2197,5.46,-16.425,-113.071
-0.061,-0.0747,1.1094,24.9634,-66.6504,-57.6782,10.986,-21.506,-122.135
0.0645,-0.1045,1.1226,0.9766,-27.2827,-24.7192,13.046,-24.038,-126.172
-0.0571,-0.0767,1.1074,4.3945,-19.2871,-6.1646,13.145,-24.104,-127.084
-0.0083,-0.0811,1.1226,0.1221,-2.6245,3.1738,12.239,-23.643,-126.733
-0.0371,-0.0889,1.1123,-0.1221,-0.9766,1.4648,11.091,-22.39,-126.019
-0.0303,-0.0923,1.1138,0.2441,0.4272,2.0752,9.992,-21.083,-125.365
-0.019,-0.0801,1.1162,0.7935,1.4648,3.9062,9.014,-19.764,-124.596
0.0,-0.0796,1.1147,-3.6011,15.0757,11.5967,7.795,-17.941,-123.426
-0.019,-0.0796,1.1162,-12.6953,29.0527,12.085,5.724,-14.656,-121.509
-0.0557,-0.1069,1.1216,-10.376,29.3579,15.1978,3.79,-11.162,-120.114
-0.0649,-0.0898,1.1162,-21.3013,38.5742,47.1191,1.247,-6.861,-116.735
-0.0229,-0.0884,1.1187,-30.0293,61.0962,66.2842,-1.989,-1.263,-110.819
-0.0078,-0.0918,1.1211,-30.8838,58.5327,65.0024,-4.867,5.268,-104.381
-0.0259,-0.1152,1.146,-25.5737,63.2935,64.209,-6.669,11.673,-98.701
-0.0264,-0.1318,1.1631,-25.5127,43.2129,44.3726,-7.971,16.562,-94.147
-0.0303,-0.1572,1.1846,-17.0898,24.353,25.0244,-8.981,19.38,-91.143
-0.0122,-0.1748,1.2002,-6.4087,9.9487,10.0708,-9.569,19.979,-89.698
-0.0093,-0.1675,1.2051,0.0,-0.8545,-2.0752,-9.602,19.265,-89.33
-0.0005,-0.1641,1.2046,1.77,-1.2817,-3.1128,-9.432,17.952,-89.495
-0.0044,-0.1606,1.2012,-0.7935,0.3662,0.0,-9.294,16.886,-89.495
-0.002,-0.1719,1.207,-0.9766,0.1221,1.0986,-9.294,15.952,-89.286
-0.0024,-0.1665,1.2041,1.5259,0.061,0.6714,-9.119,15.09,-89.132
-0.0063,-0.1631,1.1997,1.2817,0.3052,0.1831,-8.882,14.244,-88.989
-0.0039,-0.1572,1.1978,0.6104,-0.1221,0.1831,-8.685,13.436,-88.885
0.002,-0.1606,1.1982,0.3662,-1.6479,0.0,-8.58,12.574,-88.753
