accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.1177,0.1245,0.7568,-1.2817,14.9536,-0.1221,15.002,25.395,-94.323
0.1211,0.1172,0.7534,2.1362,3.7842,-1.8311,14.821,24.071,-94.51
0.1294,0.1362,0.7397,1.709,-6.0425,-3.8452,14.546,21.874,-95.169
0.1172,0.1108,0.7495,0.0,-11.7798,-4.4556,13.859,19.188,-96.026
0.1069,0.0913,0.7793,-1.5259,-25.2686,-4.5166,12.914,15.864,-97.174
0.1431,0.1045,0.7661,3.3569,-36.7432,-8.8501,12.557,11.75,-98.608
0.1113,0.1323,0.7407,3.418,-41.3818,-13.6719,12.557,7.333,-100.695
0.1382,0.1138,0.7554,0.8545,-44.9829,-13.916,12.316,2.346,-103.041
0.1353,0.1001,0.7603,5.3101,-45.0439,-14.5264,12.442,-2.362,-105.293
0.1133,0.126,0.7314,11.0474,-56.4575,-15.0146,13.431,-7.147,-107.704
0.0967,0.1494,0.6934,3.7231,-75.9277,-20.2637,14.667,-12.898,-110.973
0.1523,0.1357,0.7188,-0.061,-75.6836,-26.123,15.76,-19.336,-115.291
0.1162,0.1221,0.7334,-0.1831,-66.3452,-35.7056,17.562,-24.401,-120.613
0.1001,0.1157,0.7461,0.4883,-49.0112,-21.9727,19.221,-28.081,-125.167
0.0498,0.1235,0.7446,-1.9531,-35.4004,-10.6201,19.968,-29.998,-127.875
0.0352,0.0981,0.7734,-2.8076,-38.3911,-7.6904,19.995,-31.492,-129.545
0.083,0.1001,0.7808,-0.7324,-37.6587,-9.6436,20.451,-33.3,-131.501
0.1025,0.0996,0.7974,-4.9438,-36.9873,-12.146,20.704,-34.761,-133.665
0.082,0.1055,0.7959,-4.2114,-30.3345,-15.3198,20.956,-35.722,-136.11
0.084,0.0879,0.8291,-5.4321,-25.0244,-11.2305,20.956,-36.271,-138.224
0.0483,0.0815,0.8315,1.0376,-22.7661,-11.7798,21.017,-36.304,-139.927
0.0366,0.0957,0.8213,1.5259,-16.8457,-5.249,21.182,-35.936,-141.191
0.0898,0.0947,0.8301,0.061,-7.2632,-0.3662,20.704,-35.173,-141.411
0.0957,0.0898,0.8252,1.2207,-0.4272,6.2866,19.704,-33.772,-140.817
0.1152,0.0908,0.8311,1.1597,16.1743,9.4604,18.199,-31.663,-139.323
0.1567,0.1147,0.8052,-1.3428,38.5132,17.6392,16.32,-28.378,-136.675
0.1431,0.082,0.8462,-3.2349,44.6167,20.2637,13.87,-23.972,-133.193
0.1079,0.0991,0.814,1.1597,47.4854,20.1416,12.266,-19.358,-129.913
0.0776,0.1431,0.7661,-7.1411,45.3491,22.3389,11.074,-14.507,-126.458
0.0991,0.0957,0.8062,-4.1504,41.5039,15.1978,9.844,-10.294,-123.86
0.0938,0.0854,0.812,-2.8076,44.4336,16.9678,9.102,-5.944,-121.399
0.1372,0.0806,0.8105,2.8076,72.7539,33.5083,8.921,-0.626,-118.043
0.2017,0.0986,0.7876,-2.2583,87.9517,43.8843,9.377,6.378,-112.5
0.1523,0.1079,0.7661,4.9438,79.7119,36.8652,10.519,13.2,-107.1
0.1943,0.1094,0.7764,0.6714,62.6221,22.4609,11.717,18.062,-102.854
0.1831,0.1084,0.7739,5.3101,51.4526,13.7329,12.75,21.44,-99.987
0.1514,0.1167,0.7632,4.5166,41.1987,11.4136,13.821,23.741,-97.701
0.1416,0.1191,0.7559,1.0986,38.8794,10.5591,14.645,25.142,-95.9
0.1348,0.1123,0.7588,2.7466,33.7524,10.1318,15.337,26.191,-94.016
0.147,0.1182,0.748,2.6855,17.4561,4.7607,15.897,26.219,-92.736
0.1348,0.1182,0.7476,2.0142,5.3101,-0.3052,15.864,25.192,-92.477
