accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.0977,0.1118,0.8047,1.3428,23.1934,2.8687,12.145,28.273,-90.494
0.0884,0.1016,0.8071,1.709,7.2632,-2.9297,11.937,27.422,-90.725
0.085,0.1118,0.7988,2.7466,-3.479,-3.2349,11.646,25.532,-91.483
0.103,0.1123,0.8018,-0.7324,-3.479,-1.0986,11.255,23.214,-92.17
0.0913,0.1045,0.8052,-0.9155,-14.2822,-4.6997,10.772,20.671,-92.867
0.0908,0.0972,0.8164,0.8545,-22.1558,-9.0332,10.168,17.391,-94.252
0.0957,0.1011,0.8071,2.0752,-27.6489,-11.2915,9.756,13.766,-95.949
0.0796,0.1006,0.8076,-0.4272,-33.9966,-13.9771,9.316,10.19,-97.668
0.0806,0.085,0.814,1.5869,-55.542,-21.2402,8.855,5.383,-100.173
0.0684,0.0913,0.8174,-0.2441,-68.7256,-26.3062,8.756,-0.346,-103.293
0.123,0.0708,0.8379,4.5166,-86.731,-35.0952,9.058,-7.575,-107.287
0.0737,0.1016,0.8193,7.2021,-76.9653,-38.4521,10.767,-14.689,-112.538
0.0884,0.0923,0.8296,3.9062,-70.9229,-28.5034,12.354,-20.665,-117.109
0.1079,0.0996,0.8389,-3.418,-62.1338,-27.0996,13.689,-25.428,-121.185
0.1064,0.0806,0.8667,-3.7842,-49.0723,-18.9819,14.48,-28.927,-124.64
0.105,0.0576,0.8916,-3.9673,-51.0864,-22.7661,15.266,-31.882,-127.985
0.0854,0.0503,0.9028,-2.4414,-43.335,-18.0054,16.326,-34.266,-131.325
0.083,0.0576,0.9097,0.3662,-29.6631,-9.8877,16.946,-35.634,-133.456
0.0776,0.0537,0.9111,0.9766,-20.5078,-4.1504,16.919,-36.046,-134.324
0.145,0.0601,0.9185,5.7983,-3.6011,0.0,16.562,-35.596,-134.253
0.1475,0.0728,0.8965,1.5869,8.0566,9.0332,15.656,-34.041,-133.171
0.1313,0.0679,0.8975,0.4883,34.3018,18.9819,13.623,-31.058,-130.562
0.1729,0.0752,0.8911,-0.5493,58.4106,34.5459,11.124,-26.136,-126.09
0.1763,0.0732,0.874,-0.6104,82.0923,44.6777,8.855,-18.814,-120.443
0.1064,0.0688,0.8564,-2.8076,90.271,36.7432,7.262,-9.558,-114.774
0.1685,0.0718,0.8657,-2.8076,88.2568,40.7715,6.449,-1.505,-109.605
0.1406,0.0796,0.8672,0.0,75.6836,28.2593,6.378,5.641,-105.139
0.1094,0.1006,0.8374,3.479,60.9131,19.5923,6.998,10.92,-102.101
0.1318,0.0913,0.8516,-0.5493,49.7437,15.8691,7.388,14.551,-99.706
0.1021,0.0879,0.8535,-1.2207,46.0205,16.7847,7.74,17.529,-97.641
0.1025,0.0947,0.8457,-1.6479,43.5181,14.9536,8.201,20.039,-95.471
0.0854,0.0884,0.8486,-1.4038,25.4517,8.3008,8.421,21.599,-93.999
0.0747,0.0791,0.8506,-0.2441,13.3667,1.4648,8.421,21.896,-93.367
