accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.3857,0.7783,0.5,-3.479,-5.3101,-1.4038,56.574,-22.445,-56.717
0.3979,0.7705,0.4966,-3.7231,-5.0049,-4.3335,56.497,-22.462,-56.799
0.3882,0.77,0.4995,-2.0142,-3.418,-4.5776,56.503,-22.363,-56.733
0.3877,0.7754,0.5015,-3.3569,-4.2725,-8.8501,56.552,-22.033,-57.003
0.3691,0.7764,0.5049,-4.8828,-9.0942,-11.5356,56.591,-21.682,-57.612
0.3311,0.7979,0.5107,-12.0239,-25.1465,-25.0244,56.706,-21.083,-59.782
0.3428,0.8013,0.5049,-20.874,-40.5273,-33.8135,56.733,-20.347,-64.325
0.3379,0.7881,0.5039,-18.8599,-46.2036,-32.1655,56.788,-19.968,-69.769
0.3823,0.7979,0.4893,-20.9351,-53.6499,-34.0576,57.129,-20.182,-76.097
0.3579,0.8076,0.4849,-18.3716,-40.5884,-33.5693,57.398,-19.819,-81.848
0.3506,0.8027,0.4946,-26.7944,-43.6401,-44.4946,57.134,-18.853,-87.759
0.3281,0.7764,0.5107,-18.1274,-33.02,-40.4053,56.733,-17.463,-93.488
0.2749,0.8311,0.5107,-16.2964,-35.6445,-36.0107,56.755,-16.068,-98.778
0.2563,0.7944,0.5322,-23.4985,-39.4287,-43.457,56.074,-15.172,-104.623
0.2617,0.8081,0.5337,-12.8174,-28.5645,-40.9546,55.679,-13.508,-110.814
0.2432,0.812,0.541,-8.8501,-19.8364,-21.7285,55.602,-12.546,-115.137
0.2349,0.813,0.5396,-4.3335,-5.7983,-6.1646,55.421,-12.272,-117.828
0.23,0.7988,0.5513,-2.3804,-1.0986,1.4038,55.19,-12.398,-119.075
0.2231,0.793,0.5571,-0.7935,2.6855,2.5024,55.08,-12.535,-119.647
0.2432,0.7822,0.5498,2.9297,4.9438,2.3804,55.135,-12.607,-120.141
0.2002,0.811,0.5498,7.2021,8.7891,14.4043,55.443,-12.821,-119.866
0.2495,0.8047,0.5386,3.418,9.8877,9.5825,55.712,-13.409,-119.031
0.2417,0.8096,0.5386,7.1411,11.7798,8.3618,55.898,-13.601,-118.07
0.2554,0.8003,0.5361,3.479,15.7471,11.7798,55.92,-13.661,-116.944
0.2241,0.833,0.5381,4.4556,26.2451,23.1323,55.811,-13.903,-114.527
0.249,0.7964,0.5479,3.7842,15.3809,22.3999,55.382,-14.727,-111.511
0.2573,0.8125,0.5396,4.8828,15.9302,9.7656,55.289,-15.046,-109.385
0.2559,0.8057,0.5444,1.77,17.7612,7.3242,55.14,-14.777,-107.589
0.27,0.7891,0.5405,9.8267,28.6255,20.4468,54.97,-14.562,-105.172
0.2856,0.7808,0.5366,20.752,46.6309,41.626,55.179,-15.062,-100.239
0.2783,0.7954,0.5166,29.6021,58.5938,52.6123,55.761,-16.1,-92.736
0.2705,0.8071,0.5142,25.0244,46.5698,43.9453,56.349,-17.271,-84.836
0.3101,0.8066,0.5044,22.4609,40.7104,37.2314,56.827,-18.155,-78.382
0.3374,0.8047,0.4917,26.123,42.4194,39.856,57.42,-19.067,-72.01
0.3257,0.8101,0.4819,29.1748,47.5464,44.6167,58.063,-20.138,-64.709
0.3301,0.8179,0.4829,17.395,35.0952,38.147,58.162,-21.429,-58.112
0.3569,0.7896,0.4854,8.2397,17.8833,18.4326,57.876,-22.209,-53.806
0.3579,0.7832,0.4888,3.6621,5.8594,2.0142,57.898,-22.258,-51.768
0.374,0.7896,0.4819,-0.8545,-3.9673,-8.3618,58.074,-21.846,-51.636
