accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.3677,0.7441,0.5596,2.1973,1.709,-2.8076,52.96,-21.539,-53.108
0.3589,0.752,0.5498,-1.4648,-4.5166,-7.3853,53.207,-21.286,-53.168
0.3291,0.7495,0.5586,-7.6904,-16.6626,-22.2778,53.372,-20.819,-54.454
0.334,0.8081,0.5425,-12.3901,-30.8838,-43.0908,53.932,-19.341,-58.804
0.2642,0.7827,0.5571,-29.3579,-49.4385,-49.9878,53.652,-18.062,-64.297
0.3071,0.7427,0.5601,-20.5688,-53.1006,-44.6777,53.339,-17.106,-71.713
0.3164,0.7764,0.5483,-8.728,-41.3208,-31.7993,53.965,-17.023,-77.64
0.3076,0.7891,0.541,-13.6719,-34.1797,-33.3862,54.355,-16.677,-82.568
0.3071,0.7788,0.5454,-11.2915,-26.001,-39.917,54.36,-15.518,-87.572
0.2397,0.8003,0.5503,-5.4932,-19.4702,-45.4712,54.761,-13.519,-92.016
0.1851,0.8145,0.584,-14.0991,-19.2261,-51.0254,54.778,-10.893,-96.779
0.1255,0.8203,0.5693,-6.4697,-28.6255,-41.1377,54.58,-8.498,-101.926
0.1216,0.8052,0.5679,-10.1929,-36.0107,-36.438,54.36,-7.443,-107.078
0.167,0.7925,0.5605,0.061,-17.9443,-19.9585,54.272,-6.768,-111.857
0.1167,0.833,0.5649,0.0,-10.5591,-2.8076,54.745,-6.806,-114.23
0.1313,0.8193,0.5669,-1.3428,-10.5591,1.6479,54.822,-7.454,-115.862
0.1748,0.8105,0.5552,1.8311,-2.0752,2.0752,54.965,-8.009,-117.186
0.1553,0.8218,0.5601,-1.2207,3.2959,6.4087,55.025,-8.355,-117.565
0.1616,0.8062,0.5693,-2.5024,4.4556,6.897,54.745,-8.712,-117.537
0.1709,0.7993,0.5747,1.0986,8.667,14.7705,54.459,-9.108,-117.114
0.1899,0.8018,0.5669,3.418,13.2446,28.6865,54.3,-10.245,-115.587
0.2036,0.792,0.5659,6.4087,19.2871,34.5459,54.201,-11.915,-112.703
0.2354,0.7783,0.562,6.958,20.3247,31.8604,54.069,-13.354,-109.495
0.2661,0.7866,0.5557,13.6719,30.2734,36.5601,54.234,-14.612,-105.502
0.2656,0.7847,0.5552,10.498,28.3203,34.3018,54.245,-15.738,-100.926
0.3032,0.7642,0.5532,11.8408,29.2969,33.8135,54.014,-16.71,-96.548
0.3213,0.77,0.5459,21.4844,36.2549,43.9453,54.272,-17.985,-91.055
0.3125,0.7827,0.5415,15.2588,36.3159,38.6963,54.382,-19.133,-85.029
0.3369,0.7656,0.5454,14.5874,33.5083,30.7617,54.141,-19.775,-79.717
0.3408,0.7661,0.5415,15.8081,32.0435,27.5879,54.141,-20.171,-74.691
0.3452,0.7603,0.5435,12.9395,26.3062,23.8037,54.135,-20.544,-70.137
0.3521,0.7515,0.5425,11.4136,22.3999,21.1792,54.097,-20.891,-66.231
0.3599,0.7573,0.54,13.7939,18.7378,22.3389,54.3,-21.445,-62.573
0.3682,0.7646,0.5312,7.3853,12.085,14.8315,54.465,-22.033,-59.469
0.3716,0.7583,0.5308,3.418,5.0659,2.0752,54.503,-22.094,-57.728
0.3779,0.7661,0.5269,1.0376,2.7466,-2.3804,54.641,-21.802,-56.997
0.3652,0.7632,0.5303,-0.1831,1.4038,-2.7466,54.684,-21.5,-56.47
