accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.0928,-0.1187,1.127,0.7324,-1.3428,0.7324,-6.01,22.582,-88.121
-0.0938,-0.1182,1.123,2.4414,-1.8921,-2.0752,-5.889,21.39,-88.231
-0.0962,-0.1094,1.1167,2.0752,-0.8545,-3.2959,-5.762,20.281,-88.572
-0.0942,-0.1074,1.1152,-0.1221,0.5493,-1.77,-5.762,19.319,-88.857
-0.0977,-0.1206,1.1196,-1.5259,0.4883,0.0,-5.9,18.517,-88.863
-0.0991,-0.1211,1.124,0.1221,-2.3804,-0.6104,-6.01,17.655,-88.956
-0.0938,-0.1172,1.1235,0.1221,-0.9766,-0.8545,-5.988,16.743,-89.033
-0.0928,-0.1143,1.1206,0.1831,-0.4883,0.5493,-5.971,15.969,-89.039
-0.1021,-0.1167,1.1191,-1.3428,-0.9155,-0.4272,-6.059,15.304,-89.044
-0.0913,-0.125,1.1265,0.1831,-3.479,0.2441,-6.097,14.485,-89.039
-0.0894,-0.1182,1.126,2.1362,-1.4648,-0.9766,-5.977,13.672,-89.099
-0.0977,-0.1138,1.1201,1.77,-2.0142,-1.4038,-5.817,12.991,-89.203
-0.106,-0.1294,1.1162,9.5825,-18.1274,-7.8735,-5.438,11.541,-89.489
-0.0947,-0.1123,1.1099,22.1558,-27.771,-27.832,-4.202,8.86,-91.274
-0.1245,-0.0884,1.0801,34.79,-53.0396,-56.8848,-1.912,4.488,-95.251
-0.1187,-0.0669,1.0547,41.687,-70.7397,-80.9326,1.56,-1.626,-102.305
-0.1802,-0.0571,1.0352,26.9165,-73.6084,-126.4038,5.603,-7.366,-112.33
-0.2417,-0.1558,1.0874,35.9497,-67.749,-80.3833,9.805,-12.03,-124.233
-0.2339,-0.1929,1.1021,27.0996,-35.6445,-29.1138,13.184,-14.573,-131.929
-0.2412,-0.1797,1.0972,14.2212,-14.8926,-6.3477,14.106,-15.09,-133.401
-0.2607,-0.1494,1.0659,20.5078,-13.6719,-4.8828,14.897,-14.678,-134.011
-0.2319,-0.105,1.0518,8.9722,-7.019,3.2349,15.106,-14.117,-133.857
-0.2227,-0.1357,1.0532,6.5308,-2.7466,4.0894,14.271,-13.167,-133.154
-0.2178,-0.104,1.0361,6.1646,-3.2959,1.8921,13.705,-12.057,-132.632
-0.2065,-0.1016,1.0435,4.0283,-0.4272,2.5635,12.936,-10.948,-132.281
-0.2163,-0.0957,1.0347,1.1597,-2.8076,1.6479,12.068,-9.827,-131.797
-0.1831,-0.0923,1.0449,-0.6104,4.5166,4.3945,11.058,-8.624,-131.353
-0.1919,-0.0645,1.0332,-10.0708,20.752,20.5078,9.586,-6.559,-130.056
-0.1758,-0.0674,1.0308,-33.5693,55.603,67.0166,6.163,-2.368,-125.107
-0.1025,-0.0488,1.0332,-40.7715,76.7822,100.647,2.027,4.202,-116.005
-0.0879,-0.0303,1.0239,-46.936,98.0225,109.436,-0.989,13.348,-105.496
-0.061,-0.0518,1.0596,-47.7905,79.1626,89.9658,-2.747,21.874,-95.471
-0.0757,-0.0962,1.1045,-31.8604,51.8188,37.4756,-4.219,27.675,-89.594
-0.0796,-0.1299,1.1343,-11.8408,14.9536,3.0518,-5.482,29.427,-87.891
