accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.0918,0.9688,0.2178,-0.8545,-0.8545,-0.1221,77.311,3.433,-15.727
-0.0977,0.9795,0.2124,-1.2817,-1.0986,2.0752,77.25,3.395,-15.969
-0.123,0.9893,0.209,-2.4414,2.1362,6.5308,77.091,3.137,-15.969
-0.0952,0.9736,0.2275,-6.2866,-1.0376,27.2827,76.734,1.686,-15.667
-0.0181,0.9629,0.2437,-7.4463,-1.5869,40.5273,76.069,-1.483,-15.145
0.0386,0.9551,0.2495,-7.3853,-9.3994,55.2979,75.284,-5.867,-14.562
0.2012,0.918,0.2539,-8.1177,-10.9863,66.3452,74.564,-11.755,-14.024
0.3242,0.8882,0.2642,-5.188,-2.8687,67.1997,73.691,-18.045,-12.794
0.4058,0.853,0.2583,-5.9204,-0.4883,70.1904,72.609,-24.329,-10.695
0.4351,0.7583,0.2891,-9.3994,-7.5684,79.3457,70.862,-31.058,-8.361
0.6885,0.6489,0.3115,-4.0283,-12.6953,71.5942,69.033,-38.386,-6.427
0.8442,0.6567,0.2476,1.9531,-12.085,37.5366,68.192,-43.781,-4.966
0.8315,0.6323,0.2212,2.1362,-6.7139,15.5029,68.39,-46.428,-4.697
0.7969,0.6045,0.2339,0.5493,0.6104,6.2866,68.258,-47.62,-4.175
0.7705,0.5918,0.2432,-0.5493,0.5493,0.3662,68.0,-48.027,-3.686
0.8115,0.5957,0.2461,-0.8545,1.1597,-4.6997,67.994,-48.054,-3.532
0.8125,0.6128,0.2529,0.4272,0.3052,-22.4609,68.159,-47.104,-3.697
0.7832,0.6616,0.2466,2.8076,-0.7324,-46.6919,69.736,-44.401,-5.317
0.6626,0.6865,0.2471,4.6997,3.479,-59.2651,71.417,-39.694,-7.202
0.5625,0.7788,0.2383,9.0332,6.5918,-60.3638,73.026,-34.239,-8.624
0.4814,0.835,0.23,6.3477,7.9346,-58.1665,74.317,-28.729,-9.602
0.3491,0.8843,0.2266,10.1318,7.3242,-66.9556,75.46,-22.758,-10.096
0.2295,0.9248,0.2109,8.1787,1.2207,-59.7534,76.657,-16.622,-11.212
0.1733,0.9487,0.2012,5.0659,6.897,-46.9971,77.454,-11.656,-12.206
0.0952,0.9731,0.1978,4.9438,6.5308,-41.1987,77.937,-7.388,-12.524
-0.0205,0.9922,0.1929,1.2207,3.7842,-24.9634,78.261,-4.076,-12.744
0.001,0.9888,0.1924,-0.9155,0.4272,-11.2915,78.283,-2.532,-13.123
-0.0029,0.981,0.1992,-1.2817,0.4883,-9.5215,78.283,-1.489,-13.354
-0.0176,0.9751,0.207,-1.4038,4.2725,-6.2256,78.146,-0.637,-13.42
-0.041,0.981,0.2051,-0.1831,2.9907,-3.7231,78.03,0.022,-13.436
-0.0493,0.9814,0.2104,-0.9766,0.3052,-0.7935,77.91,0.379,-13.541
-0.0415,0.9814,0.2046,0.0,-0.3662,0.6104,77.953,0.478,-13.711
