accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.1777,0.7773,0.6021,0.7935,1.6479,3.7231,51.806,-13.782,-36.035
0.1992,0.7866,0.5967,-0.6104,-7.7515,4.8218,51.91,-14.145,-36.59
0.2212,0.7837,0.5913,-4.3335,-11.1084,13.7939,51.746,-15.331,-37.117
0.2593,0.7632,0.5938,-9.2773,-16.3574,20.6909,51.07,-17.452,-37.436
0.3096,0.7363,0.5928,-12.5732,-21.1792,27.771,50.054,-20.292,-37.694
0.3901,0.6909,0.5903,-14.4043,-26.6724,31.311,48.763,-23.967,-37.837
0.4468,0.6499,0.5913,-12.4512,-25.6958,32.1045,47.45,-27.647,-37.837
0.5361,0.6035,0.5732,-11.4746,-31.4331,37.4146,46.258,-32.047,-37.667
0.5796,0.5708,0.5576,-10.5591,-28.8696,42.1753,44.857,-36.678,-36.98
0.6919,0.4766,0.5234,-12.3291,-31.7383,48.7061,42.742,-42.067,-35.442
0.7358,0.417,0.4985,-13.6108,-30.2734,40.6494,40.298,-46.906,-33.508
0.7778,0.3389,0.4746,-16.1743,-35.2783,41.687,37.562,-51.877,-31.58
0.8706,0.2563,0.4331,-10.7422,-31.1279,26.7944,35.09,-56.662,-29.96
0.9136,0.2256,0.3857,-4.0894,-23.2544,8.3008,34.547,-59.859,-29.976
0.9419,0.2349,0.353,1.1597,-14.0381,3.7231,35.403,-61.672,-30.822
0.9336,0.2402,0.3359,2.6245,-2.9907,0.7935,36.063,-62.551,-30.938
0.9058,0.248,0.3486,-0.7935,2.2583,-3.479,36.332,-62.639,-30.822
0.897,0.2524,0.3574,-0.1221,4.0894,-3.7842,36.387,-62.336,-30.657
0.9102,0.251,0.3633,3.2349,6.2256,-8.728,36.749,-61.749,-30.646
0.9043,0.2695,0.3652,5.4932,10.376,-15.1367,37.859,-60.639,-31.113
0.8804,0.2925,0.3794,7.9346,12.207,-30.3955,39.93,-58.607,-32.618
0.854,0.3867,0.3833,11.2915,20.813,-28.9917,42.874,-55.723,-34.717
0.792,0.4219,0.4209,13.855,28.7476,-24.7192,44.335,-52.333,-34.761
0.7451,0.4717,0.4521,11.5967,27.1606,-26.3062,45.385,-48.818,-34.167
0.7114,0.5151,0.4731,8.8501,29.4189,-30.5176,46.362,-45.038,-34.003
0.6279,0.5737,0.5073,12.7563,34.1797,-34.5459,47.379,-40.688,-33.745
0.5571,0.6108,0.5283,10.8643,31.6162,-35.2783,48.444,-36.178,-33.585
0.4917,0.6577,0.5498,11.2305,30.5176,-31.0669,49.395,-31.838,-33.404
0.4355,0.6963,0.5596,10.0708,30.1514,-26.4282,50.208,-27.861,-32.964
0.3804,0.7207,0.5669,9.4604,26.3672,-24.4141,50.872,-24.335,-32.563
0.313,0.7559,0.5757,8.0566,22.7051,-19.5923,51.559,-21.154,-32.228
0.2842,0.7759,0.5762,3.9062,13.7329,-9.7046,52.004,-18.984,-32.036
0.2627,0.7847,0.5879,-1.77,12.207,-4.0283,51.921,-17.639,-31.756
0.2544,0.7607,0.5913,-3.0518,7.8125,-0.2441,51.498,-16.924,-31.399
0.2544,0.7544,0.5986,-2.8076,4.1504,0.061,51.13,-16.496,-31.317
0.2573,0.75,0.6025,-2.7466,1.1597,1.2817,50.845,-16.32,-31.432
