accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.0415,0.9814,0.2046,0.0,-0.3662,0.6104,77.953,0.478,-13.711
-0.0317,0.9839,0.2036,0.7935,-0.1831,0.9766,78.074,0.45,-13.909
-0.0317,0.9751,0.2065,-0.3662,-0.061,2.7466,78.074,0.341,-14.041
-0.0283,0.9819,0.2046,-0.4272,-0.5493,5.0049,78.025,0.049,-14.172
-0.0225,0.9849,0.2031,-1.2207,-1.5259,10.9253,77.981,-0.637,-14.222
0.001,0.9834,0.209,-5.0049,1.1597,20.752,77.695,-2.054,-14.041
0.0425,0.9717,0.2231,-6.1646,3.2959,27.6489,77.119,-4.263,-13.354
0.0928,0.9707,0.2246,-8.2397,0.2441,42.0532,76.388,-7.35,-12.453
0.1831,0.9517,0.2344,-6.5308,0.3662,42.9688,75.509,-11.19,-11.53
0.2251,0.9316,0.251,-4.1504,4.6997,49.2554,74.707,-15.205,-10.168
0.3135,0.8804,0.2686,-6.4087,-0.5493,53.5278,73.674,-19.77,-8.74
0.3906,0.8418,0.269,-7.6904,-2.0752,59.2041,72.466,-24.741,-7.185
0.5156,0.7725,0.2812,-6.1646,-5.7983,67.5659,70.878,-30.558,-5.372
0.6621,0.7563,0.2588,3.6621,0.6714,46.2036,69.933,-35.837,-3.279
0.6606,0.6768,0.2852,-12.6953,1.3428,41.0767,68.231,-39.65,-1.132
0.7246,0.6191,0.3276,-7.4463,0.9155,30.3345,65.951,-42.863,1.027
0.7695,0.5991,0.3105,-5.8594,-6.897,16.2354,64.858,-45.121,2.021
0.7837,0.6045,0.2866,1.8311,-4.3945,8.4229,64.55,-46.549,2.247
0.7642,0.5942,0.291,1.2817,-1.6479,1.8311,64.616,-47.186,2.329
0.7598,0.5913,0.2886,-0.061,-2.1362,-5.9814,64.808,-47.241,2.252
0.7803,0.605,0.2896,-1.8311,-2.8076,-13.9771,65.231,-46.697,1.659
0.7935,0.6357,0.2764,4.6387,-5.9814,-39.4287,66.736,-44.901,-0.154
0.709,0.6816,0.2705,3.9062,-5.3101,-63.0493,69.291,-40.858,-3.115
0.5884,0.7544,0.2437,4.3335,-7.5684,-67.627,72.059,-35.294,-6.378
0.4854,0.8242,0.2393,7.6294,3.2349,-63.5376,73.916,-29.476,-8.487
0.375,0.8633,0.2373,8.2397,5.0049,-59.021,75.163,-23.752,-9.531
0.2876,0.9048,0.2227,6.1035,6.1035,-53.0396,76.102,-18.55,-10.184
0.2241,0.9282,0.2212,8.3618,6.1646,-51.9409,76.981,-13.694,-10.712
0.1104,0.9575,0.2056,5.3101,0.7935,-50.2319,77.778,-8.806,-11.481
0.0181,0.9751,0.1963,4.4556,0.9155,-36.7432,78.206,-4.708,-12.491
-0.0454,1.0103,0.1685,4.3335,3.2349,-19.104,78.684,-2.027,-12.799
-0.0352,0.9814,0.1836,-0.7935,3.2349,-9.3994,78.662,-0.747,-13.096
-0.0444,0.9795,0.1938,-0.9155,1.8311,-6.8359,78.64,0.126,-13.195
-0.0493,0.9795,0.1953,-0.9155,1.4648,-5.188,78.607,0.786,-13.299
-0.0566,0.9824,0.1963,-0.5493,0.4272,-2.7466,78.541,1.285,-13.508
-0.0532,0.979,0.1997,0.1831,-1.0376,-1.4038,78.519,1.588,-13.766
-0.0552,0.9814,0.1982,0.2441,-0.1831,-0.3662,78.53,1.791,-13.991
-0.0596,0.9771,0.1987,0.2441,-1.3428,0.9155,78.536,1.862,-14.183
