accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.3071,0.9604,0.1387,6.897,-5.127,4.3335,81.513,16.117,-56.085
-0.3145,0.9375,0.1538,0.9155,-6.1035,13.4277,81.755,15.249,-56.382
-0.3105,0.9541,0.1431,1.5869,-7.2021,26.4893,81.579,13.508,-57.261
-0.2002,0.9575,0.1279,13.7329,13.7939,35.1562,82.782,10.574,-56.404
-0.147,0.9565,0.1118,12.3291,7.7515,42.5415,84.122,7.092,-55.228
-0.0293,0.9868,0.0698,19.6533,6.4087,43.8843,85.594,3.367,-54.19
0.0654,1.0259,-0.0146,23.6206,11.9019,43.2129,87.539,-0.747,-52.74
0.085,0.9453,0.0151,28.1982,15.625,49.3774,90.082,-4.966,-51.367
0.1719,0.96,-0.0576,14.0381,9.8267,58.4717,91.917,-10.289,-49.96
0.3403,0.9966,-0.1079,12.3901,18.1274,57.0068,92.791,-15.897,-48.675
0.3638,0.8735,-0.0625,26.9165,39.4287,63.1714,94.098,-21.83,-45.857
0.5239,0.8545,-0.0884,32.0435,33.2642,62.2559,95.515,-28.169,-42.545
0.6553,0.8076,-0.0898,10.0098,11.9629,24.7192,96.79,-32.822,-40.034
0.6328,0.833,-0.1587,23.1934,6.8359,20.813,97.976,-34.92,-39.386
0.6719,0.7534,-0.0952,9.3384,20.2026,16.2964,99.069,-37.029,-37.408
0.6689,0.7559,-0.1294,-4.6997,-1.9531,7.1411,98.767,-38.595,-36.343
0.6929,0.7695,-0.1318,4.6387,-6.958,-3.6011,99.179,-38.644,-36.974
0.7061,0.7939,-0.1406,-15.7471,-17.2119,-19.6533,99.393,-37.749,-37.755
0.6133,0.7881,-0.1396,-31.7383,-29.7241,-41.8701,98.745,-34.871,-40.056
0.5342,0.833,-0.1152,-32.7759,-36.438,-51.8799,97.553,-30.427,-43.017
0.4106,0.897,-0.0972,-36.377,-35.8887,-52.8564,94.977,-25.005,-46.143
0.3442,0.9346,-0.0728,-22.0947,-21.9727,-52.1851,93.285,-19.896,-48.137
0.3193,0.9141,-0.019,-41.687,-23.4985,-53.1006,91.093,-15.073,-50.246
0.146,0.9604,0.0161,-25.3296,-1.8311,-41.5649,88.506,-10.739,-51.702
0.187,0.9868,0.0435,-23.8647,-13.3667,-41.4429,86.666,-7.081,-52.498
0.0503,0.9995,0.0762,-18.6157,2.4414,-33.6304,84.221,-3.532,-53.201
-0.0996,0.9897,0.1333,-7.2632,21.9727,-19.7144,83.298,-0.989,-51.581
-0.0537,0.9712,0.1372,3.2959,18.0664,-12.4512,83.084,0.456,-50.103
-0.0273,0.9551,0.1333,2.6245,16.4185,-21.1792,83.826,2.571,-48.345
-0.1211,0.9585,0.1548,-4.3335,12.2681,-12.085,83.167,4.46,-47.455
-0.1367,0.9961,0.1304,-9.3994,-0.1221,-13.916,82.48,5.79,-47.401
-0.1865,0.9937,0.1519,-2.1362,4.2114,-6.8359,81.854,6.823,-47.807
-0.1943,0.9844,0.1504,-0.1221,1.0986,-1.8311,81.914,7.449,-47.834
-0.1943,0.9658,0.1631,-2.0752,-2.8076,0.1221,81.788,7.619,-48.104
