accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.2344,0.7676,0.6035,0.6714,-1.4648,-2.2583,50.999,-16.078,-45.126
0.2397,0.7651,0.6025,-0.2441,-3.479,4.2114,51.097,-16.26,-45.544
0.249,0.7681,0.5967,-3.2959,-9.9487,11.0474,51.037,-17.183,-45.939
0.2842,0.7422,0.5947,-6.1646,-17.395,16.4185,50.62,-19.006,-46.351
0.3315,0.7256,0.5933,-8.4229,-29.541,6.6528,50.405,-21.193,-47.763
0.356,0.7329,0.5791,-14.2212,-40.4053,18.1274,50.213,-23.989,-50.219
0.4673,0.6753,0.5576,-10.2539,-33.02,30.8228,49.647,-28.174,-51.641
0.5317,0.6353,0.5356,-10.0098,-32.3486,35.7666,48.906,-32.563,-52.026
0.6138,0.5825,0.5181,-13.9771,-22.7051,40.9546,47.461,-37.172,-51.482
0.6948,0.5098,0.5063,-12.2681,-18.8599,35.0342,45.319,-41.215,-49.911
0.752,0.4561,0.4971,-10.9253,-15.9302,19.6533,43.577,-44.242,-48.955
0.7383,0.4468,0.4932,-8.1787,-13.7939,18.2495,42.341,-46.417,-48.296
0.7485,0.4087,0.4839,-9.1553,-15.686,21.2402,40.787,-48.818,-47.252
0.8047,0.3521,0.4629,-16.3574,-11.4136,20.9961,38.743,-51.432,-46.23
0.855,0.3193,0.457,-4.0283,-7.2021,10.6201,37.046,-53.35,-45.027
0.8623,0.3379,0.4458,1.77,-2.1973,2.8076,36.749,-54.185,-44.506
0.8281,0.333,0.4512,2.0142,-1.5259,-2.1362,36.947,-54.371,-44.368
0.8306,0.3345,0.4473,3.54,0.9766,-0.4883,37.293,-54.404,-44.335
0.8701,0.334,0.4375,6.2256,3.6621,-4.1504,37.722,-54.256,-44.16
0.8735,0.3506,0.4336,14.1602,6.4087,-11.9629,39.007,-53.503,-44.401
0.811,0.397,0.4399,14.0381,11.9629,-17.0898,40.968,-52.026,-44.846
0.7603,0.4229,0.4629,8.9111,18.1885,-18.0054,42.501,-49.944,-45.121
0.7354,0.4497,0.4819,9.3384,22.3999,-20.874,43.412,-47.395,-45.022
0.6831,0.4976,0.5117,10.498,31.7383,-23.2544,44.044,-44.044,-44.418
0.6318,0.5352,0.5396,9.0332,31.3721,-26.4893,44.594,-40.287,-43.715
0.5869,0.5742,0.5596,9.8267,35.5835,-31.189,45.231,-36.211,-43.297
0.4961,0.6201,0.5903,6.7139,34.3018,-33.9355,45.84,-31.668,-43.033
0.4229,0.6484,0.6123,3.479,28.5034,-28.6255,46.307,-27.455,-43.033
0.3774,0.6616,0.6304,3.9673,22.3389,-26.9775,46.664,-23.89,-43.286
0.3354,0.6978,0.627,8.8501,24.6582,-19.5923,47.384,-20.748,-43.401
0.2666,0.7217,0.6357,7.9956,25.6348,-12.7563,47.933,-17.985,-42.687
0.2173,0.7373,0.645,2.9297,16.3574,-7.1411,48.17,-15.914,-42.023
0.1958,0.7358,0.6479,0.4272,5.7983,-2.0752,48.235,-14.865,-41.929
0.2031,0.7388,0.6475,-0.3662,-3.3569,2.7466,48.214,-14.799,-42.237
