accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.1138,0.9917,0.1074,2.1362,3.418,-0.6104,84.232,4.537,-43.38
-0.1357,0.9722,0.1069,-0.3052,2.4414,3.0518,84.413,4.51,-43.237
-0.167,1.0034,0.0991,-4.8828,4.8218,19.4092,84.128,3.625,-43.143
-0.0562,0.9893,0.1147,-5.3711,6.958,35.7056,83.666,1.055,-42.589
0.02,0.9556,0.1401,1.9531,4.7607,32.4707,83.403,-2.159,-41.754
0.0503,0.9888,0.0996,2.5635,8.3008,37.9028,83.589,-5.048,-40.715
0.1802,0.9478,0.104,12.4512,10.8643,45.9595,84.161,-8.696,-39.106
0.2437,0.9316,0.0801,13.0005,8.5449,54.2603,85.314,-13.173,-37.238
0.3276,0.9492,0.0259,20.2637,17.5171,54.5044,86.193,-18.43,-35.728
0.3921,0.8857,0.0498,1.77,15.3198,54.8096,86.638,-23.637,-33.739
0.4302,0.8149,0.0381,10.6201,25.5737,64.5752,86.122,-29.246,-31.306
0.6602,0.7788,0.0327,24.8413,20.0806,75.6226,86.298,-36.046,-27.944
0.7886,0.6934,0.0757,3.2349,3.6011,42.1143,86.611,-41.973,-25.867
0.6816,0.667,0.0103,2.6855,-7.3242,15.3809,86.935,-45.121,-25.988
0.8569,0.6987,0.02,13.3057,-2.1973,7.8735,88.33,-46.28,-26.532
0.8042,0.7104,-0.0249,-3.2959,-8.1177,-7.2021,88.462,-46.615,-27.103
0.811,0.6904,0.0298,-21.3013,-15.0146,-27.2827,88.693,-45.313,-28.553
0.7373,0.7056,0.0547,-49.7437,-38.3301,-58.2275,87.88,-41.479,-31.948
0.6455,0.7554,0.0586,-43.6401,-38.147,-77.1484,86.149,-35.403,-37.057
0.4351,0.8989,0.0312,-9.3384,-12.8784,-72.4487,85.501,-28.147,-40.798
0.4004,0.9116,0.042,-11.7798,-8.728,-69.397,85.842,-21.638,-42.325
0.2646,0.9248,0.0791,-15.7471,-14.2212,-61.1572,85.21,-15.749,-43.808
0.1567,0.9336,0.1138,-13.2446,-14.9536,-61.5845,84.177,-10.042,-45.89
0.062,0.9814,0.105,-6.0425,-9.9487,-51.8799,83.633,-4.839,-47.153
-0.0317,0.9722,0.1279,-6.3477,-0.7324,-44.3726,83.073,-0.434,-47.917
-0.1069,0.9824,0.1299,-2.8076,1.709,-38.9404,82.744,3.538,-48.395
-0.1846,0.9473,0.1709,-7.8735,-10.9253,-40.7104,81.876,7.377,-49.697
-0.271,0.9429,0.1797,12.4512,0.9766,-22.2778,82.029,10.443,-50.878
-0.2593,0.9463,0.1348,9.5215,2.8687,-6.1646,83.397,11.618,-50.845
-0.2422,0.9785,0.1064,0.6104,-9.0942,-3.8452,83.513,12.112,-51.784
-0.2397,0.9561,0.1157,8.9722,2.0142,0.7324,83.798,12.288,-52.383
