accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.0034,0.9937,0.0845,-2.5635,-0.7324,0.7324,85.144,-1.758,-16.002
0.0,1.0034,0.0869,-0.9766,-1.1597,4.8828,84.996,-1.862,-16.232
0.0195,0.9971,0.0869,-2.0142,-2.5635,4.8218,84.902,-2.23,-16.589
0.0112,1.001,0.0806,-2.6245,3.1738,7.2021,84.628,-2.686,-16.677
0.0063,1.0068,0.0908,-8.667,7.2632,19.3481,84.122,-3.807,-16.133
0.0264,0.9888,0.1172,-9.6436,4.3945,35.1562,83.156,-6.119,-15.364
0.1553,0.9575,0.1406,-10.498,2.0142,48.0957,82.068,-10.003,-14.722
0.2231,0.9424,0.1558,-7.2021,3.479,50.5371,80.997,-14.304,-13.766
0.3232,0.9165,0.165,-7.3242,-0.7324,56.1523,80.03,-19.27,-12.783
0.3926,0.8662,0.1704,-10.9253,-8.9722,63.1714,78.937,-24.725,-12.134
0.5605,0.8096,0.1968,-11.7188,-9.2163,61.0962,77.525,-30.97,-11.678
0.6362,0.7593,0.1904,-10.3149,-13.7939,42.9077,76.371,-36.063,-11.558
0.6509,0.7114,0.1909,-7.3853,-5.7373,46.0815,75.493,-40.309,-11.431
0.7568,0.6519,0.2056,-7.3853,-7.6294,41.748,73.812,-44.731,-10.047
0.8228,0.6216,0.1851,-1.2817,-12.6953,22.9492,73.35,-48.115,-9.838
0.813,0.5938,0.1626,-1.6479,-13.3057,7.0801,74.581,-49.653,-11.404
0.8096,0.5952,0.1553,0.4272,-1.77,2.2583,75.048,-50.394,-11.931
0.7988,0.5928,0.1548,0.6714,-0.4272,-0.4883,75.564,-50.515,-12.288
0.8022,0.603,0.1533,0.7324,-0.7324,-3.2959,75.773,-50.422,-12.288
0.832,0.6089,0.1616,2.3804,1.9531,-11.7798,75.905,-49.867,-12.112
0.8081,0.6313,0.1514,6.6528,1.5869,-35.3394,76.844,-47.598,-12.519
0.7246,0.6855,0.1367,8.0566,6.1035,-49.3774,78.234,-43.407,-13.162
0.6538,0.7422,0.1392,10.0098,9.3994,-57.7393,79.321,-38.419,-13.233
0.5718,0.8062,0.1318,11.9629,8.4229,-59.4482,80.464,-32.877,-13.178
0.4355,0.8579,0.1245,13.0005,10.5591,-63.0493,81.683,-27.142,-12.986
0.2832,0.9038,0.1294,8.9722,7.5684,-69.3359,82.76,-20.687,-12.794
0.1973,0.9497,0.1128,8.1787,5.4932,-60.791,83.551,-14.436,-12.958
0.0859,0.9629,0.0991,10.498,2.9907,-48.7671,84.408,-9.163,-13.134
-0.0049,1.0034,0.0596,7.6904,-2.9297,-34.1187,85.336,-5.059,-13.722
-0.0322,1.0107,0.0425,4.5776,-1.9531,-16.9067,86.023,-2.587,-14.249
-0.0493,1.0107,0.0415,4.7607,-0.2441,-5.249,86.567,-1.335,-14.639
-0.0396,0.9932,0.0557,6.1035,-4.7607,2.8687,86.929,-1.027,-15.194
