accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.1724,0.6802,0.6924,-3.418,-6.4087,2.5635,46.972,6.548,-30.004
-0.1196,0.7002,0.689,4.9438,-5.6763,4.2114,47.06,5.966,-30.866
-0.0996,0.7275,0.6865,3.8452,-2.8687,-0.061,47.554,5.944,-31.498
-0.1006,0.7217,0.6753,2.8687,-0.061,-1.9531,47.703,5.927,-32.162
-0.124,0.7407,0.6758,0.9766,-0.3662,-1.8921,47.895,6.152,-32.684
-0.1128,0.7363,0.6768,-1.4648,-4.5166,0.8545,47.785,6.031,-33.333
-0.0947,0.7158,0.6851,-3.2349,-3.1738,2.5024,47.433,5.669,-33.843
-0.0835,0.71,0.6855,0.6714,-1.4648,2.5024,47.291,5.35,-34.162
-0.0864,0.7285,0.6743,3.1128,-1.2207,-0.6714,47.483,5.251,-34.508
-0.1025,0.7383,0.6777,1.5259,-2.4414,0.2441,47.659,5.251,-34.876
-0.085,0.7319,0.6733,0.6714,-5.0659,0.061,47.697,5.059,-35.392
-0.0664,0.7329,0.6694,0.4272,-2.8687,-0.6714,47.703,4.763,-35.958
-0.0776,0.7456,0.6714,1.2817,1.9531,-1.5259,47.785,4.861,-36.211
-0.0898,0.7354,0.6709,-1.0376,1.9531,-1.0986,47.725,4.999,-36.337
-0.0952,0.7261,0.6777,-1.0986,-0.8545,0.1221,47.571,5.032,-36.524
-0.0791,0.7295,0.6763,-0.4272,-2.1973,-0.4272,47.505,4.9,-36.87
-0.0732,0.7344,0.6729,2.0142,0.0,-0.7935,47.56,4.894,-37.167
-0.0859,0.7349,0.6729,0.3052,1.5869,-1.5259,47.631,4.96,-37.321
-0.0962,0.7256,0.6748,3.0518,-6.897,-0.4883,47.714,4.922,-37.678
-0.0859,0.748,0.6616,1.77,-2.5635,0.6714,47.961,4.625,-38.287
-0.2266,0.7754,0.6777,-5.4321,-21.1792,23.8647,48.071,3.697,-38.606
-0.147,0.6509,0.6313,11.5967,-67.1387,57.9834,48.082,-1.527,-39.331
0.0835,0.6157,0.519,25.5737,-104.4922,93.3838,49.889,-11.519,-40.957
0.7256,0.7261,0.4263,27.832,-117.3706,132.4463,53.833,-26.763,-43.649
0.9692,0.5322,0.3076,-10.8032,-76.6602,54.5654,56.019,-41.385,-47.175
0.9185,0.5806,0.272,3.7842,-6.0425,25.5737,57.354,-46.697,-47.977
0.8652,0.4775,0.312,-6.0425,0.9155,14.4653,55.953,-49.191,-45.676
0.9297,0.4756,0.3247,2.8687,17.6392,-13.0005,55.08,-49.147,-43.511
0.9927,0.5122,0.3442,-4.0283,48.4619,-62.5,54.641,-44.835,-41.743
0.6704,0.5884,0.4131,-0.9155,91.6138,-109.5581,54.327,-33.761,-40.265
0.3384,0.7041,0.498,-6.7139,102.9053,-103.8208,53.421,-20.023,-37.447
0.1172,0.7568,0.5425,-21.7285,88.6841,-60.2417,51.888,-9.437,-34.091
-0.0898,0.7295,0.626,-23.1934,70.4346,-28.1982,49.34,-1.406,-30.108
-0.2129,0.7046,0.6689,-23.5596,28.3203,-20.6909,46.923,3.615,-28.575
-0.2222,0.6719,0.7134,-15.686,10.5591,-0.8545,45.242,5.383,-28.581
-0.1748,0.6694,0.7236,-1.3428,-0.1221,5.249,44.687,5.817,-28.746
