accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.1304,0.9873,0.1333,11.5967,11.5356,1.0986,82.337,6.949,-47.653
-0.145,0.9927,0.0986,22.0947,20.0806,3.3569,84.04,6.91,-46.379
-0.1445,0.9932,0.0615,12.3291,11.5356,1.77,86.078,6.801,-44.813
-0.1406,0.9917,0.0508,-0.6104,-0.3052,0.6714,86.276,6.762,-44.632
-0.1582,0.9858,0.0674,-0.5493,-3.1128,4.0283,86.144,6.702,-44.808
-0.1553,0.9907,0.0601,-4.0283,2.8687,18.0054,85.924,5.845,-44.868
-0.1147,0.9761,0.0806,0.7935,7.3853,37.1704,85.831,3.367,-44.242
0.0146,1.0176,0.0312,-1.5869,2.9907,40.4053,85.864,-0.258,-43.616
0.0547,0.9722,0.0708,-0.9155,5.0049,42.7246,85.693,-3.829,-42.984
0.1226,0.9502,0.0879,2.0142,10.3149,52.3071,85.792,-8.223,-41.721
0.207,0.9473,0.0581,-1.3428,2.8687,53.6499,85.677,-13.2,-40.726
0.3687,0.9395,0.0483,10.1929,5.5542,53.2227,85.897,-18.166,-39.847
0.4131,0.8882,0.0439,13.4888,18.7988,62.1338,86.583,-23.286,-38.134
0.5527,0.8535,0.0259,18.5547,24.0479,76.0498,86.501,-29.773,-35.167
0.7109,0.7759,0.0771,3.1738,8.1177,50.2319,86.089,-35.854,-32.283
0.7036,0.7358,0.043,-0.6714,-3.1738,27.71,85.875,-39.441,-31.761
0.7515,0.7329,0.0532,2.0142,-2.4414,2.8076,86.265,-41.199,-32.344
0.7041,0.7354,0.0347,0.7935,-3.2959,-4.8218,86.342,-41.424,-32.684
0.7139,0.7271,0.0444,-9.7046,-8.9722,-13.916,86.693,-40.704,-33.651
0.6841,0.7705,0.0273,-15.1978,-23.1323,-43.5791,86.704,-38.48,-35.706
0.5938,0.8101,0.0269,-12.5732,-23.9258,-53.1006,87.281,-33.92,-38.936
0.5049,0.8711,0.0229,-8.8501,-12.5732,-46.3867,87.242,-29.251,-41.259
0.4575,0.9111,0.0151,-23.3765,-0.061,-56.5186,86.693,-24.89,-42.429
0.2646,0.8877,0.0884,-13.7329,-1.2817,-49.6826,85.188,-19.968,-42.836
0.2236,0.9419,0.0957,-9.8877,2.8076,-40.9546,84.364,-15.507,-42.83
0.2144,0.9897,0.0698,1.5259,18.1274,-39.1235,83.804,-11.777,-42.501
0.1528,0.9336,0.1372,-4.5776,6.6528,-29.8462,83.683,-8.591,-41.358
0.0381,0.9873,0.1108,2.5024,11.5967,-31.9824,83.43,-5.4,-41.056
-0.0376,0.9717,0.1221,0.9155,9.7656,-21.7896,83.639,-2.73,-40.27
-0.0322,0.9824,0.1201,0.4883,7.5684,-10.0098,83.622,-1.082,-39.644
-0.0371,0.9854,0.1187,1.5869,6.3477,-5.6763,83.661,-0.143,-39.155
-0.0278,1.0103,0.1011,0.0,4.2725,-4.7607,83.688,0.461,-38.969
-0.0278,1.0103,0.0996,0.061,3.9062,-4.0894,83.727,0.928,-38.892
-0.0308,1.001,0.1001,0.7324,3.1738,-1.8311,83.914,1.274,-38.661
-0.0449,0.9932,0.1064,-1.5259,-0.4883,-3.1738,83.853,1.626,-38.694
-0.0747,0.9922,0.1123,-2.3193,-0.7935,0.2441,83.677,1.868,-38.897
