accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.0259,0.9976,0.123,-0.7324,-0.9766,1.2207,82.864,-2.922,-17.265
0.0278,0.9917,0.123,-2.0142,-2.0142,10.8643,82.771,-3.406,-17.474
0.0508,0.9932,0.1211,-3.1128,0.1831,17.5171,82.507,-4.587,-17.534
0.0693,0.9922,0.1177,-1.77,5.4932,28.3203,82.216,-6.57,-17.045
0.1436,0.9678,0.1382,-3.418,4.6997,39.7339,81.81,-9.531,-16.205
0.2109,0.958,0.1558,-10.7422,0.2441,42.7856,81.063,-13.233,-15.419
0.2715,0.9326,0.1606,-7.3242,0.6104,54.3823,79.969,-17.748,-14.557
0.377,0.8931,0.1816,-7.6904,0.1831,56.2134,78.821,-22.912,-13.447
0.5059,0.8325,0.1841,-8.9111,-6.1035,62.0117,77.503,-28.444,-12.524
0.624,0.7832,0.2075,-8.9111,-4.2114,49.7437,76.108,-33.876,-11.591
0.6616,0.7188,0.2266,-9.0942,-10.376,39.2456,74.784,-38.282,-10.876
0.7563,0.6772,0.2231,-5.188,-10.9253,22.0947,74.416,-41.451,-11.245
0.7441,0.6953,0.1885,-0.1831,-5.5542,2.9907,74.553,-42.742,-11.486
0.6865,0.6982,0.1694,-2.5635,-2.6855,-0.7324,74.669,-42.907,-11.673
0.7188,0.6899,0.1792,-0.6714,-4.5776,5.0659,74.91,-43.396,-12.063
0.7866,0.665,0.2031,0.6714,0.0,-8.4839,75.146,-43.473,-12.025
0.7217,0.707,0.1772,-0.7324,1.77,-36.8652,75.438,-41.177,-12.327
0.6226,0.7729,0.1704,3.9062,-5.6152,-53.0396,76.674,-36.985,-13.722
0.5581,0.8027,0.1689,5.9204,-10.437,-62.561,78.865,-31.712,-16.243
0.4414,0.8516,0.1616,-1.2207,-0.9766,-53.7109,79.799,-26.422,-17.628
0.3755,0.9126,0.1597,0.5493,6.7749,-51.0864,79.92,-21.61,-18.04
0.2705,0.9404,0.1572,6.7139,16.2964,-46.875,80.332,-16.919,-17.529
0.1611,0.9604,0.1582,2.0752,16.0522,-45.166,80.519,-12.255,-16.534
0.0864,0.9795,0.1567,3.8452,11.7798,-39.6118,80.695,-7.965,-15.897
0.0205,0.9771,0.1626,6.6528,6.3477,-25.3296,81.167,-4.697,-15.634
-0.021,0.9951,0.1401,4.8828,4.0283,-14.7095,81.656,-2.62,-15.595
-0.0332,1.0054,0.1265,-0.8545,3.479,-4.4556,81.859,-1.604,-15.639
-0.0205,0.9912,0.1426,-5.6763,0.9766,3.2959,81.552,-1.478,-15.535
