accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.3594,0.9395,0.1816,0.3052,-9.8877,5.6763,80.222,15.892,-61.562
-0.2769,0.9482,0.1782,-6.1646,9.8877,57.0068,79.893,13.239,-61.589
-0.165,0.9292,0.188,-2.3804,7.9956,65.4297,79.783,7.438,-59.359
-0.1016,0.9502,0.165,9.6436,16.2964,48.4009,80.134,2.406,-57.415
0.1104,0.9346,0.1436,23.8037,15.3809,58.4106,81.766,-2.148,-54.827
0.1724,1.0063,0.0771,21.7896,23.0103,62.8662,83.749,-7.509,-51.932
0.2295,0.9336,0.0635,20.5688,19.7754,57.7393,85.457,-13.167,-49.12
0.3047,0.917,0.0327,23.6816,19.8975,58.8379,86.902,-18.523,-46.703
0.4751,0.9243,0.0137,23.0713,22.2778,61.7676,88.11,-24.324,-44.094
0.563,0.8574,0.001,11.5967,22.4609,70.4346,88.539,-30.773,-41.182
0.6182,0.7666,0.0117,23.0103,21.6675,49.7437,88.94,-36.535,-38.6
0.7305,0.7661,0.0054,24.1699,9.7656,32.6538,89.665,-40.281,-36.799
0.7637,0.7046,0.0249,1.0986,-0.8545,7.8735,89.643,-42.034,-36.123
0.707,0.7305,-0.0366,0.4883,-2.2583,1.3428,90.11,-42.341,-36.552
0.7378,0.7393,-0.0171,-0.9155,-7.5684,-7.5684,90.516,-42.111,-36.887
0.7676,0.7627,-0.0078,-17.5781,-23.5596,-29.6021,90.747,-40.419,-38.782
0.6392,0.793,-0.0322,-27.71,-38.5742,-53.1006,90.884,-36.436,-42.819
0.54,0.8447,-0.0415,-13.0615,-29.2969,-55.0537,91.489,-31.146,-46.516
0.4316,0.8882,-0.0454,-29.8462,-41.8701,-69.1528,91.423,-25.302,-50.021
0.2925,0.9067,-0.0156,-25.9399,-40.6494,-60.5469,90.522,-19.078,-53.998
0.3154,0.9214,0.0176,-31.9824,-40.6494,-56.6406,89.39,-13.876,-57.887
0.1265,0.9595,0.0425,-32.5317,-39.4287,-60.1807,87.006,-8.58,-62.726
0.0166,1.001,0.0806,-21.2402,-10.498,-48.9502,85.062,-3.62,-65.215
-0.04,1.0312,0.1157,-26.6724,-10.1929,-43.7012,82.826,0.807,-66.769
-0.085,0.9663,0.1538,-22.8271,14.1602,-39.3066,80.464,4.296,-67.159
-0.2451,0.897,0.2207,-5.8594,24.1089,-42.4194,79.519,8.652,-65.88
-0.2944,0.9331,0.2065,15.9302,26.5503,-15.7471,80.321,12.239,-63.99
-0.2808,0.9565,0.1401,13.4277,27.771,0.0,82.31,13.376,-61.375
-0.2715,0.9282,0.1499,-1.2817,11.2915,4.2114,83.024,13.508,-59.93
-0.2695,0.9385,0.1372,2.0142,8.4839,0.7324,83.188,13.596,-59.233
-0.2808,0.9438,0.124,6.8359,7.2021,-0.7324,83.908,13.876,-58.508
-0.2988,0.9653,0.084,11.1084,2.4414,-2.8076,84.963,14.211,-58.013
-0.2983,0.9634,0.0688,5.188,2.9297,0.1831,85.765,14.513,-57.909
-0.2842,0.9497,0.0679,3.3569,-0.7935,1.77,86.144,14.48,-57.914
-0.2764,0.9648,0.0522,4.5166,2.1362,-1.0376,86.539,14.628,-57.865
-0.2827,0.9663,0.0327,5.3711,7.6904,1.3428,87.188,14.859,-57.53
