accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.2271,0.7808,0.5859,-0.1831,1.4648,0.4272,52.229,-15.013,-36.969
0.2373,0.7808,0.5947,-2.2583,0.1831,3.2959,52.097,-15.079,-37.079
0.2485,0.7612,0.5898,-0.9766,-0.6104,1.8921,51.932,-15.244,-37.277
0.2388,0.7773,0.5918,-1.0986,-0.8545,5.0049,51.866,-15.463,-37.414
0.2295,0.7769,0.5947,-6.3477,-8.3618,15.0146,51.443,-16.436,-37.408
0.2676,0.752,0.6021,-9.1553,-16.9067,22.1558,50.652,-18.572,-37.502
0.3306,0.7212,0.5962,-11.5967,-24.0479,23.2544,49.768,-21.462,-37.947
0.3809,0.6841,0.5933,-14.6484,-24.7803,23.5596,48.631,-24.56,-38.518
0.4678,0.6475,0.5835,-17.395,-33.5693,16.4185,47.587,-27.867,-39.875
0.5107,0.6147,0.5713,-11.6577,-36.499,27.771,46.879,-31.602,-41.21
0.5923,0.5747,0.5439,-9.7046,-38.3911,32.6538,46.329,-36.189,-41.935
0.6558,0.5181,0.5034,-11.5356,-41.5039,39.0015,45.632,-41.193,-42.336
0.7686,0.4697,0.4595,-11.2305,-34.9121,31.4941,44.786,-46.335,-42.479
0.8013,0.4131,0.4307,-17.0898,-31.9824,22.4609,43.951,-50.295,-43.16
0.8198,0.3643,0.4048,-11.9019,-33.1421,24.9023,43.253,-54.146,-43.709
0.8784,0.3164,0.3657,-8.0566,-30.8228,18.9209,43.325,-57.898,-44.698
0.9165,0.2974,0.3193,-0.9155,-16.4185,12.7563,43.654,-60.705,-45.269
0.9351,0.2793,0.2959,1.0376,-7.2632,3.54,44.0,-62.271,-45.456
0.9263,0.2998,0.2925,2.6855,-1.2207,1.8311,44.379,-62.842,-45.335
0.9209,0.293,0.2998,0.5493,3.7231,-2.6245,44.396,-62.836,-44.846
0.9385,0.2866,0.3062,3.9062,10.6201,-5.9814,44.374,-62.199,-44.324
0.9263,0.3145,0.3193,6.6528,22.3999,-12.3291,44.055,-60.529,-42.951
0.855,0.3442,0.3667,7.5073,33.7524,-17.5781,43.182,-57.623,-40.82
0.8208,0.3794,0.417,9.3384,34.2407,-20.0806,42.72,-54.168,-38.952
0.7646,0.4214,0.459,11.2305,34.1797,-23.5596,42.803,-50.383,-37.496
0.7109,0.4678,0.4917,10.1318,31.311,-26.7944,43.407,-46.582,-36.694
0.6646,0.5156,0.5205,7.7515,27.3438,-29.8462,44.291,-42.748,-36.601
0.6104,0.5576,0.541,7.6904,29.4189,-32.7759,45.214,-38.793,-36.81
0.5405,0.5981,0.5669,10.3149,28.0151,-34.0576,46.269,-34.64,-37.134
0.481,0.6387,0.5762,11.9019,29.7852,-33.2031,47.477,-30.558,-37.452
0.4004,0.6816,0.5952,9.2163,25.6958,-24.353,48.411,-26.669,-37.375
0.3608,0.7095,0.5977,11.4746,20.874,-20.4468,49.257,-23.544,-37.337
0.3091,0.7407,0.5933,12.0239,17.8223,-19.2261,50.345,-20.753,-37.304
0.2798,0.7598,0.5898,8.4839,14.1602,-18.9819,51.378,-18.281,-37.579
0.2368,0.7656,0.5913,4.0894,6.4087,-22.9492,52.081,-16.089,-38.282
0.2168,0.7891,0.5825,2.1973,3.2959,-21.0571,52.646,-14.024,-39.836
0.1895,0.8057,0.5806,2.0142,3.7231,-6.1035,53.004,-12.783,-40.649
0.1777,0.7939,0.5845,-0.5493,4.0894,3.8452,53.004,-12.519,-40.556
