accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.3428,0.9741,0.0176,-19.7754,-4.3945,14.9536,88.456,15.672,-37.299
-0.2344,0.9688,0.0303,2.0752,3.54,31.0059,87.638,13.436,-37.365
-0.187,0.98,0.0088,7.2021,3.2959,22.2778,88.605,10.964,-36.81
-0.186,0.9849,0.0166,-7.2632,-2.2583,15.7471,88.423,9.3,-37.046
-0.1221,0.9844,0.0225,-6.8359,-3.8452,18.8599,87.693,7.701,-37.579
-0.1377,0.9868,0.0537,-9.0332,-1.2207,26.5503,86.896,5.713,-37.776
-0.1123,0.9683,0.0928,-18.6768,4.6387,46.5698,85.704,2.296,-37.485
0.0186,0.9561,0.127,-42.9077,-4.5166,68.6646,82.766,-2.791,-37.161
0.1475,0.9385,0.1709,-34.6069,-3.6011,79.1016,78.695,-9.662,-36.584
0.3071,0.9312,0.1919,-12.207,4.6387,77.0264,76.168,-17.089,-34.755
0.4756,0.8589,0.2339,-32.4097,1.4038,75.0122,73.537,-24.263,-32.278
0.5469,0.7217,0.3291,-23.3765,3.9062,57.373,69.571,-30.597,-29.691
0.6562,0.6943,0.333,-5.8594,-4.6997,41.1987,66.973,-35.211,-27.548
0.6562,0.6606,0.3101,-4.3335,1.77,36.0107,65.347,-38.881,-25.708
0.7808,0.6001,0.3643,25.8789,5.6763,32.8979,64.764,-42.188,-23.132
0.7178,0.6709,0.2437,35.7666,-5.7373,14.9536,67.083,-44.16,-22.017
0.8745,0.5894,0.312,29.4189,-3.2349,14.4043,70.005,-46.192,-20.863
0.7529,0.624,0.229,-20.0195,-3.6621,-8.4229,70.307,-46.362,-21.237
0.7559,0.6318,0.2544,-4.7607,0.6104,-6.2866,69.159,-46.038,-21.539
0.7949,0.6099,0.3027,-13.7329,-9.7046,-24.5972,69.373,-44.989,-22.423
0.7979,0.6499,0.2744,-18.1885,-26.9165,-60.6079,70.428,-41.671,-27.032
0.6206,0.7095,0.2368,-15.3198,-14.2212,-80.5664,72.328,-35.612,-32.113
0.4478,0.7939,0.2354,-8.667,-7.2632,-81.2988,73.312,-28.735,-35.964
0.3799,0.8481,0.2529,7.7515,-0.1831,-68.2983,74.493,-22.148,-38.04
0.2241,0.8867,0.2568,3.418,1.77,-66.9556,75.427,-15.743,-39.32
0.1841,0.9673,0.2192,6.8359,7.019,-58.7769,76.069,-9.838,-40.501
0.0586,0.9736,0.2095,3.9062,4.2114,-53.894,76.608,-4.532,-41.44
-0.0278,0.9272,0.2363,8.4839,13.1226,-58.5938,76.959,0.818,-42.253
-0.1836,0.957,0.2119,10.3149,7.2632,-48.7671,77.86,6.174,-42.748
-0.2764,0.9561,0.1875,15.4419,6.8359,-34.79,79.129,10.366,-43.149
-0.3159,0.9585,0.1689,7.8735,6.2256,-13.6719,80.266,12.821,-43.132
-0.313,0.9595,0.1548,1.709,5.6763,-0.9155,80.711,13.722,-42.984
-0.2856,0.9565,0.1514,0.7324,3.54,1.709,80.881,13.832,-42.918
-0.271,0.9536,0.1543,-0.4883,0.7324,0.3662,80.848,13.804,-43.121
-0.2627,0.9458,0.1602,-1.77,-1.1597,0.3662,80.76,13.821,-43.478
-0.2759,0.9419,0.1724,-1.9531,-3.7842,-0.9155,80.524,13.903,-43.989
