accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.1777,0.7939,0.5845,-0.5493,4.0894,3.8452,53.004,-12.519,-40.556
0.1909,0.79,0.5874,-2.4414,0.7935,5.7373,52.806,-12.667,-40.463
0.2036,0.7852,0.5918,-1.8921,-0.7935,4.3335,52.57,-12.991,-40.463
0.2168,0.7734,0.5874,-1.9531,-1.709,2.9297,52.366,-13.304,-40.649
0.1968,0.7939,0.5962,-4.6997,-1.4038,4.3945,52.086,-13.53,-40.864
0.2051,0.7705,0.6035,-8.606,-8.667,15.1367,51.367,-14.579,-40.88
0.2295,0.7598,0.6147,-9.3994,-17.1509,23.4375,50.51,-16.65,-40.941
0.3062,0.7183,0.6069,-12.207,-27.9541,29.3579,49.499,-20.001,-41.254
0.3818,0.688,0.5952,-12.3291,-33.0811,33.8745,48.466,-24.104,-41.732
0.4937,0.6372,0.5781,-14.3433,-33.1421,31.4941,47.324,-28.592,-42.122
0.5425,0.6035,0.5645,-17.1509,-38.147,33.9966,46.159,-32.997,-42.643
0.6274,0.5308,0.5332,-18.1885,-41.9312,37.4146,44.813,-38.221,-43.143
0.687,0.458,0.5117,-15.9912,-48.3398,43.0908,43.429,-43.857,-43.352
0.8022,0.3652,0.4497,-11.7188,-55.1147,41.626,42.44,-50.548,-43.698
0.8931,0.3125,0.3643,-5.9204,-40.5884,25.5737,42.66,-56.261,-44.841
0.9341,0.2964,0.311,2.3193,-23.1934,12.6343,43.753,-59.875,-46.027
0.9404,0.2969,0.291,1.2207,-9.8877,4.5776,44.747,-61.754,-46.582
0.9253,0.3042,0.2876,-0.9155,-1.0986,-0.7324,45.335,-62.49,-46.862
0.9106,0.3013,0.293,1.2817,3.2959,-3.479,45.467,-62.562,-46.725
0.9014,0.3105,0.3066,2.3804,5.9814,-3.2349,45.494,-62.243,-46.198
0.9355,0.2939,0.3057,5.7373,15.1978,-9.6436,45.335,-61.419,-45.357
0.895,0.3369,0.3301,10.6812,19.9585,-20.874,45.775,-59.293,-44.418
0.8735,0.3862,0.3472,10.376,31.7383,-25.7568,46.736,-56.195,-43.989
0.7949,0.438,0.3975,11.1084,41.5039,-23.8037,46.516,-52.185,-41.979
0.7261,0.4824,0.4517,10.6812,42.7856,-25.0244,45.967,-47.889,-39.545
0.646,0.5312,0.5078,9.3994,36.2549,-28.5645,45.989,-43.467,-37.881
0.606,0.5596,0.5322,10.7422,30.3955,-30.8228,46.659,-39.304,-37.343
0.5469,0.6069,0.5469,14.1602,31.5552,-32.1045,47.758,-35.057,-37.106
0.4878,0.6538,0.5615,14.2822,31.4941,-30.2734,48.988,-30.8,-36.793
0.4219,0.6992,0.5688,14.4653,31.9214,-23.4375,50.026,-26.862,-36.046
0.3643,0.7202,0.5747,11.5967,27.9541,-20.9351,50.834,-23.423,-35.189
0.3145,0.7549,0.5786,8.2397,19.4092,-15.686,51.575,-20.627,-34.755
0.2759,0.771,0.584,3.54,11.5356,-11.2305,52.042,-18.644,-34.662
0.2666,0.7822,0.584,1.4038,6.3477,-11.5967,52.328,-17.15,-35.074
0.2412,0.7769,0.5771,0.4883,3.9062,-6.2256,52.471,-16.183,-35.458
0.2373,0.7769,0.5874,-0.3662,2.2583,-1.2207,52.471,-15.661,-35.733
0.2363,0.772,0.5854,-0.6714,-1.8921,1.5259,52.438,-15.623,-35.975
