accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.1001,0.9297,0.3457,-0.1831,-7.3853,3.2349,69.703,-5.12,-76.597
0.1074,0.9375,0.3486,-4.7607,-2.0752,1.0376,69.527,-5.504,-76.503
0.1045,0.9204,0.3594,-3.0518,-1.8921,0.7935,69.131,-5.669,-76.185
0.103,0.9194,0.3677,-1.5259,0.2441,0.0,68.906,-5.751,-75.839
0.1045,0.9209,0.3623,1.1597,-0.9766,-0.3662,68.879,-5.773,-75.498
0.0981,0.9229,0.3628,0.0,0.6714,0.6714,68.89,-5.779,-75.168
0.1108,0.9331,0.3472,0.3052,2.5635,0.6714,68.972,-5.845,-74.68
0.1001,0.9258,0.3618,-1.0376,5.249,0.7935,68.851,-5.729,-73.943
0.1055,0.9194,0.3628,1.0376,10.6201,3.6621,68.818,-5.696,-72.828
0.1016,0.9204,0.3672,1.9531,12.8174,6.0425,68.802,-5.773,-71.191
0.1099,0.9204,0.3633,4.5166,12.207,4.8828,68.961,-5.867,-69.582
0.1128,0.9341,0.3569,2.5635,19.5923,6.5308,69.153,-5.801,-67.659
0.145,0.9297,0.3545,0.3052,40.4663,15.686,68.989,-5.79,-64.38
0.1309,0.9268,0.3608,1.5259,68.9087,28.4424,68.417,-6.015,-57.849
0.1123,0.9243,0.3613,1.3428,70.0073,26.001,67.824,-6.01,-50.004
0.252,0.9775,0.3369,-10.2539,105.2856,48.584,66.846,-6.048,-41.616
0.127,0.8696,0.4233,-25.0244,174.8047,67.9932,62.743,-5.707,-25.455
-0.0439,0.8428,0.4668,11.2915,100.769,26.001,61.216,-3.345,-11.629
-0.0562,0.8882,0.4414,12.2681,31.3721,2.3804,62.49,-1.456,-7.262
-0.0396,0.9048,0.4209,5.9814,2.1362,5.7983,63.463,-0.818,-7.136
0.0322,0.9048,0.4209,5.7983,-8.8501,-1.709,64.061,-1.038,-8.58
0.0176,0.9019,0.4326,2.3804,-5.9204,-7.1411,64.451,-0.813,-10.388
-0.0356,0.8989,0.4263,3.0518,-25.6958,-12.207,64.742,-0.588,-13.046
-0.042,0.9131,0.3804,-5.3711,-104.5532,-45.4712,64.759,-0.791,-20.435
0.0337,0.9199,0.3804,5.9814,-153.5034,-79.3457,65.127,-0.483,-35.815
0.0278,0.9175,0.395,0.7935,-136.2915,-78.125,65.687,0.78,-52.196
-0.021,0.896,0.4258,1.3428,-102.1729,-45.3491,65.413,1.428,-64.797
0.021,0.8955,0.438,3.7231,-53.7109,-10.498,65.544,0.67,-72.01
0.0312,0.9097,0.4194,1.2817,-13.7939,9.3384,65.836,-0.851,-73.79
