accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.0703,-0.1245,1.1504,-8.8501,11.4136,21.8506,3.631,2.175,-73.35
-0.0059,-0.1113,1.1592,-29.1138,47.4854,69.8853,1.522,4.894,-69.818
0.0801,-0.1128,1.1748,-49.3774,90.5762,108.8257,-1.593,11.624,-61.386
-0.0098,-0.1401,1.1733,-62.2559,107.9712,110.6567,-4.274,21.769,-50.526
-0.105,-0.1851,1.1943,-59.7534,92.2241,93.2617,-5.383,31.3,-38.48
-0.0991,-0.2773,1.2603,-28.9917,54.0161,58.1055,-4.438,37.513,-26.51
-0.1138,-0.2495,1.2456,-4.2725,17.2119,9.3994,-2.791,38.979,-19.05
-0.1006,-0.2515,1.2446,0.5493,7.8125,2.6245,-1.675,38.167,-14.288
-0.0933,-0.2437,1.2412,2.2583,0.0,-3.2349,-0.89,36.458,-10.497
-0.0742,-0.2432,1.2534,0.2441,1.0986,-0.1831,-0.461,34.547,-7.031
-0.1099,-0.2358,1.2368,-6.4087,0.1831,3.1128,-0.319,32.767,-3.604
-0.0625,-0.27,1.2686,0.3662,-0.1221,-1.0376,-0.39,31.031,0.005
-0.1646,-0.2808,1.2505,12.0239,-19.5312,-32.0435,-0.522,28.751,1.549
-0.228,-0.2593,1.165,92.8955,-129.5166,-141.5405,0.357,20.237,-5.515
-0.0391,-0.0244,1.0986,98.3887,-146.2402,-175.0488,6.487,5.784,-21.588
-0.0347,-0.084,1.1416,52.5513,-89.7827,-134.0332,12.75,-3.142,-39.705
-0.1377,-0.1411,1.1475,15.9302,-33.1421,-57.5562,15.656,-5.652,-52.053
-0.1895,-0.1914,1.1621,-5.9204,-8.9722,-10.1318,15.035,-5.587,-57.772
-0.1846,-0.2183,1.1675,-2.6855,-1.2817,13.0615,13.447,-4.812,-59.848
-0.1367,-0.1978,1.1895,3.6621,4.5166,17.5171,12.272,-4.048,-60.557
-0.1353,-0.1855,1.1724,0.4883,1.77,10.1929,11.201,-3.137,-61.523
-0.1582,-0.1733,1.1641,-2.1362,4.6387,4.0894,10.201,-1.901,-62.941
-0.1475,-0.187,1.165,-0.2441,0.6714,2.8076,9.08,-0.939,-64.468
-0.1431,-0.1724,1.1592,2.5024,-1.5259,0.2441,8.394,-0.247,-66.226
-0.1353,-0.1694,1.1611,-0.2441,0.0,0.9766,7.663,0.368,-68.0
-0.1416,-0.1782,1.1611,-0.1221,3.1128,1.8921,6.784,1.104,-69.461
-0.1475,-0.1753,1.1606,0.3662,0.0,1.3428,5.999,1.796,-70.851
-0.146,-0.1699,1.1592,0.3662,-0.5493,0.3052,5.301,2.252,-72.263
-0.1406,-0.1709,1.1616,0.0,-0.4272,0.5493,4.581,2.615,-73.647
-0.1421,-0.1719,1.1611,-0.2441,0.6104,1.5259,3.884,3.021,-74.894
-0.1348,-0.1724,1.1621,-0.3052,0.2441,2.7466,3.192,3.411,-75.954
-0.1157,-0.1577,1.1641,-4.1504,9.0332,13.9771,2.455,4.005,-76.454
