accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.1812,0.1133,0.7954,5.3101,39.6118,2.9907,16.842,-13.574,-70.757
0.1226,0.1265,0.7778,-4.1504,50.7202,5.188,16.26,-9.662,-70.571
0.0957,0.0879,0.8042,6.4697,58.2275,14.6484,15.392,-4.894,-69.51
0.1118,0.1025,0.7778,1.9531,62.1948,15.8691,15.117,0.011,-67.78
0.2075,0.1323,0.749,10.8032,69.2139,18.7378,15.32,5.515,-65.858
0.1729,0.1719,0.7075,-6.958,72.8149,8.728,15.419,10.981,-63.627
0.0225,0.1045,0.7651,-4.1504,46.814,1.3428,14.919,15.172,-61.584
0.0703,0.103,0.7505,1.3428,20.874,-3.7231,14.854,16.886,-60.276
0.0654,0.146,0.731,0.4883,36.3159,4.8218,15.699,18.012,-55.794
-0.0176,0.1284,0.7163,-4.3335,29.9683,4.4556,17.084,19.814,-48.175
0.0552,0.0728,0.7622,-15.2588,16.7847,-7.7515,17.65,20.753,-41.781
-0.0332,0.0918,0.7778,-3.9673,28.1982,-1.5259,18.435,21.478,-35.024
0.0405,0.0806,0.748,5.3101,2.9297,2.1973,19.957,21.242,-28.098
0.062,0.147,0.7212,-2.6855,-1.0986,-5.188,21.204,20.248,-22.209
0.0068,0.1299,0.7402,-3.54,-4.0283,-3.3569,21.264,18.528,-17.633
-0.021,0.1118,0.7534,4.3945,-24.0479,-7.9956,20.901,16.15,-13.799
-0.04,0.1636,0.6836,3.7231,-57.1289,1.4038,20.764,11.547,-11.261
0.0386,0.1323,0.7354,-6.5308,-64.3921,-1.8921,19.369,5.361,-13.145
0.0811,0.1206,0.7632,-2.6855,-64.3921,-5.3101,18.259,-0.588,-17.49
0.0659,0.106,0.7817,-4.4556,-92.2852,-19.9585,17.479,-7.191,-24.06
0.1406,0.0913,0.8169,-8.1177,-84.0454,-24.6582,17.441,-14.546,-32.327
0.106,0.0806,0.8252,3.54,-59.4482,0.0,18.051,-19.957,-39.04
0.1919,0.0996,0.8364,-0.5493,-46.936,-7.6294,18.655,-24.055,-43.912
0.1851,0.0991,0.8286,-1.0986,-33.4473,-7.8735,19.319,-26.581,-48.856
0.1846,0.0996,0.833,3.2349,-30.0903,-6.2866,19.841,-28.158,-53.146
0.2119,0.0859,0.8374,3.54,-26.123,-6.0425,20.402,-29.471,-57.255
0.2241,0.1025,0.8232,3.54,-14.7705,-0.3052,20.874,-30.031,-60.606
0.2202,0.1084,0.8184,-0.061,-7.6904,0.7324,20.616,-29.718,-62.847
0.2134,0.1016,0.8198,-0.061,-0.4883,-1.0376,20.149,-28.938,-64.891
0.21,0.0947,0.8315,-0.9766,3.479,1.5259,19.446,-27.795,-66.528
0.2114,0.0952,0.8296,0.0,4.6997,2.5024,18.693,-26.526,-67.698
0.2144,0.103,0.8223,-0.2441,4.2114,0.7324,18.051,-25.356,-68.89
0.2031,0.0977,0.8301,-0.4272,5.7983,-1.5259,17.397,-24.137,-70.252
0.1997,0.0962,0.8301,0.061,11.3525,-1.5259,16.842,-22.676,-71.543
0.1919,0.0903,0.832,1.4038,18.6157,1.8311,16.15,-20.632,-72.449
0.1978,0.0977,0.8271,1.8921,28.8696,4.6387,15.469,-17.963,-72.702
