accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.2002,0.0884,0.8457,-1.9531,16.2964,7.9956,21.0,-20.731,-66.489
0.1948,0.0854,0.8433,1.0986,25.5127,15.1978,19.583,-18.397,-66.16
0.2217,0.084,0.8452,1.709,36.0107,15.9302,18.21,-15.463,-65.171
0.2251,0.0933,0.834,1.77,47.4243,21.8506,16.941,-11.695,-63.43
0.2363,0.0972,0.832,3.479,52.9785,21.7896,15.914,-7.685,-61.447
0.2388,0.1025,0.8208,3.1738,67.3218,29.6021,15.216,-3.027,-58.799
0.2207,0.0991,0.8218,1.1597,75.9888,32.4097,14.832,2.466,-55.042
0.2163,0.0835,0.8398,2.7466,68.8477,25.2075,15.018,7.619,-50.197
0.2793,0.083,0.8423,5.4321,59.4482,18.0054,16.265,11.47,-43.138
0.2261,0.0957,0.8311,6.7749,51.0254,13.0615,18.441,14.766,-34.612
0.1787,0.1108,0.8057,8.0566,37.2925,2.5024,20.797,16.71,-27.07
0.1826,0.0986,0.7939,5.5542,23.0713,2.3804,22.775,17.452,-20.38
0.1836,0.1104,0.7847,4.8828,22.644,1.0986,24.395,17.88,-14.183
0.1445,0.1201,0.7803,5.3711,14.7095,-3.7231,25.681,17.65,-8.47
0.1177,0.1152,0.7842,1.8921,8.7891,-3.9062,26.444,16.727,-3.68
0.1138,0.1147,0.7705,1.4038,-0.1831,-1.77,26.9,15.342,0.873
0.1099,0.1152,0.7744,-0.061,-0.6104,-3.54,26.971,13.815,4.938
0.1089,0.1055,0.7783,-1.4038,-12.2681,-3.7842,26.691,11.788,8.509
0.0991,0.1108,0.7871,-4.3335,-22.522,-9.5825,25.988,9.135,11.096
0.0786,0.1089,0.7808,-1.4648,-49.3164,-20.0806,25.197,5.191,12.068
0.1016,0.1235,0.7646,2.8687,-69.7632,-23.8647,24.774,-0.445,11.157
0.1382,0.1211,0.7715,-3.6011,-63.2935,-19.4092,24.296,-6.339,9.602
0.144,0.105,0.8071,-6.2256,-50.6592,-12.3901,23.335,-10.959,7.251
0.1636,0.0962,0.8242,-5.8594,-43.5791,-7.3853,22.495,-14.266,2.258
0.1602,0.0801,0.8413,-3.479,-52.1851,-18.1274,22.154,-17.353,-4.367
0.1235,0.1035,0.8218,-1.9531,-71.4722,-28.7476,23.264,-21.407,-13.469
0.1665,0.0918,0.8423,-0.4883,-71.167,-25.1465,25.071,-25.812,-23.302
0.1826,0.0898,0.8521,-1.0376,-46.5088,-17.0288,26.829,-28.68,-31.827
0.1797,0.0684,0.8716,0.9766,-36.3159,-13.1836,27.872,-30.053,-38.694
0.1792,0.082,0.8569,2.3804,-25.5737,-5.0659,28.581,-30.641,-44.105
0.1914,0.084,0.8462,5.0049,-19.8975,-4.6997,29.015,-30.773,-48.642
0.189,0.0957,0.8369,3.7842,-10.437,-0.5493,29.169,-30.454,-52.388
0.1885,0.0967,0.8364,2.5024,-2.9907,-0.8545,28.74,-29.581,-55.25
0.1851,0.1001,0.8247,2.6245,0.4272,0.4272,28.136,-28.411,-57.651
0.1787,0.1025,0.8232,1.4648,0.7935,0.6104,27.356,-27.158,-59.738
0.1821,0.0977,0.8242,0.4272,1.1597,0.9766,26.466,-25.999,-61.677
0.1841,0.0996,0.8228,0.0,0.8545,0.7935,25.538,-24.895,-63.452
0.1807,0.0986,0.8267,-0.3052,1.3428,0.6714,24.598,-23.846,-65.165
0.1855,0.0967,0.8286,0.2441,1.709,1.2817,23.692,-22.885,-66.78
0.1807,0.0996,0.8242,0.1221,4.5166,2.9297,22.775,-21.857,-68.11
0.2002,0.0967,0.8232,1.3428,13.5498,7.3853,21.775,-20.561,-68.879
0.1953,0.1001,0.8228,0.9155,19.8364,7.9346,20.643,-18.644,-68.956
