accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.2939,0.8301,0.4849,-2.1973,-1.4038,-5.0049,59.211,-16.633,-47.126
0.2886,0.8232,0.4888,-3.1128,-1.3428,0.4272,59.035,-16.589,-47.126
0.292,0.8149,0.4927,-2.6855,-2.3193,1.0376,58.782,-16.771,-47.109
0.3057,0.8203,0.4976,-2.3193,-1.5869,3.1738,58.601,-17.089,-47.01
0.3159,0.811,0.502,-1.3428,0.5493,1.9531,58.392,-17.336,-46.774
0.314,0.7998,0.5005,0.9155,1.77,0.4272,58.304,-17.408,-46.428
0.3105,0.812,0.4956,2.7466,4.0894,2.0142,58.414,-17.353,-45.983
0.312,0.8086,0.4941,5.3711,9.0942,8.3008,58.524,-17.54,-44.885
0.3105,0.8105,0.4917,6.7139,11.7798,10.9863,58.689,-17.825,-43.259
0.3193,0.813,0.4888,7.3853,12.2681,12.6343,58.87,-18.259,-41.457
0.3408,0.7983,0.4785,11.2915,17.8833,17.0898,59.079,-18.748,-39.293
0.354,0.8013,0.4702,19.8364,29.3579,23.2544,59.617,-19.413,-35.821
0.3628,0.8262,0.4502,20.752,35.3394,23.0713,60.271,-19.753,-31.569
0.3789,0.8237,0.4316,17.5171,54.0771,33.9966,60.2,-20.039,-25.884
0.4043,0.812,0.4302,29.7852,74.0967,58.5938,59.656,-20.901,-17.611
0.3638,0.8037,0.4609,39.0625,91.7358,65.3687,59.15,-22.33,-5.96
0.3369,0.812,0.4756,25.1465,66.4062,45.2881,58.524,-22.643,3.691
0.3486,0.7622,0.4893,24.231,41.4429,17.7612,58.337,-22.489,10.113
0.3262,0.8237,0.4727,21.6675,20.874,3.7842,59.524,-21.671,13.013
0.3296,0.8462,0.4541,14.4653,8.606,-1.5259,60.776,-20.863,13.799
0.355,0.8428,0.4282,4.3945,0.8545,-2.1362,61.6,-20.561,13.672
0.3291,0.8467,0.4321,-4.4556,-3.7842,-7.5684,61.738,-20.182,13.046
0.3428,0.8228,0.439,-11.2305,-2.6855,-2.5635,61.183,-19.753,12.277
0.3452,0.8047,0.4561,-2.3193,-0.7935,-4.6997,60.628,-19.666,11.624
0.3096,0.8379,0.4634,-3.9062,-6.5918,-7.2632,60.59,-19.27,10.563
0.2871,0.8325,0.4644,-0.9155,-15.3198,-1.5259,60.699,-19.446,9.316
0.3452,0.8418,0.4341,-21.1182,-33.9966,-23.3765,60.716,-19.644,6.432
0.2754,0.8115,0.4746,-31.7993,-55.7861,-37.9639,59.925,-18.787,0.533
0.3262,0.8018,0.4683,-23.7427,-51.2085,-36.7432,59.551,-18.452,-6.306
0.2822,0.813,0.4912,-23.3154,-54.3823,-44.0674,59.277,-17.699,-12.805
0.3257,0.8384,0.4863,-20.6299,-60.1807,-37.7808,59.194,-17.177,-20.034
0.3335,0.8193,0.4854,-14.7095,-49.5605,-29.541,59.238,-17.199,-26.34
0.3237,0.833,0.4697,-5.7373,-37.7197,-25.0854,59.7,-17.155,-31.432
0.3086,0.8521,0.4639,-6.958,-33.9355,-18.9819,60.381,-17.166,-35.442
0.3296,0.8394,0.4507,-11.2305,-29.2358,-21.7896,60.557,-16.99,-39.067
0.2866,0.8457,0.4717,-11.5967,-23.9258,-14.2212,60.348,-16.754,-41.83
0.3057,0.8237,0.4668,-5.7373,-23.8647,-9.5825,60.32,-16.946,-44.341
0.3291,0.834,0.4604,-1.0376,-14.5874,-0.6104,60.623,-17.529,-45.978
0.3511,0.8345,0.4497,-1.0986,-7.019,0.4883,60.815,-18.116,-46.692
