accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.0859,-0.2485,1.2476,0.4272,2.9297,5.5542,-5.35,2.285,-82.886
-0.0659,-0.2344,1.248,-5.9814,17.8833,20.3247,-5.856,3.406,-82.381
0.0195,-0.2085,1.2437,-27.8931,60.6079,63.2324,-7.377,7.311,-79.497
-0.0894,-0.2305,1.2275,-62.8662,100.9521,115.9058,-10.629,16.831,-71.537
-0.1953,-0.2676,1.2178,-60.6079,96.4966,123.8403,-12.651,28.334,-60.925
-0.168,-0.2886,1.2568,-58.6548,69.2139,102.7832,-12.101,37.282,-48.186
-0.145,-0.3486,1.2876,-17.334,30.2734,35.0952,-10.316,41.627,-37.59
-0.1631,-0.3008,1.2617,1.709,12.4512,4.0894,-8.751,41.797,-32.151
-0.1475,-0.312,1.2632,-0.9766,8.0566,4.3945,-7.575,40.941,-27.729
-0.1816,-0.3203,1.2646,2.0752,6.5918,3.54,-6.422,39.957,-23.302
-0.2275,-0.3081,1.2378,16.3574,-22.7661,-21.0571,-5.372,37.381,-20.396
-0.2349,-0.2681,1.228,33.6914,-84.2896,-87.4634,-5.707,30.361,-22.835
-0.1309,-0.3101,1.2505,73.7915,-110.4126,-166.8701,-5.949,17.792,-34.063
-0.1191,-0.2285,1.2134,77.4536,-96.7407,-161.7432,-1.417,5.674,-49.999
-0.1685,-0.2607,1.228,42.4194,-55.8472,-95.8862,3.384,-1.335,-64.314
-0.1831,-0.252,1.2173,20.5078,-15.686,-16.2354,5.955,-3.389,-71.164
-0.1772,-0.2393,1.2046,5.249,3.9673,17.5171,6.185,-2.884,-72.411
-0.1733,-0.2358,1.2065,1.4038,8.8501,22.8882,5.411,-1.494,-71.779
-0.1567,-0.2139,1.1958,-1.2817,4.0283,13.3667,4.625,-0.302,-71.559
-0.1528,-0.2202,1.2031,-5.8594,5.188,6.4087,3.499,0.725,-72.142
-0.1602,-0.2358,1.2041,-3.7842,4.2114,4.5166,2.313,1.703,-73.103
-0.1572,-0.231,1.207,-0.061,2.7466,3.7842,1.439,2.505,-74.037
-0.1558,-0.2231,1.2046,-0.9155,0.3052,0.1831,0.736,3.043,-75.179
-0.1514,-0.2334,1.2061,-1.0986,1.4038,0.6104,0.005,3.45,-76.349
-0.1572,-0.2407,1.2075,0.061,0.6104,1.77,-0.676,3.867,-77.382
-0.1538,-0.2251,1.2041,-0.1221,0.7324,2.1973,-1.159,4.208,-78.283
-0.1548,-0.2261,1.2041,-1.2817,1.1597,3.1128,-1.736,4.592,-79.041
-0.1553,-0.2324,1.2085,-1.77,0.6104,1.2207,-2.373,4.911,-79.788
-0.1514,-0.2354,1.208,0.7935,-1.4648,0.0,-2.889,5.065,-80.645
-0.147,-0.2241,1.2061,2.4414,-2.0142,-0.1831,-3.137,5.048,-81.524
-0.144,-0.2202,1.2041,0.6714,-0.7324,0.7324,-3.4,5.076,-82.304
-0.144,-0.2222,1.2056,-1.5869,0.1221,1.0376,-3.829,5.213,-82.974
-0.1372,-0.2222,1.2095,-3.8452,3.7842,6.7139,-4.422,5.504,-83.348
