accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
-0.0356,-0.0669,1.0928,-0.4883,4.4556,1.709,4.713,0.253,-73.246
-0.0068,-0.0605,1.0972,-18.9209,37.1704,38.4521,3.411,2.109,-72.493
0.0156,-0.0571,1.105,-41.0156,71.5332,75.0122,0.456,7.383,-67.22
-0.0156,-0.1084,1.124,-46.2646,87.9517,80.9937,-2.703,15.194,-59.689
-0.02,-0.1074,1.1357,-49.0112,94.7876,88.501,-4.329,23.747,-50.663
-0.0518,-0.1348,1.1758,-45.4712,85.4492,80.0781,-4.301,32.053,-38.776
-0.0933,-0.1973,1.1885,-13.3667,36.6821,33.3862,-2.571,36.639,-28.394
-0.0513,-0.1655,1.1904,-0.3662,14.8315,12.0239,-0.428,37.189,-21.27
-0.0591,-0.1572,1.1753,3.8452,3.2959,1.0376,1.225,36.151,-16.013
-0.0591,-0.1421,1.1748,1.5869,2.3804,-3.54,2.285,34.409,-11.882
-0.0493,-0.1733,1.1895,0.4272,2.4414,-2.6855,2.73,32.91,-8.135
-0.0742,-0.1538,1.1792,4.2725,-3.0518,-6.1035,3.142,31.031,-4.807
-0.2056,-0.1284,1.1382,18.0054,-54.7485,-51.2695,3.049,27.603,-3.829
-0.1191,-0.1304,1.1387,44.7998,-131.5308,-135.6812,1.73,17.106,-12.761
-0.0425,-0.1265,1.123,70.0684,-127.0752,-141.9678,4.515,4.081,-26.642
-0.0669,-0.0923,1.1206,50.7202,-96.8628,-98.1445,10.201,-5.175,-40.995
-0.0581,-0.1045,1.1323,29.3579,-57.7393,-49.1943,14.48,-10.074,-51.663
-0.0308,-0.1021,1.1426,5.9204,-15.1367,3.1128,15.771,-11.755,-56.667
-0.0391,-0.1021,1.1323,-3.9673,7.0801,20.6299,14.59,-11.052,-57.404
-0.0278,-0.1118,1.1367,-2.0752,8.7891,12.4512,12.925,-9.558,-57.469
-0.0527,-0.0986,1.1245,-1.9531,4.9438,5.0659,11.854,-8.097,-58.557
-0.0601,-0.1177,1.1279,-2.7466,2.8687,4.3945,10.679,-6.932,-59.919
-0.041,-0.1074,1.1294,2.8076,0.1831,4.0283,9.827,-6.152,-61.309
-0.0332,-0.1001,1.1279,1.9531,2.7466,2.4414,9.229,-5.361,-62.628
-0.0405,-0.103,1.1255,-0.2441,1.5869,0.6104,8.558,-4.515,-64.094
-0.0498,-0.0986,1.1226,-0.8545,1.8921,0.1221,7.844,-3.774,-65.555
-0.0493,-0.1035,1.1226,0.4272,0.3052,1.6479,7.141,-3.159,-66.879
-0.0415,-0.0967,1.125,1.4038,-1.1597,-1.6479,6.581,-2.758,-68.253
-0.0405,-0.1001,1.1245,-0.9155,0.0,-0.061,5.977,-2.411,-69.631
-0.0508,-0.103,1.1245,-0.5493,1.2207,-0.9766,5.295,-1.967,-70.906
-0.0405,-0.1069,1.1235,0.8545,0.9155,0.4272,4.735,-1.56,-72.054
-0.0518,-0.0977,1.1211,0.6714,0.4272,0.061,4.323,-1.143,-73.12
-0.0474,-0.0957,1.1191,0.7935,0.4272,0.2441,3.911,-0.824,-74.136
-0.0532,-0.0923,1.1187,0.4272,0.2441,0.6714,3.477,-0.516,-75.075
-0.0464,-0.0996,1.1201,-1.0376,0.2441,1.3428,2.944,-0.269,-75.916
-0.0425,-0.105,1.125,-0.4883,-1.1597,0.7324,2.39,-0.099,-76.696
-0.0439,-0.1021,1.1196,1.4648,-1.1597,-0.7324,2.049,-0.005,-77.569
-0.0386,-0.0918,1.1191,0.9155,-0.6104,-0.2441,1.802,0.077,-78.393
-0.0371,-0.1045,1.1226,1.0986,-2.6855,0.2441,1.456,0.06,-79.129
-0.0376,-0.0879,1.1128,2.1362,-0.061,0.6104,1.307,0.126,-79.783
-0.0405,-0.0869,1.1099,1.2207,-0.2441,0.2441,1.093,0.253,-80.403
-0.0366,-0.0864,1.1113,1.1597,0.0,0.9155,0.857,0.319,-80.986
-0.0347,-0.0903,1.1128,0.1831,0.9155,2.9297,0.56,0.505,-81.332
