accX,accY,accZ,gyroX,gyroY,gyroZ,angleX,angley,anglez
0.3428,0.8086,0.5034,-0.2441,-3.1738,-3.0518,57.387,-18.891,-49.076
0.3374,0.792,0.5039,-2.1362,0.0,1.2817,57.277,-19.017,-48.944
0.3369,0.7886,0.5098,-1.8921,0.9766,2.0752,57.03,-19.171,-48.604
0.3433,0.7852,0.5112,-0.7324,1.6479,0.2441,56.838,-19.243,-48.34
0.335,0.7876,0.5122,-0.1831,1.4038,1.4038,56.783,-19.276,-47.999
0.3413,0.7944,0.5195,-0.2441,2.5024,1.0376,56.684,-19.286,-47.664
0.3516,0.7886,0.5151,1.4038,9.5825,15.0757,56.448,-19.583,-46.637
0.3613,0.7671,0.5156,7.6294,17.6392,18.3716,56.173,-20.363,-44.149
0.3618,0.7676,0.5151,9.7046,18.8599,13.0615,56.157,-20.61,-41.517
0.3574,0.7817,0.5098,13.3057,21.7285,12.0239,56.47,-20.539,-38.875
0.4043,0.7817,0.4819,17.6392,33.7524,21.6675,56.794,-20.341,-35.777
0.3691,0.7812,0.4937,32.4097,61.5845,48.2788,57.096,-21.039,-28.768
0.3696,0.7979,0.4839,30.5176,59.3262,48.4009,57.371,-21.863,-20.599
0.3745,0.7842,0.4902,26.9165,55.4199,45.5322,57.233,-22.643,-12.838
0.3926,0.7773,0.4814,24.6582,45.7153,33.4473,57.178,-23.209,-6.064
0.3916,0.7803,0.4839,20.0195,42.8467,24.8413,57.173,-23.165,-0.599
0.3525,0.7749,0.4995,19.9585,32.959,15.686,57.349,-22.709,3.735
0.3667,0.7935,0.479,20.9961,26.3062,14.3433,58.085,-22.286,6.888
0.3735,0.8047,0.4595,15.2588,18.8599,5.9814,58.969,-22.055,9.404
0.3359,0.8198,0.4712,5.6152,8.3008,1.8921,59.414,-21.555,10.547
0.3682,0.812,0.4585,1.8921,3.6621,-0.7324,59.606,-21.231,10.761
0.3438,0.8086,0.4688,-1.2207,-2.8076,-2.9297,59.645,-21.028,10.503
0.373,0.7944,0.4619,-0.5493,-0.9766,-1.77,59.639,-20.907,9.882
0.3496,0.8237,0.4668,-0.1831,1.5869,-1.5259,59.705,-20.753,9.514
0.3525,0.8042,0.4634,-2.0142,-1.6479,-2.1362,59.628,-20.583,9.179
0.3525,0.8125,0.4663,-1.5869,-1.8311,-3.2349,59.584,-20.462,8.789
0.2847,0.8364,0.4785,-10.0098,-15.2588,-13.7939,59.48,-20.215,7.767
0.3091,0.8496,0.4673,-29.7852,-57.0679,-34.729,59.041,-19.731,2.867
0.3916,0.8047,0.4668,-30.8838,-56.7017,-27.5269,58.387,-20.039,-4.241
0.3789,0.7695,0.4858,-25.4517,-38.8794,-30.1514,57.557,-20.099,-9.943
0.314,0.7827,0.5103,-18.9209,-43.0298,-29.9683,57.393,-19.819,-15.002
0.3628,0.7861,0.48,-17.8833,-44.8608,-27.0386,57.59,-19.935,-20.627
0.3486,0.7896,0.4937,-19.7754,-40.4053,-24.7192,57.458,-20.127,-25.532
0.3364,0.7905,0.4937,-19.5312,-44.8608,-28.6255,57.42,-20.193,-30.63
0.3726,0.7783,0.4844,-20.0806,-48.3398,-37.9028,57.651,-19.918,-36.656
0.3799,0.8008,0.4839,-15.564,-33.9355,-30.4565,57.772,-19.276,-41.918
0.333,0.8057,0.4937,-5.9814,-22.1558,-16.6016,58.035,-18.957,-45.044
0.3359,0.792,0.4883,-3.2349,-23.9258,-16.8457,58.546,-18.896,-47.708
0.3486,0.8345,0.4736,-6.4087,-19.7754,-10.437,59.062,-18.853,-50.295
0.3521,0.7974,0.4751,-2.3804,-10.8643,1.0986,58.942,-19.446,-51.482
0.3735,0.8076,0.4624,2.6245,-0.7935,1.2207,59.255,-19.902,-51.74
